PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ahmad, K; Ahmad, M; Huber, FK; Weckerle, CS				Ahmad, Khalid; Ahmad, Mushtaq; Huber, Franz K.; Weckerle, Caroline S.			Traditional medicinal knowledge and practices among the tribal communities of Thakht-e-Sulaiman Hills, Pakistan	BMC COMPLEMENTARY MEDICINE AND THERAPIES																	Ahmad, Prof. Dr. Mushtaq/ABA-2956-2021	Ahmad, Khalid/0000-0001-9262-3261; Huber, Franz/0000-0002-4632-8939														2662-7671				SEP 13	2021	21	1							230	10.1186/s12906-021-03403-1	http://dx.doi.org/10.1186/s12906-021-03403-1								34517846					WOS:000698379900003
J	Hacke, ACM; Miyoshi, E; Marques, JA; Pereira, RP				Mendes Hacke, Ana Carolina; Miyoshi, Edmar; Marques, Jacqueline Aparecida; Pereira, Romaiana Picada			Anxiolytic properties of Cymbopogon citratus (DC.) stapf extract, essential oil and its constituents in zebrafish (Danio rerio)	JOURNAL OF ETHNOPHARMACOLOGY																	Marques, Jacqueline A/C-2625-2018; Pereira, Romaiana/H-6366-2013	Marques, Jacqueline A/0000-0002-8762-2499; Pereira, Romaiana/0000-0002-2358-2264													0378-8741	1872-7573				OCT 5	2020	260								113036	10.1016/j.jep.2020.113036	http://dx.doi.org/10.1016/j.jep.2020.113036								32473367					WOS:000579384200026
J	Raina, AP; Abraham, Z				Raina, Archana P.; Abraham, Z.			Essential oil profiling of Alpinia species from southern India	INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY																															0019-5189	0975-1009				NOV	2017	55	11					776	781																WOS:000414822600005
J	Ahmad, L; Semotiuk, A; Zafar, M; Ahmad, M; Sultana, S; Liu, QR; Zada, MP; Abidin, SZU; Yaseen, G				Ahmad, Latif; Semotiuk, Andrew; Zafar, Muhammad; Ahmad, Mushtaq; Sultana, Shazia; Liu, Quan-Ru; Zada, Muhammad Pukhtoon; Abidin, Sheikh Zain Ul; Yaseen, Ghulam			Ethnopharmacological documentation of medicinal plants used for hypertension among the local communities of DIR Lower, Pakistan	JOURNAL OF ETHNOPHARMACOLOGY																	Zafar, Muhammad/AAZ-8841-2021; Ahmad, Mushtaq/AAB-8999-2021; Ahmed, Mushtaq/GSN-9818-2022; Ahmad, Prof. Dr. Mushtaq/ABA-2956-2021; Yaseen, Ghulam/AAU-2436-2021; Zafar, Muhammad/AAD-3310-2021	Zafar, Muhammad/0000-0003-2002-3907; Semotiuk, Andrew/0000-0001-5677-3799; Yaseen, Ghulam/0000-0003-2040-2018													0378-8741	1872-7573				DEC 4	2015	175						138	146		10.1016/j.jep.2015.09.014	http://dx.doi.org/10.1016/j.jep.2015.09.014								26392329					WOS:000366765600016
J	Nortje, JM; van Wyk, BE				Nortje, J. M.; van Wyk, B-E			Medicinal plants of the Kamiesberg, Namaqualand, South Africa	JOURNAL OF ETHNOPHARMACOLOGY																	Van Wyk, Ben-Erik/B-7420-2009	Van Wyk, Ben-Erik/0000-0003-0306-8193													0378-8741	1872-7573				AUG 2	2015	171						205	222		10.1016/j.jep.2015.04.049	http://dx.doi.org/10.1016/j.jep.2015.04.049								25944008					WOS:000358468000023
J	Riella, KR; Marinho, RR; Santos, JS; Pereira, RN; Cardoso, JC; Albuquerque, RLC; Thomazzi, SM				Riella, K. R.; Marinho, R. R.; Santos, J. S.; Pereira-Filho, R. N.; Cardoso, J. C.; Albuquerque-Junior, R. L. C.; Thomazzi, S. M.			Anti-inflammatory and cicatrizing activities of thymol, a monoterpene of the essential oil from Lippia gracilis, in rodents	JOURNAL OF ETHNOPHARMACOLOGY																	Cardoso, Juliana Cordeiro/C-3161-2013; Thomazzi, Sara M/M-3297-2013; Albuquerque-Junior, Ricardo/ABC-5165-2020; filho, rose nely pereira/P-7592-2018	Cardoso, Juliana Cordeiro/0000-0002-0357-4144; Thomazzi, Sara M/0000-0003-0348-0401; Albuquerque-Junior, Ricardo/0000-0003-4444-7632; 													0378-8741	1872-7573				SEP 28	2012	143	2					656	663		10.1016/j.jep.2012.07.028	http://dx.doi.org/10.1016/j.jep.2012.07.028								22885071					WOS:000309485000033
J	Wang, C; Zhou, Q; Wu, ST				Wang, Chen; Zhou, Qin; Wu, Song-Tao			Scopolin obtained from Smilax china L. against hepatocellular carcinoma by inhibiting glycolysis: A network pharmacology and experimental study	JOURNAL OF ETHNOPHARMACOLOGY																	Wang, Chen/HKE-3990-2023	Wang, Chen/0000-0001-5291-3694; zhou, qin/0000-0002-6078-5722													0378-8741	1872-7573				OCT 5	2022	296								115469	10.1016/j.jep.2022.115469	http://dx.doi.org/10.1016/j.jep.2022.115469								35718053					WOS:000818456500003
J	Liu, CY; Xu, MZ; Yan, LC; Wang, YL; Zhou, Z; Wang, SC; Sun, YJ; Zhang, JF; Dong, L				Liu, Chunyan; Xu, Mengzhen; Yan, Luocheng; Wang, Yulian; Zhou, Zhen; Wang, Shaocong; Sun, Yajie; Zhang, Junfeng; Dong, Lei			Honeysuckle-derived microRNA2911 inhibits tumor growth by targeting TGF-beta 1	CHINESE MEDICINE																	Dong, Lei/J-3516-2013														1749-8546					JUN 29	2021	16	1							49	10.1186/s13020-021-00453-y	http://dx.doi.org/10.1186/s13020-021-00453-y								34187513					WOS:000668168300001
J	Nyamsambuu, A; Ahmed, A; Khusbu, FY; Oidovsambuu, S; Khan, MA; Zhou, X; Fu, JJ; Chen, HC				Nyamsambuu, Altannavch; Ahmed, Ashfaque; Khusbu, Farjana Yeasmin; Oidovsambuu, Sarangerel; Khan, Md Asaduzzaman; Zhou, Xi; Fu, Jun-Jiang; Chen, Han-Chun			Anti-oxidant and Antiproliferative Activities of Mongolian Medicinal Plant Extracts and Structure Isolation of Gnetin - H Compound	MEDICINAL CHEMISTRY																	Khusbu, Farjana Yeasmin/ABA-8935-2021; zhou, xi/HTM-4320-2023; Khan, Md Asaduzzaman/F-5392-2011	zhou, xi/0000-0002-9214-6028; Khan, Md Asaduzzaman/0000-0001-7851-0500													1573-4064	1875-6638					2021	17	9					963	973		10.2174/1573406416666201106110117	http://dx.doi.org/10.2174/1573406416666201106110117								33155927					WOS:000684200000004
J	Paw, M; Munda, S; Borah, A; Pandey, SK; Lal, M				Paw, Manabi; Munda, Sunita; Borah, Angana; Pandey, Sudin Kr; Lal, Mohan			Estimation of variability, genetic divergence, correlation studies of Curcuma caesia Roxb	JOURNAL OF APPLIED RESEARCH ON MEDICINAL AND AROMATIC PLANTS																	BORAH, ANGANA/AAE-8875-2019; Lal, mohan/AAO-5474-2020	BORAH, ANGANA/0000-0001-5955-8314; Lal, mohan/0000-0001-6995-3377														2214-7861				MAY	2020	17								100251	10.1016/j.jarmap.2020.100251	http://dx.doi.org/10.1016/j.jarmap.2020.100251													WOS:000529327200003
J	Nguyen, PTM; Ngo, QV; Nguyen, MTH; Maccarone, AT; Pyne, SG				Phuong T. M. Nguyen; Quang V. Ngo; Minh T. H. Nguyen; Maccarone, Alan T.; Pyne, Stephen G.			alpha-Glucosidase Inhibitory Activity of the Extracts and Major Phytochemical Components of Smilax glabra Roxb	NATURAL PRODUCTS JOURNAL																															2210-3155	2210-3163					2020	10	1					26	32		10.2174/2210315509666190124111435	http://dx.doi.org/10.2174/2210315509666190124111435													WOS:000512374000005
J	Khurshid, U; Ahmad, S; Saleem, H; Nawaz, HA; Zengin, G; Locatelli, M; Mahomoodally, MF; Abidin, SAZ; Tousif, MI; Ahemad, N				Khurshid, Umair; Ahmad, Saeed; Saleem, Hammad; Nawaz, Hafiz Awais; Zengin, Gokhan; Locatelli, Marcello; Mahomoodally, Mohamad Fawzi; Abidin, Syafiq Asnawi Zainal; Tousif, Muhammad Imran; Ahemad, Nafees			Phytochemical composition and in vitro pharmacological investigations of Neurada procumbens L. (Neuradaceae): A multidirectional approach for industrial products	INDUSTRIAL CROPS AND PRODUCTS																	Locatelli, Marcello/K-8569-2016; Zengin, Gokhan/GLS-8806-2022; Tousif, muhammad Imran/R-4603-2019; Imran Tousif/AP TTS/Chemistry DG Khan, Dr. Muhammad/ABF-6504-2021; Ahemad, Nafees/AAS-8111-2020; Zainal Abidin, Syafiq Asnawi/M-8744-2016	Locatelli, Marcello/0000-0002-0840-825X; Zengin, Gokhan/0000-0001-6548-7823; Imran Tousif/AP TTS/Chemistry DG Khan, Dr. Muhammad/0000-0002-5777-6112; Ahemad, Nafees/0000-0002-5164-1970; Zainal Abidin, Syafiq Asnawi/0000-0002-8249-7668													0926-6690	1872-633X				DEC 15	2019	142								111861	10.1016/j.indcrop.2019.111861	http://dx.doi.org/10.1016/j.indcrop.2019.111861													WOS:000499762200024
J	Khan, K; Rahman, IU; Calixto, ES; Ali, N; Ijaz, F				Khan, Khalid; Rahman, Inayat Ur; Calixto, Eduardo Soares; Ali, Niaz; Ijaz, Farhana			Ethnoveterinary Therapeutic Practices and Conservation Status of the Medicinal Flora of Chamla Valley, Khyber Pakhtunkhwa, Pakistan	FRONTIERS IN VETERINARY SCIENCE																	Soares, Eduardo C/A-2728-2019; Ijaz, Farhana/Y-9723-2019; Ali, Niaz/AAD-1367-2020; Rahman, Inayat Ur/D-5420-2015	Soares, Eduardo C/0000-0003-3617-2464; Ali, Niaz/0000-0003-3814-5531; 													2297-1769					MAY 16	2019	6								122	10.3389/fvets.2019.00122	http://dx.doi.org/10.3389/fvets.2019.00122								31157243					WOS:000468064800001
J	Shafaei, A; Saeed, MAA; Hami, MSR; Ismai, Z				Shafaei, Armaghan; Saeed, Mohammed Ali A.; Hami, Mohd Shahrul R.; Ismai, Zhari			Application of high performance liquid chromatography and Fourier-transform infrared spectroscopy techniques for evaluating the stability of Orthosiphon aristatus ethanolic extract and its nano liposomes	REVISTA BRASILEIRA DE FARMACOGNOSIA-BRAZILIAN JOURNAL OF PHARMACOGNOSY																	Shafaei, Armaghan/AAD-1957-2020; Saeed, Mohammed Ali Ahmed/S-4184-2018	Shafaei, Armaghan/0000-0002-5763-531X; Saeed, Mohammed Ali Ahmed/0000-0003-3914-6130													0102-695X					NOV-DEC	2018	28	6					658	668		10.1016/j.bjp.2018.07.005	http://dx.doi.org/10.1016/j.bjp.2018.07.005													WOS:000448206500005
J	Cerioli, MF; Moliva, MV; Cariddi, LN; Reinoso, EB				Cerioli, Maria F.; Moliva, Melina V.; Cariddi, Laura N.; Reinoso, Elina B.			Effect of the Essential Oil of Minthostachys verticillata (Griseb.) Epling and Limonene on Biofilm Production in Pathogens Causing Bovine Mastitis	FRONTIERS IN VETERINARY SCIENCE																	Reinoso, Elina/HCH-3316-2022	Cariddi, Laura Noelia/0000-0002-3047-6419; Reinoso, Elina/0000-0001-7724-8379													2297-1769					JUL 3	2018	5								146	10.3389/fvets.2018.00146	http://dx.doi.org/10.3389/fvets.2018.00146								30018971					WOS:000452098900001
J	Amir, M; Haque, MA; Wahiduzzaman; Dar, MA; Islam, A; Ahmad, F; Hassan, MI				Amir, Mohd; Haque, Md Anzarul; Wahiduzzaman; Dar, Mohammad Aasif; Islam, Asimul; Ahmad, Faizan; Hassan, Md Imtaiyaz			Purification and characterization of oligonucleotide binding (OB)-fold protein from medicinal plant Tinospora cordifolia	JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES																	Islam, Asimul/V-4526-2019; DAR, MOHAMAD AASIF/AHH-6546-2022; Hassan, Md Imtaiyaz/G-7072-2017; Ahmad, Faizan/AGH-4493-2022; Hassan, Mohammad/GZA-7507-2022; Hassan, Imtaiyaz/ABF-6485-2020; hassan, mahmoud/HNS-1609-2023; Dar, Mohamad Aasif/GRR-4525-2022	Islam, Asimul/0000-0001-9060-7970; Hassan, Md Imtaiyaz/0000-0002-3663-4940; Ahmad, Faizan/0000-0001-7021-7502; Hassan, Mohammad/0000-0002-1712-0004; Hassan, Imtaiyaz/0000-0002-3663-4940; Dar, Mohamad Aasif/0000-0003-1191-3481; AMIR, MOHD/0000-0001-9524-0899													1570-0232	1873-376X				JAN 1	2016	1008						38	44		10.1016/j.jchromb.2015.11.016	http://dx.doi.org/10.1016/j.jchromb.2015.11.016								26613539					WOS:000368205500006
J	Arshad, NM; In, LLA; Soh, TL; Azmi, MN; Ibrahim, H; Awang, K; Dudich, E; Tatulov, E; Nagoor, NH				Arshad, Norhafiza M.; In, Lionel L. A.; Soh, Tchen Lin; Azmi, Mohamad Nurul; Ibrahim, Halijah; Awang, Khalijah; Dudich, Elena; Tatulov, Eduard; Nagoor, Noor Hasima			Recombinant human alpha fetoprotein synergistically potentiates the anti-cancer effects of 1 '-S-1 '-acetoxychavicol acetate when used as a complex against human tumours harbouring AFP-receptors	ONCOTARGET																	ARSHAD, NORHAFIZA MOHD/N-7615-2018; PITCHAI, NOOR HASIMA A K NAGOOR/B-9270-2010; Ibrahim, Halijah/B-8572-2010; AWANG, KHALIJAH/B-8781-2010; IN, LIONEL/AAI-9847-2020; Mohamad Taib, Mohamad Nurul Azmi/L-5644-2016; In, Lionel/D-1338-2013	ARSHAD, NORHAFIZA MOHD/0000-0003-1522-3373; AWANG, KHALIJAH/0000-0001-5971-6570; IN, LIONEL/0000-0001-7182-112X; Mohamad Taib, Mohamad Nurul Azmi/0000-0002-2447-0897; In, Lionel/0000-0001-7182-112X														1949-2553				JUN 30	2015	6	18					16151	16167		10.18632/oncotarget.3951	http://dx.doi.org/10.18632/oncotarget.3951								26158863					WOS:000359012000052
J	Dale, LM; Pierna, JAF; Vermeulen, P; Lecler, B; Bogdan, AD; Pacurar, FS; Rotar, I; Thewis, A; Baeten, V				Dale, Laura M.; Pierna, Juan A. Fernandez; Vermeulen, Philippe; Lecler, Bernard; Bogdan, Anca D.; Pacurar, Florin S.; Rotar, Ioan; Thewis, Andre; Baeten, Vincent			Research on crude protein and digestibility of Arnica montana L. using conventional NIR spectrometry and hyperspectral imaging NIR	JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT																	Plesa, Anca Dorina/ABB-6928-2020; Dale, Laura M/I-1835-2013; Păcurar, Florin/ADJ-8599-2022	Plesa, Anca Dorina/0000-0001-7360-7493; Păcurar, Florin/0000-0003-0996-815X; Dale, Laura Monica/0000-0002-5165-4720													1459-0255	1459-0263				JAN	2012	10	1	1				391	396																WOS:000300924100079
J	Zeng, SH; Xiao, G; Guo, J; Fei, ZJ; Xu, YQ; Roe, BA; Wang, Y				Zeng, Shaohua; Xiao, Gong; Guo, Juan; Fei, Zhangjun; Xu, Yanqin; Roe, Bruce A.; Wang, Ying			Development of a EST dataset and characterization of EST-SSRs in a traditional Chinese medicinal plant, Epimedium sagittatum (Sieb. Et Zucc.) Maxim	BMC GENOMICS																	Yanqin, Xu/P-3344-2019; GUO, JUAN/HIK-2220-2022; Fei, Zhangjun/H-5152-2012; Xiao, Gong/B-7738-2009	Xiao, Gong/0000-0002-8177-4838													1471-2164					FEB 8	2010	11								94	10.1186/1471-2164-11-94	http://dx.doi.org/10.1186/1471-2164-11-94								20141623					WOS:000275291900001
J	Ma, HY; Li, JQ				Ma, Haiyan; Li, Jinqi			The ginger extract could improve diabetic retinopathy by inhibiting the expression of e/iNOS and G6PDH, apoptosis, inflammation, and angiogenesis	JOURNAL OF FOOD BIOCHEMISTRY																	ma, haiyan/GWQ-7425-2022														0145-8884	1745-4514				MAY	2022	46	5							e14084	10.1111/jfbc.14084	http://dx.doi.org/10.1111/jfbc.14084		JAN 2022						35060143					WOS:000744757700001
J	Deghima, A; Righi, N; Rosales-Conrado, N; Leon-Gonzalez, ME; Baali, F; Gomez-Mejia, E; Madrid, Y; Bedjou, F				Deghima, Amirouche; Righi, Nadjat; Rosales-Conrado, Noelia; Eugenia Leon-Gonzalez, Maria; Baali, Faiza; Gomez-Mejia, Esther; Madrid, Yolanda; Bedjou, Fatiha			Anti-inflammatory activity of ethyl acetate and n-butanol extracts from Ranunculus macrophyllus Desf. and their phenolic profile	JOURNAL OF ETHNOPHARMACOLOGY																	Righi, Nadjat/ABG-9229-2020; Deghima, Amirouche/ABG-7631-2020	Righi, Nadjat/0000-0002-8612-8069; Deghima, Amirouche/0000-0001-8046-1066													0378-8741	1872-7573				JAN 30	2021	265								113347	10.1016/j.jep.2020.113347	http://dx.doi.org/10.1016/j.jep.2020.113347								32890715					WOS:000583286600056
J	Bernstein, N; Gorelick, J; Zerahia, R; Koch, S				Bernstein, Nirit; Gorelick, Jonathan; Zerahia, Roei; Koch, Sraya			Impact of N, P, K, and Humic Acid Supplementation on the Chemical Profile of Medical Cannabis (Cannabis sativa L)	FRONTIERS IN PLANT SCIENCE																															1664-462X					JUN 17	2019	10								736	10.3389/fpls.2019.00736	http://dx.doi.org/10.3389/fpls.2019.00736								31263470					WOS:000471840800001
J	Panmei, R; Gajurel, PR; Singh, B				Panmei, Robert; Gajurel, P. R.; Singh, B.			Ethnobotany of medicinal plants used by the Zeliangrong ethnic group of Manipur, northeast India	JOURNAL OF ETHNOPHARMACOLOGY																		Panmei, Robert/0000-0002-5297-5964													0378-8741	1872-7573				MAY 10	2019	235						164	182		10.1016/j.jep.2019.02.009	http://dx.doi.org/10.1016/j.jep.2019.02.009								30738117					WOS:000463126800017
J	Sheshbahreh, MJ; Dehnavi, MM; Salehi, A; Bahreininejad, B				Sheshbahreh, Marziyeh Jalil; Dehnavi, Mohsen Movahhedi; Salehi, Amin; Bahreininejad, Babak			Effect of irrigation regimes and nitrogen sources on biomass production, water and nitrogen use efficiency and nutrients uptake in coneflower (Echinacea purpurea L.)	AGRICULTURAL WATER MANAGEMENT																	Movahhedi dehnavi, Mohsen/CAF-0763-2022; Movahhedi Dehnavi, Mohsen/HTS-6579-2023	Salehi, Amin/0000-0002-1923-4953; Movahhedi Dehnavi, Mohsen/0000-0002-6067-3317													0378-3774	1873-2283				MAR 1	2019	213						358	367		10.1016/j.agwat.2018.10.011	http://dx.doi.org/10.1016/j.agwat.2018.10.011													WOS:000457952700034
J	Malik, W; Ahmed, D; Izhar, S				Malik, Wajeeha; Ahmed, Dildar; Izhar, Sania			Tyrosinase Inhibitory Activities of Carissa opaca Stapf ex Haines Roots Extracts and Their Phytochemical Analysis	PHARMACOGNOSY MAGAZINE																	Ahmed, Dildar/E-3041-2013; Ahmed, Dildar/B-9605-2017	Ahmed, Dildar/0000-0002-3518-7181; Ahmed, Dildar/0000-0002-3518-7181													0973-1296	0976-4062				JUL-SEP	2017	13	51		3			S544	S548		10.4103/pm.pm_561_16	http://dx.doi.org/10.4103/pm.pm_561_16								29142412					WOS:000413697200025
J	Leung, W; Ho, FM; Li, WP; Liang, YC				Leung, Wan; Ho, Feng-Ming; Li, Wen-Pin; Liang, Yu-Chih			Vitis thunbergii var. taiwaniana Leaf Extract Reduces Blood Glucose Levels in Mice with Streptozotocin-induced Diabetes	INTERNATIONAL JOURNAL OF PHARMACOLOGY																															1811-7775	1812-5700					2017	13	5					457	464		10.3923/ijp.2017.457.464	http://dx.doi.org/10.3923/ijp.2017.457.464													WOS:000403479700005
J	Wang, Y; Auyeung, KK; Zhang, XY; Ko, JK				Wang, Yue; Auyeung, Kathy K.; Zhang, Xiaoyu; Ko, Joshua K.			Astragalus saponins modulates colon cancer development by regulating calpain-mediated glucose-regulated protein expression	BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE																	Zhang, xiaoyu/GXA-3206-2022; Wang, Zixuan/HZJ-2348-2023; zhang, xiaoyu/HJI-4374-2023; Zhang, xiaoyu/HTM-3222-2023	Ko, Joshua/0000-0002-8023-7707; Au Yeung, Ka Wai/0000-0003-0097-7885														1472-6882				OCT 15	2014	14								401	10.1186/1472-6882-14-401	http://dx.doi.org/10.1186/1472-6882-14-401								25319833					WOS:000346679900004
J	Yan, W; Tu, B; Liu, YY; Wang, TY; Qiao, H; Zhai, ZJ; Li, HW; Tang, TT				Yan, Wei; Tu, Bing; Liu, Yun-yun; Wang, Ting-yu; Qiao, Han; Zhai, Zan-jing; Li, Hao-wei; Tang, Ting-ting			Suppressive Effects of Plumbagin on Invasion and Migration of Breast Cancer Cells via the Inhibition of STAT3 Signaling and Down-regulation of Inflammatory Cytokine Expressions	BONE RESEARCH																	Tang, Tingting/B-1361-2013	Tang, Tingting/0000-0002-1670-7452													2095-4700	2095-6231				DEC 31	2013	1						362	370		10.4248/BR201304007	http://dx.doi.org/10.4248/BR201304007								26273514					WOS:000344992700006
J	Larios, C; Casas, A; Vallejo, M; Moreno-Calles, AI; Blancas, J				Larios, Carolina; Casas, Alejandro; Vallejo, Mariana; Isabel Moreno-Calles, Ana; Blancas, Jose			Plant management and biodiversity conservation in Nahuatl homegardens of the Tehuacan Valley, Mexico	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE																	Calles, Ana Isabel Moreno/L-6757-2017	Blancas Vazquez, Jose Juan/0000-0002-2097-5337														1746-4269				NOV 6	2013	9								74	10.1186/1746-4269-9-74	http://dx.doi.org/10.1186/1746-4269-9-74								24195962					WOS:000328065100001
J	Hameed, M; Ashraf, M; Al-Quriany, F; Nawaz, T; Ahmad, MSA; Younis, A; Naz, N				Hameed, Mansoor; Ashraf, Muhammad; Al-Quriany, F.; Nawaz, Tahira; Ahmad, Muhammad Sajid Aqeel; Younis, Adnan; Naz, Nargis			MEDICINAL FLORA OF THE CHOLISTAN DESERT: A REVIEW	PAKISTAN JOURNAL OF BOTANY																	Younis, Adnan/J-6669-2013; Rather, R A/J-3509-2019; Ahmad, Muhammad Sajid Aqeel/E-3374-2010; Ashraf, Muhammad/F-6294-2010	Younis, Adnan/0000-0002-6464-162X; Ahmad, Muhammad Sajid Aqeel/0000-0002-7310-2898; Ashraf, Muhammad/0000-0002-8226-7758													0556-3321	2070-3368				DEC	2011	43				SI		39	50																WOS:000298173000007
J	Panghal, M; Kaushal, V; Yadav, JP				Panghal, Manju; Kaushal, Vivek; Yadav, Jaya P.			In vitro antimicrobial activity of ten medicinal plants against clinical isolates of oral cancer cases	ANNALS OF CLINICAL MICROBIOLOGY AND ANTIMICROBIALS																	Yadav, J. P./A-6325-2010	Yadav, J. P./0000-0002-3500-6811													1476-0711						2011	10								21	10.1186/1476-0711-10-21	http://dx.doi.org/10.1186/1476-0711-10-21													WOS:000208655000021
J	Amarasiri, SS; Attanayake, AP; Arawwawala, LDAM; Jayatilaka, KAPW; Mudduwa, LKB				Amarasiri, Sachinthi S.; Attanayake, Anoja P.; Arawwawala, Liyanagae D. A. M.; Jayatilaka, Kamani A. P. W.; Mudduwa, Lakmini K. B.			Protective effects of three selected standardized medicinal plant extracts used in Sri Lankan traditional medicine in adriamycin induced nephrotoxic Wistar rats	JOURNAL OF ETHNOPHARMACOLOGY																	Jayatilaka, Kamani Ayoma Perera Wijewardena/AGY-8938-2022														0378-8741	1872-7573				SEP 15	2020	259								112933	10.1016/j.jep.2020.112933	http://dx.doi.org/10.1016/j.jep.2020.112933								32428654					WOS:000540342100022
J	Mvondo, MA; Tsoplfack, FIM; Awounfack, CF; Njamen, D				Mvondo, Marie Alfrede; Mzemdem Tsoplfack, Flavie Ingrid; Awounfack, Charline Florence; Njamen, Dieudonne			The leaf aqueous extract of Myrianthus arboreus P. Beauv. (Cecropiaceae) improved letrozole-induced polycystic ovarian syndrome associated conditions and infertility in female Wistar rats	BMC COMPLEMENTARY MEDICINE AND THERAPIES																																2662-7671				SEP 11	2020	20	1							275	10.1186/s12906-020-03070-8	http://dx.doi.org/10.1186/s12906-020-03070-8								32917200					WOS:000571861700001
J	Feilcke, R; Arnouk, G; Raphane, B; Richard, K; Tietjen, I; Andrae-Marobela, K; Erdmann, F; Schipper, S; Becker, K; Arnold, N; Frolov, A; Reiling, N; Imming, P; Fobofou, SAT				Feilcke, Ruth; Arnouk, Georgette; Raphane, Boingotlo; Richard, Khumoekae; Tietjen, Ian; Andrae-Marobela, Kerstin; Erdmann, Frank; Schipper, Susanne; Becker, Katja; Arnold, Norbert; Frolov, Andrej; Reiling, Norbert; Imming, Peter; Fobofou, Serge A. T.			Biological activity and stability analyses of knipholone anthrone, a phenyl anthraquinone derivative isolated from Kniphofia foliosa Hochst	JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS																	Reiling, Norbert/D-6796-2013; Tanemossu, Serge Alain Fobofou/AAV-8903-2021; Erdmann, Frank/AAF-1091-2021; Frolov, Andrej A/V-5550-2018	Reiling, Norbert/0000-0001-6673-4291; Tanemossu, Serge Alain Fobofou/0000-0002-2095-2012; Erdmann, Frank/0000-0001-5261-0984; Tietjen, Ian/0000-0002-8991-6490													0731-7085	1873-264X				SEP 10	2019	174						277	285		10.1016/j.jpba.2019.05.065	http://dx.doi.org/10.1016/j.jpba.2019.05.065								31185339					WOS:000479328000034
J	Foo, JB; Yazan, LS; Tor, YS; Wibowo, A; Ismail, N; Armania, N; Cheah, YK; Abdullah, R				Foo, Jhi Biau; Yazan, Latifah Saiful; Tor, Yin Sim; Wibowo, Agustono; Ismail, Norsharina; Armania, Nurdin; Cheah, Yoke Kqueen; Abdullah, Rasedee			Dillenia suffruticosa dichloromethane root extract induced apoptosis towards MDA-MB-231 triple-negative breast cancer cells	JOURNAL OF ETHNOPHARMACOLOGY																	Wibowo, Agustono/U-8679-2019; Foo, Jhi Biau/J-2844-2019; Rasedee, Abdullah/E-9119-2013; sim, tor yin/M-6258-2017	Wibowo, Agustono/0000-0001-6588-9507; Rasedee, Abdullah/0000-0001-6625-508X; sim, tor yin/0000-0002-4354-1486; Foo, Jhi Biau/0000-0002-5880-2220; Cheah, Yoke Kqueen/0000-0001-9258-3749													0378-8741					JUL 1	2016	187						195	204		10.1016/j.jep.2016.04.048	http://dx.doi.org/10.1016/j.jep.2016.04.048								27131434					WOS:000378190400019
J	Mahendran, G; Manoj, M; Murugesh, E; Kumar, RS; Shanmughavel, P; Prasad, KJR; Bai, VN				Mahendran, G.; Manoj, M.; Murugesh, E.; Kumar, R. Sathish; Shanmughavel, P.; Prasad, K. J. Rajendra; Bai, V. Narmatha			In vivo anti-diabetic, antioxidant and molecular docking studies of 1, 2, 8-trihydroxy-6-methoxy xanthone and 1, 2-dihydroxy-6-methoxyxanthone-8-O-beta-D-xylopyranosyl isolated from Swertia corymbosa	PHYTOMEDICINE																	Piramanayagam, Shanmughavel/AAO-1245-2020; Manickam, Manoj/AAO-4655-2020	Manickam, Manoj/0000-0002-0681-0907; Ramaswamy, sathishkumar/0000-0002-7467-6658													0944-7113	1618-095X				SEP 25	2014	21	11					1237	1248		10.1016/j.phymed.2014.06.011	http://dx.doi.org/10.1016/j.phymed.2014.06.011								25172785					WOS:000341741900003
J	Rangasamy, O; Mahomoodally, FM; Gurib-Fakim, A; Quetin-Leclercq, J				Rangasamy, O.; Mahomoodally, F. M.; Gurib-Fakim, A.; Quetin-Leclercq, J.			Two anti-staphylococcal triterpenoid acids isolated from Psiloxylon mauritianum (Bouton ex Hook.f.) Baillon, an endemic traditional medicinal plant of Mauritius	SOUTH AFRICAN JOURNAL OF BOTANY																		Leclercq, Joelle/0000-0002-2278-6206													0254-6299	1727-9321				JUL	2014	93						198	203		10.1016/j.sajb.2014.03.017	http://dx.doi.org/10.1016/j.sajb.2014.03.017													WOS:000337853900026
