PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Zhang, J; Shen, T; Zhao, YL; Jin, H; Wu, LH; Liu, HG; Wang, YZ				Zhang, J.; Shen, T.; Zhao, Y. L.; Jin, H.; Wu, L. H.; Liu, H. G.; Wang, Y. Z.			The impact of human activity on the biomass allocation of a medicinal herbaceous species in an agroforestry system of Southwest China	AGROFORESTRY SYSTEMS																	Zhang, Ji/B-2830-2013	Zhang, Ji/0000-0002-7737-0785													0167-4366	1572-9680				JUN	2015	89	3					469	476		10.1007/s10457-014-9783-5	http://dx.doi.org/10.1007/s10457-014-9783-5													WOS:000354947500008
J	Sheshadri, SA; Sriram, S; Balamurugan, P; Anupriya, R; Princy, SA; Brindha, P; Bindu, S				Sheshadri, S. A.; Sriram, S.; Balamurugan, P.; Anupriya, R.; Princy, S. Adline; Brindha, P.; Bindu, S.			Melatonin improves bioreductant capacity and silver nanoparticles synthesis using Catharanthus roseus leaves	RSC ADVANCES																	A., Sheshadri S./AAE-3821-2021	P, Balamurugan/0000-0002-9334-4704; S. A., Dr. Sheshadri/0000-0002-1340-5707														2046-2069					2015	5	59					47548	47554		10.1039/c5ra01848j	http://dx.doi.org/10.1039/c5ra01848j													WOS:000355703700033
J	Tchamgoue, AD; Tchokouaha, LRY; Tarkang, PA; Kuiate, JR; Agbor, GA				Tchamgoue, Armelle D.; Tchokouaha, Lauve R. Y.; Tarkang, Protus A.; Kuiate, Jules-Roger; Agbor, Gabriel A.			Costus afer Possesses Carbohydrate Hydrolyzing Enzymes Inhibitory Activity and Antioxidant Capacity In Vitro	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																	Agbor, Gabriel/AAZ-7990-2020; Tarkang, Protus Arrey/AAU-5597-2020; Agbor, Gabriel A/J-8377-2013	Agbor, Gabriel/0000-0001-5860-9853; Tarkang, Protus Arrey/0000-0002-2537-8953; Agbor, Gabriel A/0000-0001-5860-9853; Deutou Tchamgoue, Armelle/0000-0002-3431-2059													1741-427X	1741-4288					2015	2015								987984	10.1155/2015/987984	http://dx.doi.org/10.1155/2015/987984								26246844					WOS:000358496700001
J	Khan, I; AbdElsalam, NM; Fouad, H; Tariq, A; Ullah, R; Adnan, M				Khan, Imran; AbdElsalam, Naser M.; Fouad, Hassan; Tariq, Akash; Ullah, Riaz; Adnan, Muhammad			Application of Ethnobotanical Indices on the Use of Traditional Medicines against Common Diseases	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																	Tariq, Akash/AAI-9880-2020; Adnan, Muhammad/HSH-7590-2023; adnan, yousuf/HJP-2377-2023; Adnan, Muhammad/HDL-9249-2022; Ullah, Riaz/AAV-9950-2021; Fouad, Hassan/U-3096-2019; elsayed, hassan Fouad/GQA-3699-2022	Ullah, Riaz/0000-0002-2860-467X; Fouad, Hassan/0000-0001-9266-0628; Tariq, Akash/0000-0002-5382-9336													1741-427X	1741-4288					2014	2014								635371	10.1155/2014/635371	http://dx.doi.org/10.1155/2014/635371								24963328					WOS:000336616100001
J	Wintola, OA; Afolayan, AJ				Wintola, Olubunmi Abosede; Afolayan, Anthony Jide			THE FOLIAR ANATOMY AND MICROMORPHOLOGY OF ALOE FEROX MILL. (ASPHODELACEAE)	AFRICAN JOURNAL OF TRADITIONAL COMPLEMENTARY AND ALTERNATIVE MEDICINES																		Wintola, Olubunmi/0000-0002-0246-0030													0189-6016						2014	11	2					350	357		10.4314/ajtcam.v11i2.21	http://dx.doi.org/10.4314/ajtcam.v11i2.21								25435621					WOS:000331797200021
J	Nabavi, SF; Habtemariam, S; Sureda, A; Hajizadeh Moghaddam, A; Daglia, M; Nabavi, SM				Nabavi, Seyed Fazel; Habtemariam, Solomon; Sureda, Antoni; Hajizadeh Moghaddam, Akbar; Daglia, Maria; Nabavi, Seyed Mohammad			IN VIVO PROTECTIVE EFFECTS OF GALLIC ACID ISOLATED FROM PELTIPHYLLUM PELTATUM AGAINST SODIUM FLUORIDE-INDUCED OXIDATIVE STRESS IN RAT ERYTHROCYTES	ARHIV ZA HIGIJENU RADA I TOKSIKOLOGIJU-ARCHIVES OF INDUSTRIAL HYGIENE AND TOXICOLOGY																	Nabavi, Seyed Mohammad/G-5335-2010; Daglia, Maria/AAC-9498-2019; Sureda, Antoni/N-9588-2019; Moghaddam, Akbar Hajizadeh/D-9807-2018; , Antoni/AAB-5250-2019; Gomila, Antonio Sureda/L-7191-2014; nabavi, seyed fazel/A-2223-2010	Nabavi, Seyed Mohammad/0000-0001-8859-5675; Sureda, Antoni/0000-0001-8656-6838; Moghaddam, Akbar Hajizadeh/0000-0002-0843-8440; , Antoni/0000-0001-8656-6838; Gomila, Antonio Sureda/0000-0003-2101-616X; 													0004-1254	1848-6312				DEC	2013	64	4					553	559		10.2478/10004-1254-64-2013-2353	http://dx.doi.org/10.2478/10004-1254-64-2013-2353								24384762					WOS:000330046300010
J	van Andel, T; Carvalheiro, LG				van Andel, Tinde; Carvalheiro, Luisa G.			Why Urban Citizens in Developing Countries Use Traditional Medicines: The Case of Suriname	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																	van Andel, Tinde R/A-7614-2011; Carvalheiro, Luisa/D-9414-2012	Carvalheiro, Luisa/0000-0001-7655-979X													1741-427X	1741-4288					2013	2013								687197	10.1155/2013/687197	http://dx.doi.org/10.1155/2013/687197								23653663					WOS:000317762100001
J	Schlag, EM; McIntosh, MS				Schlag, Erin M.; McIntosh, Marla S.			RAPD-based assessment of genetic relationships among and within American ginseng (Panax quinquefolius L.) populations and their implications for a future conservation strategy	GENETIC RESOURCES AND CROP EVOLUTION																	McIntosh, Marla S./A-3441-2011	McIntosh, Marla S./0000-0002-4169-8615													0925-9864	1573-5109				OCT	2012	59	7					1553	1568		10.1007/s10722-011-9784-4	http://dx.doi.org/10.1007/s10722-011-9784-4													WOS:000308818800024
J	De la Rosa-Mera, CJ; Ferrera-Cerrato, R; Alarcon, A; Sanchez-Colin, MD; Munoz-Muniz, OD				De la Rosa-Mera, Claudia Janette; Ferrera-Cerrato, Ronald; Alarcon, Alejandro; Sanchez-Colin, Maria de Jesus; Munoz-Muniz, Omar David			Arbuscular mycorrhizal fungi and potassium bicarbonate enhance the foliar content of the vinblastine alkaloid in Catharanthus roseus	PLANT AND SOIL																		Alarcon, Alejandro/0000-0002-7212-7751													0032-079X	1573-5036				DEC	2011	349	1-2			SI		367	376		10.1007/s11104-011-0883-y	http://dx.doi.org/10.1007/s11104-011-0883-y													WOS:000297738400027
J	Alves, RRN; Barbosa, JAA; Santos, SLDX; Souto, WMS; Barboza, RRD				Alves, Romulo R. N.; Barbosa, Jose A. A.; Santos, Silene L. D. X.; Souto, Wedson M. S.; Barboza, Raynner R. D.			Animal-Based Remedies as Complementary Medicines in the Semi-Arid Region of Northeastern Brazil	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																	Alves, Romulo/A-7026-2009; Barboza, Raynner Rilke Duarte/M-1821-2016; Barbosa, José/B-9436-2019	Alves, Romulo/0000-0001-6824-0797; Barboza, Raynner Rilke Duarte/0000-0001-5892-1257; Barbosa, José/0000-0002-8066-6106													1741-427X	1741-4288					2011	2011						1	15		10.1093/ecam/nep134	http://dx.doi.org/10.1093/ecam/nep134								19729490					WOS:000293392100001
J	Figueiro, AD; Correa, CM; Astarita, LV; Santarem, ER				Figueiro, Adriana de Andrade; Correa, Cynthia Manira; Astarita, Leandro Vieira; Santarem, Eliane Romanato			Long-term maintenance of in vitro cultures affects growth and secondary metabolism of St. John's Wort	CIENCIA RURAL																	SANTAREM, ELIANE/F-6750-2013	SANTAREM, ELIANE/0000-0002-0566-3095; Astarita, Leandro/0000-0002-5401-9933													0103-8478	1678-4596				OCT 10	2010	40	10					2115	2121		10.1590/S0103-84782010001000010	http://dx.doi.org/10.1590/S0103-84782010001000010													WOS:000284591500010
J	Nazato, VS; Rubem-Mauro, L; Vieira, NAG; Rocha-Junior, DD; Silva, MG; Lopes, PS; Dal-Belo, CA; Cogo, JC; dos Santos, MG; da Cruz-Hofling, MA; Oshima-Franco, Y				Nazato, Virginia Sbrugnera; Rubem-Mauro, Leandro; Gatto Vieira, Nathalia Aparecida; Rocha-Junior, Dimas dos Santos; Silva, Magali Glauzer; Lopes, Patricia Santos; Dal-Belo, Chariston Andre; Cogo, Jose Carlos; dos Santos, Marcio Galdino; da Cruz-Hoefling, Maria Alice; Oshima-Franco, Yoko			In Vitro Antiophidian Properties of Dipteryx alata Vogel Bark Extracts	MOLECULES																	Oshima-Franco, Yoko/C-4788-2012; Lopes, Patricia Santos/D-5029-2012; Lopes, Patricia Santos/AAT-2015-2020	Oshima-Franco, Yoko/0000-0002-4972-8444; Lopes, Patricia Santos/0000-0003-1353-9825; Dal Belo, Chariston Andre/0000-0001-7010-6503													1420-3049					SEP	2010	15	9					5956	5970		10.3390/molecules15095956	http://dx.doi.org/10.3390/molecules15095956								20877202					WOS:000282221100008
J	Berlowitz, I; Torres, EG; Maake, C; Wolf, U; Martin-Soelch, C				Berlowitz, Ilana; Garcia Torres, Ernesto; Maake, Caroline; Wolf, Ursula; Martin-Soelch, Chantal			Indigenous-Amazonian Traditional Medicine's Usage of the Tobacco Plant: A Transdisciplinary Ethnopsychological Mixed-Methods Case Study	PLANTS-BASEL																	Martin-Soelch, Chantal/F-2486-2017	Martin-Soelch, Chantal/0000-0003-3859-9023														2223-7747				JAN	2023	12	2							346	10.3390/plants12020346	http://dx.doi.org/10.3390/plants12020346								36679060					WOS:000927149500001
J	Zhai, FG; Liang, QC; Wu, YY; Liu, JQ; Liu, JW				Zhai, Feng-Guo; Liang, Qi-Chao; Wu, Yi-Yan; Liu, Jia-Qi; Liu, Jia-Wei			Red ginseng polysaccharide exhibits anticancer activity through GPX4 downregulation-induced ferroptosis	PHARMACEUTICAL BIOLOGY																															1388-0209	1744-5116				DEC 31	2022	60	1					909	914		10.1080/13880209.2022.2066139	http://dx.doi.org/10.1080/13880209.2022.2066139								35575436					WOS:000799420400001
J	Saddick, S; Ahmed, D; Gul, H				Saddick, Salina; Ahmed, Dawood; Gul, Hina			Isolation of biomedically important bioactive compounds from Debregeasia salicifolia with extraordinary antioxidant potential hepato-protectivity	JOURNAL OF KING SAUD UNIVERSITY SCIENCE																	Saddick, Salina Y/I-2952-2013														1018-3647	2213-686X				FEB	2023	35	2							102459	10.1016/j.jksus.2022.102459	http://dx.doi.org/10.1016/j.jksus.2022.102459		DEC 2022											WOS:000905284200013
J	Feng, Z; Zheng, Y; Jiang, Y; Miao, YJ; Luo, GM; Huang, LF				Feng, Zhan; Zheng, Yan; Jiang, Yuan; Miao, Yujing; Luo, Guangming; Huang, Linfang			Complete chloroplast genome of Gentianopsis barbata and comparative analysis with related species from Gentianaceae	GENOME																		Feng, Zhan/0000-0002-7608-0823													0831-2796	1480-3321				JUL	2022	65	7					363	375		10.1139/gen-2021-0080	http://dx.doi.org/10.1139/gen-2021-0080		AUG 2022						35531903					WOS:000839952500001
J	Munir, N; Mehmood, Z; Shahid, M; Aslam, S; Abbas, M; Mehboob, H; Al-Mijallia, SH; Jahangeer, M; Badar, QU				Munir, Naveed; Mehmood, Zahed; Shahid, Muhammad; Aslam, Samina; Abbas, Mazhar; Mehboob, Huma; Al-Mijallia, Samiah H.; Jahangeer, Muhammad; Badar, Qurrat Ul Ain			Phytochemical Constituents and In vitro Pharmacological Response of Cnidium monnieri; A Natural Ancient Medicinal Herb	DOSE-RESPONSE																	Shahid, Muhammad/ABA-4145-2020; Aslam, Samina/HMV-1883-2023	Aslam, Samina/0000-0001-8902-9376; Munir, Naveed/0000-0003-0380-1332													1559-3258					JUL	2022	20	3							15593258221115543	10.1177/15593258221115543	http://dx.doi.org/10.1177/15593258221115543								36003320					WOS:000842758500001
J	Nono, ECN; Tsopmejio, JP; Momeni, J; Nkouam, TF; Abdou, JP; Choudhary, MI; Nkengfack, AE				Nono, Eric Carly Nono; Tsopmejio, Jean Paul; Momeni, Jean; Nkouam, Tsopjio Francine; Abdou, Jean Pierre; Choudhary, Mouhamat Iqbal; Nkengfack, Augustin Ephrem			A new flavone and a newly synthesized alkaloid from Lippia rugosa A. Chev (Verbenaceae)	NATURAL PRODUCT RESEARCH																	Choudhary, M. Iqbal/C-8633-2012	Choudhary, M. Iqbal/0000-0001-5356-3585													1478-6419	1478-6427				2022 MAR 9	2022										10.1080/14786419.2022.2051706	http://dx.doi.org/10.1080/14786419.2022.2051706		MAR 2022						35289687					WOS:000769346200001
J	Arshad, N; Ishtiaq, S; Akbar, S; Rehman, S; Rehman, S; Fatima, SF; Rasool, S; Munir, A; Rehman, U; Razaq, A				Arshad, Numera; Ishtiaq, Saiqa; Akbar, Shehla; Rehman, Saira; Rehman, Sarah; Fatima, Syeda Farheen; Rasool, Shahid; Munir, Ans; Rehman, Umaira; Razaq, Asma			Morpho-anatomical,Physicochemical and Anti-oxidant studies of Saussurea hypoleuca spreng root	BIOSCIENCE RESEARCH																	Arshad, Numera/HGB-1634-2022														1811-9506	2218-3973				OCT-DEC	2021	18	4					2719	2727																WOS:000743960200020
J	Sing, D; Banerjee, S; Jana, SN; Mallik, R; Dastidar, SG; Majumdar, K; Bandyopadhyay, A; Bandyopadhyay, R; Mukherjee, PK				Sing, Dilip; Banerjee, Subhadip; Jana, Shibu Narayan; Mallik, Ranajoy; Dastidar, Sudarshana Ghosh; Majumdar, Kalyan; Bandyopadhyay, Amitabha; Bandyopadhyay, Rajib; Mukherjee, Pulok K.			Estimation of Andrographolides and Gradation of Andrographis paniculata Leaves Using Near Infrared Spectroscopy Together With Support Vector Machine	FRONTIERS IN PHARMACOLOGY																	banerjee, Subhadip/AGN-7227-2022	banerjee, Subhadip/0000-0002-2217-1762; Bandyopadhyay, Rajib/0000-0003-1655-9899													1663-9812					MAY 6	2021	12								629833	10.3389/fphar.2021.629833	http://dx.doi.org/10.3389/fphar.2021.629833								34025404					WOS:000652169500001
J	Sipos, S; Moaca, EA; Pavel, IZ; Avram, S; Cretu, OM; Coricovac, D; Racoviceanu, RM; Ghiulai, R; Pana, RD; Soica, CM; Borcan, F; Dehelean, CA; Crainiceanu, Z				Sipos, Simona; Moaca, Elena-Alina; Pavel, Ioana Zinuca; Avram, Stefana; Cretu, Octavian Marius; Coricovac, Dorina; Racoviceanu, Roxana-Marcela; Ghiulai, Roxana; Pana, Ramona Daniela; Soica, Codruta Marinela; Borcan, Florin; Dehelean, Cristina Adriana; Crainiceanu, Zorin			Melissa officinalis L. Aqueous Extract Exerts Antioxidant and Antiangiogenic Effects and Improves Physiological Skin Parameters	MOLECULES																	Sipos, Simona-Ioana/HZL-1293-2023; Soica, Codruta/C-2585-2011; Ghiulai, Roxana M/P-2120-2014; Moaca, Elena Alina/AAG-6642-2020; Racoviceanu, Roxana/U-3117-2017	Ghiulai, Roxana M/0000-0002-6974-5081; Moaca, Elena Alina/0000-0002-2631-7028; Racoviceanu, Roxana/0000-0002-3378-0774; Magyari-Pavel, Ioana Zinuca/0000-0002-2223-5228; PARVANESCU, RAMONA/0009-0000-3187-3064														1420-3049				APR	2021	26	8							2369	10.3390/molecules26082369	http://dx.doi.org/10.3390/molecules26082369								33921730					WOS:000644586300001
J	Guan, YL; Zhao, X; Song, N; Cui, Y; Chang, Y				Guan, Yalin; Zhao, Xia; Song, Nuan; Cui, Yuan; Chang, Ying			Albicanol antagonizes Cd-induced apoptosis through a NO/iNOS-regulated mitochondrial pathway in chicken liver cells	FOOD & FUNCTION																															2042-6496	2042-650X				FEB 21	2021	12	4					1757	1768		10.1039/d0fo03270k	http://dx.doi.org/10.1039/d0fo03270k								33502412					WOS:000623956200030
J	Bamal, A; Sharma, D				Bamal, Anshul; Sharma, Deepika			EVALUATION OF THE ANTIFUNGAL POTENTIAL OF A. SATIVUM EXTRACT AGAINST PHYTOPATHOGENIC FUNGI	INTERNATIONAL JOURNAL OF PHARMACEUTICAL SCIENCES AND RESEARCH																															0975-8232					JAN	2021	12	1					482	486		10.13040/IJPSR.0975-8232.12(1).482-86	http://dx.doi.org/10.13040/IJPSR.0975-8232.12(1).482-86													WOS:000605123200052
J	Ibrahim, EH; Alshehri, A; Ghramh, HA; Kilany, M; Morsy, K; El-kott, AF; Sayed, MA				Ibrahim, Essam H.; Alshehri, Ali; Ghramh, Hamed A.; Kilany, Mona; Morsy, Kareem; El-kott, Attalla F.; Sayed, Mahmoud A.			Rosemary Extract and Its Biogenic Silver Nanoparticles Induce Apoptosis and Arrest Cell Cycle in HT-29 Colon Cancer Cells	SCIENCE OF ADVANCED MATERIALS																	Ibrahim, Essam Hassan/G-1960-2018; El-kott, Attalla F/D-1971-2017; Ghramh, Hamed/L-4152-2019; Morsy, Kareem/O-7820-2017	Ibrahim, Essam Hassan/0000-0003-0130-2257; El-kott, Attalla F/0000-0001-5060-0790; Morsy, Kareem/0000-0003-0661-8605													1947-2935	1947-2943				JAN	2021	13	1					36	49		10.1166/sam.2021.3893	http://dx.doi.org/10.1166/sam.2021.3893													WOS:000632848200005
J	Proskurina, K; Yevtifieieva, O; Mala, O; Mashtaler, V				Proskurina, Kseniyal; Yevtifieieva, Olga; Mala, Olga; Mashtaler, Viktoriya			Development of the method for standardization of the medicinal plant raw material of Cichorium intybus L. herb by the total amount of hydroxycinnamic acid derivatives	PHARMACIA																	Proskurina, Kseniya/D-9872-2017; Yevtifieieva, Olga/AAC-6591-2019	Proskurina, Kseniya/0000-0002-5544-9601; Yevtifieieva, Olga/0000-0002-0322-7054													0428-0296	2603-557X					2021	68	1					167	173		10.3897/pharmacia.68.e49273	http://dx.doi.org/10.3897/pharmacia.68.e49273													WOS:000624900800002
J	Franco-Ramos, RS; Lopez-Romero, CA; Torres-Ortega, H; Oseguera-Herrera, D; Lamoreaux-Aguayo, JP; Molina-Noyola, D; Juarez-Vazquez, CI; Torres-Bugarin, O				Franco-Ramos, Raul S.; Lopez-Romero, Carlos A.; Torres-Ortega, Hugo; Oseguera-Herrera, Dario; Lamoreaux-Aguayo, Jose P.; Molina-Noyola, Daniel; Juarez-Vazquez, Clara, I; Torres-Bugarin, Olivia			Evaluation of Anti-Cytotoxic and Anti-Genotoxic Effects ofNigella sativathrough a Micronucleus Test in BALB/c Mice	NUTRIENTS																		Torres Ortega, Hugo/0000-0002-0071-2409; Franco-Ramos, Raul Sergio/0000-0003-4983-739X														2072-6643				MAY	2020	12	5							1317	10.3390/nu12051317	http://dx.doi.org/10.3390/nu12051317								32384595					WOS:000542272700243
J	Ourabah, A; Atmani-Kilani, D; Debbache-Benaida, N; Kolesova, O; Azib, L; Yous, F; Benloukil, M; Botta, B; Atmani, D; Simonetti, G				Ourabah, Asma; Atmani-Kilani, Dina; Debbache-Benaida, Nadjet; Kolesova, Olga; Azib, Lila; Yous, Farah; Benloukil, Malika; Botta, Bruno; Atmani, Djebbar; Simonetti, Giovanna			Anti-Candida albicans biofilm activity of extracts from two selected indigenous Algerian plants: Clematis flammula and Fraxinus angustifolia	JOURNAL OF HERBAL MEDICINE																	simonetti, giovanna/ABD-6675-2020	simonetti, giovanna/0000-0003-4321-4626; Botta, Bruno/0000-0001-8707-4333													2210-8033	2210-8041				APR	2020	20								100319	10.1016/j.hermed.2019.100319	http://dx.doi.org/10.1016/j.hermed.2019.100319													WOS:000535725400002
J	Szymczyk, P; Szymanska, GOD; Lipert, A; Dotyna, IWJO; Kochan, E				Szymczyk, Piotr; Szymanska, Gra(z) over dotyna; Lipert, Anna; Weremczuk-Je(z) over dotyna, Izabela; Kochan, Ewa			Computer-Aided Saturation Mutagenesis of Arabidopsis thaliana Ent-Copalyl Diphosphate Synthase	INTERDISCIPLINARY SCIENCES-COMPUTATIONAL LIFE SCIENCES																	Kochan, Ewa Agnieszka/S-9578-2016; Lipert, Anna/S-3833-2016; Szymanska, Grazyna/S-9734-2016	Kochan, Ewa Agnieszka/0000-0003-3316-2412; Weremczuk-Jezyna, izabela/0000-0002-1055-7617; Szymanska, Grazyna/0000-0002-0025-7645; Szymczyk, Piotr/0000-0002-7688-4717; Lipert, Anna/0000-0002-7727-0901													1913-2751	1867-1462				MAR	2020	12	1			SI		32	43		10.1007/s12539-019-00342-x	http://dx.doi.org/10.1007/s12539-019-00342-x								31309397					WOS:000511625600004
J	Aka Kacar, Y; Bicen, B; Simsek, O; Donmez, D; Erol, MH				Aka Kacar, Y.; Bicen, B.; Simsek, O.; Donmez, D.; Erol, M. H.			EVALUATION AND COMPARISON OF A NEW TYPE OF TEMPORARY IMMERSION SYSTEM (TIS) BIOREACTORS FOR MYRTLE (MYRTUS COMMUNIS L.)	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH																	KACAR, YILDIZ AKA/E-7985-2018; Simsek, Ozhan/J-1961-2018	KACAR, YILDIZ AKA/0000-0001-5314-7952; Simsek, Ozhan/0000-0001-5552-095X													1589-1623	1785-0037					2020	18	1					1611	1620		10.15666/aeer/1801_16111620	http://dx.doi.org/10.15666/aeer/1801_16111620													WOS:000518377600105
J	Alttaher, AGA; Yusof, ZNB; Mahmood, M; Shaharuddin, NA				Alttaher, A. G. A.; Yusof, Z. N. B.; Mahmood, M.; Shaharuddin, N. A.			HIGH-FREQUENCY INDUCTION OF MULTIPLE SHOOTS AND PLANT REGENERATION FROM COTYLEDONARY NODE EXPLANTS OF TONGKAT ALI (EURYCOMA LONGIFOLIA JACK)	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH																		Shaharuddin, Noor Azmi/0000-0003-0057-9932													1589-1623	1785-0037					2020	18	5					6321	6333		10.15666/aeer/1805_63216333	http://dx.doi.org/10.15666/aeer/1805_63216333													WOS:000585225100019
J	Han, CT; Kim, DY; Nam, C; Moon, SH; Park, SH; Han, KG; Lee, HY; Bae, HM; Park, CB; So, JH; Kang, S; Kang, JK				Han, Chung-Tack; Kim, Du-Yeol; Nam, Chunja; Moon, Seol-Hee; Park, Sun-Hee; Han, Kyoung-Goo; Lee, Hye-Yeong; Bae, Heung-Mo; Park, Cheol-Beom; So, Jai-Hyun; Kang, Sukmo; Kang, Jong-Koo			Acute and 13-week subchronic toxicity studies of hot-water extract of Cynanchi wilfordii Radix in Sprague-Dawley rats	TOXICOLOGICAL RESEARCH																	Park, Sun/GSD-9620-2022														1976-8257	2234-2753				JAN	2020	36	1					89	98		10.1007/s43188-019-00018-0	http://dx.doi.org/10.1007/s43188-019-00018-0								31998628					WOS:000522456600010
J	Zhang, XM; Song, S; Tang, LJ; Wang, YH; Zhang, XX; Li, XJ; Yu, XR; Zhang, JH; Kwon, OOW; Zhang, LP				Zhang, Xiumin; Song, Shuo; Tang, Lingjie; Wang, Yuhui; Zhang, Xiaoxia; Li, Xiaojin; Yu, Xinrui; Zhang, Jinhua; Kwon, Soon-Wo; Zhang, Liping			Gynurincola endophyticus gen. nov., sp. nov., a novel bacterium of the family Chitinophagaceae	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY																	Zhang, Li/GWM-7501-2022; 王, 宇慧/GXZ-7548-2022														1466-5026	1466-5034				MAR	2019	69	3					816	820		10.1099/ijsem.0.003246	http://dx.doi.org/10.1099/ijsem.0.003246								30694172					WOS:000460157300033
J	Tusek, AJ; Benkovic, M; Valinger, D; Jurina, T; Belscak-Cvitanovic, A; Kljusuric, JG				Tusek, Ana Jurinjak; Benkovic, Maja; Valinger, Davor; Jurina, Tamara; Belscak-Cvitanovic, Ana; Kljusuric, Jasenka Gajdos			Optimizing bioactive compounds extraction from different medicinal plants and prediction through nonlinear and linear models	INDUSTRIAL CROPS AND PRODUCTS																	Kljusuric, Jasenka Gajdos/AAD-2935-2021; Benkovic, Maja/AFN-2542-2022	Kljusuric, Jasenka Gajdos/0000-0001-6657-7337; Benkovic, Maja/0000-0003-2167-6862													0926-6690	1872-633X				DEC 15	2018	126						449	458		10.1016/j.indcrop.2018.10.040	http://dx.doi.org/10.1016/j.indcrop.2018.10.040													WOS:000452346400050
J	Prathapan, A; Raj, PS; Rani, MP; Raghu, KG				Prathapan, A.; Raj, Salin P.; Rani, Priya M.; Raghu, K. G.			Apoptosis in angiotensin II-stimulated hypertrophic cardiac cells-modulation by phenolics rich extract of Boerhavia diffusa L.	BIOMEDICINE & PHARMACOTHERAPY																	Raghu, K G/AAT-8042-2021	Ayyappan, Prathapan/0000-0002-5508-2360; , Priya Rani M/0000-0003-4561-3217													0753-3322	1950-6007				DEC	2018	108						1097	1104		10.1016/j.biopha.2018.09.114	http://dx.doi.org/10.1016/j.biopha.2018.09.114								30372810					WOS:000450101800123
J	Arum, LS; Supriyadi, A; Novianti, E; Fanata, WID; Siswoyo, TA				Arum, Laras Sekar; Supriyadi, Anang; Novianti, Erni; Fanata, Wahyu Indra Duwi; Siswoyo, Tri Agus			Drought Stress Induced the Expression Level of Ascorbate Peroxidase in the Late Seedlings of Melinjo (Gnetum gnemon)	INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY																	Siswoyo, Tri Agus/AAF-6101-2020; Fanata, Wahyu Indra Duwi/GPK-6251-2022	Siswoyo, Tri Agus/0000-0003-2702-4435; Fanata, Wahyu Indra Duwi/0000-0002-4992-9799													1560-8530	1814-9596					2018	20	6					1303	1308		10.17957/BAB/15.0628	http://dx.doi.org/10.17957/BAB/15.0628													WOS:000433197100008
J	Turkoglu, I				Turkoglu, Ismail			Screening of total phenolic, antiradical and antioxidant activities of Wiedemannia orientalis	CELLULAR AND MOLECULAR BIOLOGY																	Turkoglu, İsmail/V-9145-2018	Turkoglu, İsmail/0000-0001-7454-7605													0145-5680	1165-158X					2018	64	12					42	46		10.14715/cmb/2018.64.12.9	http://dx.doi.org/10.14715/cmb/2018.64.12.9								30301501					WOS:000449068700009
J	Rajavel, T; Mohankumar, R; Archunan, G; Ruckmani, K; Devi, KP				Rajavel, Tamilselvam; Mohankumar, Ramar; Archunan, Govindaraju; Ruckmani, Kandasamy; Devi, Kasi Pandima			Beta sitosterol and Daucosterol (phytosterols identified in Grewia tiliaefolia) perturbs cell cycle and induces apoptotic cell death in A549 cells	SCIENTIFIC REPORTS																	Ramar, Mohankumar/AAY-3148-2021; Devi, Kasi Pandima/J-9172-2012; GOVINDARAJU, ARCHUNAN/A-9072-2019; Devi, Kasi Pandima/U-9565-2019	Ramar, Mohankumar/0000-0003-2047-9808; Devi, Kasi Pandima/0000-0002-6175-8961; GOVINDARAJU, ARCHUNAN/0000-0002-7094-0351; Devi, Kasi Pandima/0000-0002-6175-8961; Kandasamy, Ruckmani/0000-0003-4125-0244													2045-2322					JUN 13	2017	7								3418	10.1038/s41598-017-03511-4	http://dx.doi.org/10.1038/s41598-017-03511-4								28611451					WOS:000403140000089
J	Tyagi, R; Menghani, E; Sharma, G				Tyagi, Richa; Menghani, Ekta; Sharma, Gaurav			An Endangered Medicinal Plant, Plumbago zeylanica L. and Its Substitute, Dyerophytum indicum (Gibbs ex Wight) Kuntze: A Comparative HPTLC, HPLC Study, and Screening of Antioxidant Activity	JPC-JOURNAL OF PLANAR CHROMATOGRAPHY-MODERN TLC																	Menghani, Ekta/C-5119-2016; Sharma, Gaurav/AAV-1337-2020	Menghani, Ekta/0000-0003-4465-0534; 													0933-4173	1789-0993				FEB	2017	30	1					17	24		10.1556/1006.2017.30.1.2	http://dx.doi.org/10.1556/1006.2017.30.1.2													WOS:000393596800003
