PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Cui, YY; Yang, CX; Yang, XD; Yan, XP				Cui, Yuan-Yuan; Yang, Cheng-Xiong; Yang, Xue-Dong; Yan, Xiu-Ping			Zeolitic imidazolate framework-8 for selective extraction of a highly active anti-oxidant flavonoid from Caragana Jubata	JOURNAL OF CHROMATOGRAPHY A																	Yang, Xuedong/K-1186-2015; Yan, Xiu-Ping/A-8358-2011; Cui, Yuanyuan/A-8795-2014; Yan, Xiu-Ping/J-1378-2014	Yan, Xiu-Ping/0000-0001-9072-5125; Yang, ChengXiong/0000-0002-0817-2232; Yan, Xiu-Ping/0000-0001-9953-7681													0021-9673	1873-3778				APR 6	2018	1544						8	15		10.1016/j.chroma.2018.02.046	http://dx.doi.org/10.1016/j.chroma.2018.02.046								29501429					WOS:000430771000002
J	De Pra, SD; Ferro, PR; Milioli, AM; Rigo, FK; Chipindo, OJ; Camponogara, C; Casoti, R; Manfron, MP; de Oliveira, SM; Ferreira, J; Trevisan, G				De Pra, Samira Dal Toe; Ferro, Paula Ronsani; Milioli, Alessandra Marcon; Rigo, Flavia Karine; Chipindo, Orlando Justo; Camponogara, Camila; Casoti, Rosana; Manfron, Melania Palermo; de Oliveira, Sara Marchesan; Ferreira, Juliano; Trevisan, Gabriela			Antinociceptive activity and mechanism of action of hydroalcoholic extract and dichloromethane fraction of Amphilophium crucigerum seeds in mice	JOURNAL OF ETHNOPHARMACOLOGY																	De Prá, Samira/AAW-3183-2021; Ferreira, Juliano/A-9803-2013; Trevisan, Gabriela GT/K-8120-2014; Casoti, Rosana/Q-2117-2017; Camponogara, Camila/AAL-8460-2021; Trevisan, Gabriela/AAE-9573-2019	Ferreira, Juliano/0000-0002-9562-0602; Trevisan, Gabriela GT/0000-0003-0137-5034; Casoti, Rosana/0000-0003-4105-1392; Trevisan, Gabriela/0000-0003-0137-5034; oliveira, sara/0000-0003-2960-5284													0378-8741					JAN 4	2017	195						283	297		10.1016/j.jep.2016.11.032	http://dx.doi.org/10.1016/j.jep.2016.11.032								27864110					WOS:000392897300029
J	Yang, DU; Kim, MK; Mohanan, P; Mathiyalagan, R; Seo, KH; Kwon, WS; Yang, DC				Yang, Dong-Uk; Kim, Min-Kyeoung; Mohanan, Padmanaban; Mathiyalagan, Ramya; Seo, Kwang-Hoon; Kwon, Woo-Saeng; Yang, Deok-Chun			Development of a single-nucleotide-polymorphism marker for specific authentication of Korean ginseng (Panax ginseng Meyer) new cultivar "G-1"	JOURNAL OF GINSENG RESEARCH																	M, PADMANABAN/IAP-8190-2023	MOHANAN, PADMANABAN/0000-0002-5913-9117													1226-8453	2093-4947				JAN	2017	41	1					31	35		10.1016/j.jgr.2015.12.007	http://dx.doi.org/10.1016/j.jgr.2015.12.007								28123319					WOS:000393477500004
J	Khan, K; Firdous, S; Ahmad, A; Fayyaz, N; Nadir, M; Rasheed, M; Faizi, S				Khan, Kehkashan; Firdous, Sadiqa; Ahmad, Aqeel; Fayyaz, Nida; Nadir, Muhammad; Rasheed, Munawwer; Faizi, Shaheen			GC-MS profile of antimicrobial and antioxidant fractions from Cordia rothii roots	PHARMACEUTICAL BIOLOGY																	Rasheed, Munawwer/HTR-1954-2023; Khan, Khalid M/W-4752-2018	Rasheed, Munawwer/0000-0001-9652-8253; 													1388-0209	1744-5116				NOV	2016	54	11					2597	2605		10.3109/13880209.2016.1172320	http://dx.doi.org/10.3109/13880209.2016.1172320								27232056					WOS:000386041900028
J	Kong, KW; Aziz, AA; Razali, N; Aminuddin, N; Junit, SM				Kong, Kin Weng; Aziz, Azlina Abdul; Razali, Nurhanani; Aminuddin, Norhaniza; Junit, Sarni Mat			Antioxidant-rich leaf extract of Barringtonia racemosa significantly alters the in vitro expression of genes encoding enzymes that are involved in methylglyoxal degradation III	PEERJ																	AMINUDIN, NORHANIZA/B-9360-2010; mat-junit, sarni/J-5838-2015; Kong, Kin Weng/D-1216-2011; MAT-JUNIT, SARNI/GXW-0277-2022; RAZALI, NURHANANI/Y-2616-2019; AZIZ, AZLINA ABDUL/B-8303-2010; Razali, Nurhanani/B-9428-2010	AMINUDIN, NORHANIZA/0000-0002-3863-0193; Kong, Kin Weng/0000-0002-5523-917X; RAZALI, NURHANANI/0000-0002-8661-3822; AZIZ, AZLINA ABDUL/0000-0002-9210-5066; Razali, Nurhanani/0000-0002-8661-3822; Mat Junit, Sarni/0000-0002-9813-452X													2167-8359					AUG 25	2016	4								e2379	10.7717/peerj.2379	http://dx.doi.org/10.7717/peerj.2379								27635343					WOS:000383262300003
J	Kazemipoor, M; Hajifaraji, M; Radzi, CWJBWM; Shamshirband, S; Petkovic, D; Kiah, MLM				Kazemipoor, Mahnaz; Hajifaraji, Majid; Radzi, Che Wan Jasimah Bt Wan Mohamed; Shamshirband, Shahaboddin; Petkovic, Dalibor; Kiah, Miss Laiha Mat			Appraisal of adaptive neuro-fuzzy computing technique for estimating anti-obesity properties of a medicinal plant	COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE																	S.Band, Shahab/ABI-7388-2020; RADZI, CHE WAN JASIMAH WAN MOHAMED/B-8361-2010; Kazemipoor, Mahnaz/J-2492-2015; S.Band, Shahab/AAD-3311-2021; Hajifaraji, Majid/D-4550-2016; Mat Kiah, Miss Laiha/B-2767-2010	S.Band, Shahab/0000-0002-8963-731X; RADZI, CHE WAN JASIMAH WAN MOHAMED/0000-0002-7727-2077; Kazemipoor, Mahnaz/0000-0002-6183-5381; Hajifaraji, Majid/0000-0002-4353-7866; Mat Kiah, Miss Laiha/0000-0002-1240-5406; Shamshirband, Shahaboddin/0000-0002-6605-498X													0169-2607	1872-7565				JAN	2015	118	1					69	76		10.1016/j.cmpb.2014.10.006	http://dx.doi.org/10.1016/j.cmpb.2014.10.006								25453384					WOS:000345582500007
J	Fahad, S; Bano, A				Fahad, Shah; Bano, Asghari			ETHNOBOTANICAL AND PHYSIOLOGICAL STUDIES OF SOME ENDANGERED PLANT SPECIES COLLECTED FROM TWO DIFFERENT ALTITUDES IN GILGIT BALTISTAN	PAKISTAN JOURNAL OF BOTANY																	Fahad, Shah/GZM-2604-2022; Bano, Asghari/H-9685-2015; Fahad, Shah/J-7265-2019	Fahad, Shah/0000-0002-7525-0296													0556-3321	2070-3368				MAY	2012	44				2		165	170																WOS:000308355500023
J	Zubek, S; Blaszkowski, J; Buchwald, W				Zubek, Szymon; Blaszkowski, Janusz; Buchwald, Waldemar			Fungal root endophyte associations of medicinal plants	NOVA HEDWIGIA																		Blaszkowski, Janusz/0000-0003-3688-164X; Buchwald, Waldemar/0000-0002-4180-510X; Zubek, Szymon/0000-0003-1338-9572													0029-5035	2363-7188				MAY	2012	94	3-4					525	540		10.1127/0029-5035/2012/0024	http://dx.doi.org/10.1127/0029-5035/2012/0024													WOS:000304431800022
J	Munagala, R; Kausar, H; Munjal, C; Gupta, RC				Munagala, Radha; Kausar, Hina; Munjal, Charu; Gupta, Ramesh C.			Withaferin A induces p53-dependent apoptosis by repression of HPV oncogenes and upregulation of tumor suppressor proteins in human cervical cancer cells	CARCINOGENESIS																															0143-3334	1460-2180				NOV	2011	32	11					1697	1705		10.1093/carcin/bgr192	http://dx.doi.org/10.1093/carcin/bgr192								21859835					WOS:000296628400017
J	Wang, CX; Chen, H; Song, SF; Chen, BY; Li, RR; Fu, ZF; Zhang, ZL; Wang, QL; Han, LF				Wang, Chenxi; Chen, Hao; Song, Shaofei; Chen, Biying; Li, Rongrong; Fu, Zhifei; Zhang, Zhonglian; Wang, Qilong; Han, Lifeng			Discovery of metabolic markers for the discrimination of Helwingia species based on bioactivity evaluation, plant metabolomics, and network pharmacology	RAPID COMMUNICATIONS IN MASS SPECTROMETRY																	wang, chenxi/HMD-9902-2023; wang, qilong/H-1816-2018	wang, qilong/0000-0002-4375-991X													0951-4198	1097-0231				DEC 30	2022	36	24							e9411	10.1002/rcm.9411	http://dx.doi.org/10.1002/rcm.9411								36195983					WOS:000875240400001
J	Mitu, FY; Rifat, AB; Haque, T; Mazid, MA; Uddin, MZ				Mitu, Farhana Yesmin; Rifat, Atiya Begum; Haque, Tahmina; Mazid, Md Abdul; Uddin, Mohammad Zashim			DETERMINATION OF LOCAL PEOPLE CONSENSUS IN THE USE OF MEDICINAL PLANTS OF THAKURGAON DISTRICT	BANGLADESH JOURNAL OF PLANT TAXONOMY																															1028-2092	2224-7297				DEC	2022	29	2					345	360		10.3329/bjpt.v29i2.63533	http://dx.doi.org/10.3329/bjpt.v29i2.63533													WOS:000906731100010
J	Abebe, A; Hilawea, KT; Mekonnen, A; Tigineh, GT; Sitotaw, B; Liyew, M; Wubieneh, TA				Abebe, Atakilt; Hilawea, Kidanemariam Teklay; Mekonnen, Alemayehu; Tigineh, Getinet Tamiru; Sitotaw, Baye; Liyew, Misganaw; Wubieneh, Tessera Alemneh			Assessment on antioxidant activity of the aqueous leaf extracts of Combretum microphyllum and the effect of Co(II)-leaf extract complex on antibacterial activity of leaf extracts of the plant material	SCIENTIFIC AFRICAN																	yirsaw, Alemayehu Mekonnen/HFZ-8339-2022; Mekonnen, Alemayehu/ABC-9148-2020; Sitotaw, Baye/AFV-9069-2022	Mekonnen, Alemayehu/0000-0002-0207-7859; Sitotaw, Baye/0000-0001-5546-2382; TIGINEH, GETINET TAMIRU/0000-0002-1819-7222; Abebe, Atakilt/0000-0002-5496-664X													2468-2276					NOV	2022	18								e01432	10.1016/j.sciaf.2022.e01432	http://dx.doi.org/10.1016/j.sciaf.2022.e01432		NOV 2022											WOS:000907933600010
J	Chen, BR; Zou, H; Zhang, BY; Zhang, XY; Jin, XX; Wang, C; Zhang, XX				Chen, Bingrui; Zou, Hui; Zhang, Boyan; Zhang, Xiyuan; Jin, Xiaoxia; Wang, Chen; Zhang, Xinxin			Distribution pattern and change prediction of Saposhnikovia divaricata suitable area in China under climate change	ECOLOGICAL INDICATORS																	bingrui, chen/GRX-5807-2022	bingrui, chen/0000-0003-4249-7724													1470-160X	1872-7034				OCT	2022	143								109311	10.1016/j.ecolind.2022.109311	http://dx.doi.org/10.1016/j.ecolind.2022.109311		AUG 2022											WOS:000861991600005
J	Gaurav; Khan, MU; Basist, P; Zahiruddin, S; Ibrahim, M; Parveen, R; Krishnan, A; Ahmad, S				Gaurav; Khan, Mohammad Umar; Basist, Parakh; Zahiruddin, Sultan; Ibrahim, Mohammad; Parveen, Rabea; Krishnan, Anuja; Ahmad, Sayeed			GC-MS metabolomics and network pharmacology-based investigation of molecular mechanism of identified metabolites from Tinospora cordifolia (Willd.) miers for the treatment of kidney diseases	PHARMACOGNOSY MAGAZINE																	PARVEEN, RABEA/HZM-5274-2023	PARVEEN, RABEA/0000-0003-3687-5506													0973-1296	0976-4062				JUL-SEP	2022	18	79					548	558		10.4103/pm.pm_582_21	http://dx.doi.org/10.4103/pm.pm_582_21													WOS:000884517100005
J	Kaboua, K; Mouzou, A; Pakoussi, T; Assih, M; Chatelier, A; Diallo, A; Bois, P; Bescond, J				Kaboua, Komla; Mouzou, Aklesso; Pakoussi, Tcha; Assih, Mindede; Chatelier, Aurelien; Diallo, Aboudoulatifou; Bois, Patrick; Bescond, Jocelyn			Hydrocotyle bonariensis Comm ex Lamm (Araliaceae) leaves extract inhibits IKs not IKr potassium currents: Potential implications for anti- arrhythmic therapy	JOURNAL OF TRADITIONAL AND COMPLEMENTARY MEDICINE																															2225-4110					JUL	2022	12	4					330	334		10.1016/j.jtcme.2021.09.004	http://dx.doi.org/10.1016/j.jtcme.2021.09.004		JUN 2022						35747353					WOS:000812355400004
J	Amah, CC; Joshua, PE; Ekpo, DE; Okoro, JI; Asomadu, RO; Obelenwa, UC; Odiba, AS				Amah, Christian Chijioke; Joshua, Parker Elijah; Ekpo, Daniel Emmanuel; Okoro, Jacob Ikechukwu; Asomadu, Rita Onyekachukwu; Obelenwa, Ursula Chidimma; Odiba, Arome Solomon			Ethyl acetate fraction of Fagara zanthoxyloides root-bark possess antidiabetic property against alloxan-induced diabetes and its complications in Wistar rat model	JOURNAL OF ETHNOPHARMACOLOGY																		Odiba Zion, Arome Solomon/0000-0001-9581-0724; Ekpo, Daniel/0000-0001-9201-8811; ASOMADU, RITA/0000-0002-2424-1488; Christian chijioke, Amah/0000-0002-1313-0408													0378-8741	1872-7573				JUL 15	2022	293								115259	10.1016/j.jep.2022.115259	http://dx.doi.org/10.1016/j.jep.2022.115259		MAY 2022						35381308					WOS:000798082700001
J	Abbas, A; Yli-Mattila, T				Abbas, Asmaa; Yli-Mattila, Tapani			Biocontrol of Fusarium graminearum, a Causal Agent of Fusarium Head Blight of Wheat, and Deoxynivalenol Accumulation: From In Vitro to In Planta	TOXINS																	Yli-Mattila, Tapani/AAE-3019-2022	Yli-Mattila, Tapani/0000-0002-0336-880X; Abbas, Asmaa/0000-0002-9607-2046														2072-6651				MAY	2022	14	5							299	10.3390/toxins14050299	http://dx.doi.org/10.3390/toxins14050299								35622546					WOS:000802602800001
J	Pang, XJ; Makinde, EA; Eze, FN; Olatunji, OJ				Pang, Xiaojun; Makinde, Emmanuel Ayobami; Eze, Fredrick Nwude; Olatunji, Opeyemi Joshua			Securidaca inappendiculata Polyphenol Rich Extract Counteracts Cognitive Deficits, Neuropathy, Neuroinflammation and Oxidative Stress in Diabetic Encephalopathic Rats via p38 MAPK/Nrf2/HO-1 Pathways	FRONTIERS IN PHARMACOLOGY																	Olatunji, Opeyemi J./L-2691-2018; Eze, Fredrick/ABG-9102-2021	Olatunji, Opeyemi J./0000-0002-6800-4919; Makinde, Emmanuel/0000-0003-3677-6241														1663-9812				OCT 18	2021	12								737764	10.3389/fphar.2021.737764	http://dx.doi.org/10.3389/fphar.2021.737764								34733158					WOS:000715724700001
J	Chen, JH; Li, LL; Tian, PW; Xiang, W; Lu, X; Huang, RS; Li, LB				Chen, Jianhua; Li, Lili; Tian, Peiwen; Xiang, Wei; Lu, Xuan; Huang, Rongshao; Li, Liangbo			Fungal endophytes from medicinal plant Bletilla striata (Thunb.) Reichb. F. promote the host plant growth and phenolic accumulation	SOUTH AFRICAN JOURNAL OF BOTANY																		Xiang, Wei/0000-0001-5394-9189													0254-6299	1727-9321				DEC	2021	143						25	32		10.1016/j.sajb.2021.07.041	http://dx.doi.org/10.1016/j.sajb.2021.07.041		AUG 2021											WOS:000709181500004
J	Chelly, S; Chelly, M; Occhiuto, C; Cimino, F; Cristani, M; Saija, A; Molonia, MS; Ruberto, G; D'Angelo, V; Germano, MP; Siracusa, L; Bouaziz-Ketata, H; Speciale, A				Chelly, Sabrine; Chelly, Meryam; Occhiuto, Cristina; Cimino, Francesco; Cristani, Mariateresa; Saija, Antonina; Molonia, Maria Sofia; Ruberto, Giuseppe; D'Angelo, Valeria; Germano, Maria Paola; Siracusa, Laura; Bouaziz-Ketata, Hanen; Speciale, Antonio			Evaluation of Antioxidant, Anti-Inflammatory and Antityrosinase Potential of Extracts from Different Aerial Parts of Rhanterium suaveolens from Tunisia	CHEMISTRY & BIODIVERSITY																	Cimino, Francesco/C-7036-2008; Speciale, Antonio/C-2846-2011	Speciale, Antonio/0000-0002-6135-3892; MOLONIA, MARIA SOFIA/0000-0001-8841-589X													1612-1872	1612-1880				AUG	2021	18	8								10.1002/cbdv.202100316	http://dx.doi.org/10.1002/cbdv.202100316		JUN 2021						34114723					WOS:000664198700001
J	Dai, JM; Guo, WN; Tan, YZ; Niu, KW; Zhang, JJ; Liu, CL; Yang, XM; Tao, KS; Chen, ZN; Dai, JY				Dai, Ji-Min; Guo, Wei-Nan; Tan, Yi-Zhou; Niu, Kun-Wei; Zhang, Jia-Jia; Liu, Cheng-Li; Yang, Xiang-Min; Tao, Kai-Shan; Chen, Zhi-Nan; Dai, Jing-Yao			Wogonin alleviates liver injury in sepsis through Nrf2-mediated NF-kappa B signalling suppression	JOURNAL OF CELLULAR AND MOLECULAR MEDICINE																	liu, chengli/GPF-8610-2022	Guo, Weinan/0000-0002-3517-3898; Liu, Chengli/0000-0002-9654-7486; Chen, Zhi-Nan/0000-0001-5512-4623													1582-1838	1582-4934				JUN	2021	25	12					5782	5798		10.1111/jcmm.16604	http://dx.doi.org/10.1111/jcmm.16604		MAY 2021						33982381					WOS:000649535400001
J	Nazir, N; Zahoor, M; Uddin, F; Nisar, M				Nazir, Nausheen; Zahoor, Muhammad; Uddin, Faheem; Nisar, Mohammad			Chemical composition, in vitro antioxidant, anticholinesterase, and antidiabetic potential of essential oil of Elaeagnus umbellata Thunb	BMC COMPLEMENTARY MEDICINE AND THERAPIES																																2662-7671				FEB 22	2021	21	1							73	10.1186/s12906-021-03228-y	http://dx.doi.org/10.1186/s12906-021-03228-y								33618705					WOS:000621933300002
J	Dawurung, CJ; Noitem, R; Rattanajak, R; Bunyong, R; Richardson, C; Willis, AC; Kamchonwongpaisan, S; Yimnual, C; Muanprasat, C; Pyne, SG				Dawurung, Christiana J.; Noitem, Rattikarn; Rattanajak, Roonglawan; Bunyong, Ratchanu; Richardson, Christopher; Willis, Anthony C.; Kamchonwongpaisan, Sumalee; Yimnual, Chantapol; Muanprasat, Chatchai; Pyne, Stephen G.			Isolation of CFTR and TMEM16A inhibitors from Neorautanenia mitis (A. Rich) Verdcourt: Potential lead compounds for treatment of secretory diarrhea	PHYTOCHEMISTRY																	Richardson, Christopher/I-7763-2012	Richardson, Christopher/0000-0002-5804-6322; Yimnual, Chantapol/0000-0001-8568-6475; Noitem, Rattikarn/0000-0003-3393-4494													0031-9422					NOV	2020	179								112464	10.1016/j.phytochem.2020.112464	http://dx.doi.org/10.1016/j.phytochem.2020.112464								32798746					WOS:000587366100015
J	Gagana, SL; Kumaraswamy, BE; Shivanna, MB				Gagana, S. L.; Kumaraswamy, B. E.; Shivanna, M. B.			Diversity, antibacterial and antioxidant activities of the fungal endophytes associated with Schleichera oleosa (Lour.) Merr	SOUTH AFRICAN JOURNAL OF BOTANY																	SHIVANNA, M. B./AAD-5424-2022														0254-6299	1727-9321				NOV	2020	134						369	381		10.1016/j.sajb.2020.06.012	http://dx.doi.org/10.1016/j.sajb.2020.06.012													WOS:000612634600011
J	Ferrier, J; Pesek, T; Zinck, N; Curtis, S; Wanyerka, P; Cal, V; Balick, M; Arnason, JT				Ferrier, Jonathan; Pesek, Todd; Zinck, Nicholas; Curtis, Sharon; Wanyerka, Phillip; Cal, Victor; Balick, Michael; Arnason, John Thor			A Classic Maya Mystery of a Medicinal Plant and Maya Hieroglyphs	HERITAGE																	Arnason, John Thor/GXM-3860-2022	Ferrier, Jonathan/0000-0001-5934-9256														2571-9408				JUN	2020	3	2					275	282		10.3390/heritage3020016	http://dx.doi.org/10.3390/heritage3020016													WOS:000674302400007
J	Tavallali, V; Rowshan, V; Gholami, H; Hojati, S				Tavallali, Vahid; Rowshan, Vahid; Gholami, Hossein; Hojati, Shadi			Iron-urea nano-complex improves bioactive compounds in essential oils of Ocimum basilicum L	SCIENTIA HORTICULTURAE																	rowshan, vahid/S-4332-2016; tavallali, vahid/O-3046-2017; Tavallali, Vahid/GLR-4878-2022	tavallali, vahid/0000-0002-6819-2008; Tavallali, Vahid/0000-0002-6819-2008													0304-4238	1879-1018				APR 30	2020	265								109222	10.1016/j.scienta.2020.109222	http://dx.doi.org/10.1016/j.scienta.2020.109222													WOS:000522093500014
J	Khan, AH; Aziz, MA; Sher, K; Hazrat, A; Wali, N; Ullah, H; Ullah, S; Ahmadl, K; Rahman, A; Adnan, M				Khan, Amir Hasan; Aziz, Muhammad Abdul; Sher, Khan; Hazrat, Ali; Wali, Niaz; Ullah, Habib; Ullah, Sharif; Ahmadl, Khaleeq; Rahman, Ateeur; Adnan, Muhammad			Trace metal concentration in important medicinal plants of Khyber Pakhtunkhwa, Pakistan	BIOSCIENCE RESEARCH																	adnan, yousuf/HJP-2377-2023; Abdul Aziz, Muhammad/GWZ-1907-2022; Adnan, Muhammad/HSH-7590-2023; Adnan, Muhammad/HDL-9249-2022	Abdul Aziz, Muhammad/0000-0001-5926-771X; 													1811-9506	2218-3973				APR-JUN	2020	17	2					699	710																WOS:000562403400014
J	Menendez-Perdomo, IM; Facchini, PJ				Menendez-Perdomo, Ivette M.; Facchini, Peter J.			Isolation and characterization of two O-methyltransferases involved in benzylisoquinoline alkaloid biosynthesis in sacred lotus (Nelumbo nucifera)	JOURNAL OF BIOLOGICAL CHEMISTRY																																1083-351X				FEB 7	2020	295	6					1598	1612		10.1074/jbc.RA119.011547	http://dx.doi.org/10.1074/jbc.RA119.011547													WOS:000514326500015
J	Al-Juhani, WS				Al-Juhani, W. S.			Evaluation of the capacity of the DNA barcode ITS2 for identifying and discriminating dryland plants	GENETICS AND MOLECULAR RESEARCH																	Aljuhani, Widad Saleem/B-9616-2019	Aljuhani, Widad Saleem/0000-0001-7188-1376														1676-5680				MAR 28	2019	18	1							gmr18133	10.4238/gmr18133	http://dx.doi.org/10.4238/gmr18133													WOS:000462580700002
J	Quiros-Guerrero, L; Albertazzi, F; Araya-Valverde, E; Romero, RM; Villalobos, H; Poveda, L; Chavarria, M; Tamayo-Castillo, G				Quiros-Guerrero, Luis; Albertazzi, Federico; Araya-Valverde, Emanuel; Romero, Rosaura M.; Villalobos, Heidy; Poveda, Luis; Chavarria, Max; Tamayo-Castillo, Giselle			Phenolic variation among Chamaecrista nictitans subspecies and varieties revealed through UPLC-ESI(-)-MS/MS chemical fingerprinting	METABOLOMICS																	Chavarria, Max/J-3940-2019	Chavarria, Max/0000-0001-5901-3576; Quiros-Guerrero, Luis/0000-0002-1630-8697													1573-3882	1573-3890				FEB	2019	15	2							14	10.1007/s11306-019-1475-8	http://dx.doi.org/10.1007/s11306-019-1475-8								30830463					WOS:000456260000001
J	Gomes, JHD; da Silva, GC; Cortes, SF; de Padua, RM; Braga, FC				de Sousa Gomes, Jose Hugo; da Silva, Grazielle Caroline; Cortes, Steyner F.; de Padua, Rodrigo Maia; Braga, Fernao Castro			Forced degradation of L-(+)-bornesitol, a bioactive marker of Hancornia speciosa: Development and validation of stability indicating UHPLC-MS method and effect of degraded products on ACE inhibition	JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES																	Silva, Grazielle C/A-7415-2015; Braga, Fernão C/E-3236-2016; Cortes, Steyner Franca/F-5449-2010; Braga, Fernão/AAO-3888-2020; de Padua, Rodrigo Maia/H-5341-2018	Silva, Grazielle C/0000-0002-9493-1740; Braga, Fernão C/0000-0001-9468-376X; Cortes, Steyner Franca/0000-0002-4340-2574; Braga, Fernão/0000-0001-9468-376X; Sousa Gomes, Jose Hugo/0000-0002-0986-0184; de Padua, Rodrigo Maia/0000-0002-9939-6900													1570-0232	1873-376X				SEP 1	2018	1093						31	38		10.1016/j.jchromb.2018.06.045	http://dx.doi.org/10.1016/j.jchromb.2018.06.045								29980101					WOS:000440881300004
J	Erst, AA; Erst, AS; Shmakov, AI				Erst, A. A.; Erst, A. S.; Shmakov, A., I			In vitro propagation of rare species Rhodiola rosea from Altai Mountains	TURCZANINOWIA																	Erst, Anna/D-4784-2015; Shmakov, Alexandr I/K-4542-2013	Erst, Anna/0000-0002-1980-4100; Shmakov, Alexandr I/0000-0002-1052-4575													1560-7259	1560-7267					2018	21	4					78	86		10.14258/turczaninowia.21.4.9	http://dx.doi.org/10.14258/turczaninowia.21.4.9													WOS:000571386200009
J	Easmin, S; Sarker, MZI; Ghafoor, K; Ferdosh, S; Jaffri, J; Ali, ME; Mirhosseini, H; Al-Juhaimi, FY; Perumal, V; Khatib, A				Easmin, Sabina; Sarker, Md. Zaidul Islam; Ghafoor, Kashif; Ferdosh, Sahena; Jaffri, Juliana; Ali, Md. Eaqub; Mirhosseini, Hamed; Al-Juhaimi, Fahad Y.; Perumal, Vikneswari; Khatib, Alfi			Rapid investigation of alpha-glucosidase inhibitory activity of Phaleria macrocarpa extracts using FTIR-ATR based fingerprinting	JOURNAL OF FOOD AND DRUG ANALYSIS																	Juhaimi, Fahad AL/E-7764-2014; Ghafoor, Kashif/D-5720-2011; Easmin, Sabina/AAA-9273-2021; perumal, vikneswari/L-8523-2019; Ali, Eaqub/E-1948-2012; Sarker, Zaidul Islam/A-3254-2014	Juhaimi, Fahad AL/0000-0001-5617-6476; Ghafoor, Kashif/0000-0003-1240-5358; perumal, vikneswari/0000-0002-4097-7727; Ali, Eaqub/0000-0002-7384-3936; Sarker, Zaidul Islam/0000-0002-9974-4565													1021-9498					APR	2017	25	2					306	315		10.1016/j.jfda.2016.09.007	http://dx.doi.org/10.1016/j.jfda.2016.09.007								28911672					WOS:000399338100011
J	Miranda, MA; Lemos, M; Cowart, KA; Rodenburg, D; McChesney, JD; Radwan, MM; Furtado, NAJC; Bastos, JK				Miranda, Mariza Abreu; Lemos, Marivane; Cowart, Kamila Alves; Rodenburg, Douglas; McChesney, James D.; Radwan, Mohamed M.; Jacometti Cardoso Furtado, Niege Aracari; Bastos, Jairo Kenupp			Gastroprotective activity of the hydroethanolic extract and isolated compounds from the leaves of Solanum cernuum Vell.	JOURNAL OF ETHNOPHARMACOLOGY																	Lemos, Marivane/AAA-6904-2021; Furtado, Niege A J C/D-1128-2012; Lemos, Marivane/F-8151-2012	Furtado, Niege A J C/0000-0003-4775-8153; Lemos, Marivane/0000-0002-8945-4548; Radwan, Mohamed/0000-0002-7393-8601													0378-8741	1872-7573				AUG 22	2015	172						421	429		10.1016/j.jep.2015.06.047	http://dx.doi.org/10.1016/j.jep.2015.06.047								26144696					WOS:000359875900047
J	Kim, SH; Singh, SV				Kim, Su-Hyeong; Singh, Shivendra V.			Mammary Cancer Chemoprevention by Withaferin A Is Accompanied by In Vivo Suppression of Self-Renewal of Cancer Stem Cells	CANCER PREVENTION RESEARCH																															1940-6207	1940-6215				JUL	2014	7	7					738	747		10.1158/1940-6207.CAPR-13-0445	http://dx.doi.org/10.1158/1940-6207.CAPR-13-0445								24824039					WOS:000341700200012
J	Lunga, PK; Tamokou, JD; Fodouop, SPC; Kuiate, JR; Tchoumboue, J; Gatsing, D				Lunga, Paul Keilah; Tamokou, Jean de Dieu; Fodouop, Simeon P. C.; Kuiate, Jules-Roger; Tchoumboue, Joseph; Gatsing, Donatien			Antityphoid and radical scavenging properties of the methanol extracts and compounds from the aerial part of Paullinia pinnata	SPRINGERPLUS																		TAMOKOU, Jean de Dieu/0000-0002-8088-463X													2193-1801					JUN 23	2014	3								302	10.1186/2193-1801-3-302	http://dx.doi.org/10.1186/2193-1801-3-302								25279277					WOS:000359050800001
J	Kong, WJ; Li, JY; Qiu, F; Wei, JH; Xiao, XH; Zheng, YG; Yang, MH				Kong, Wei-Jun; Li, Jun-Yuan; Qiu, Feng; Wei, Jian-He; Xiao, Xiao-He; Zheng, Yuguo; Yang, Mei-Hua			Development of a sensitive and reliable high performance liquid chromatography method with fluorescence detection for high-throughput analysis of multi-class mycotoxins in Coix seed	ANALYTICA CHIMICA ACTA																	Xiao, Xiao/IAN-3011-2023; xiao, xiang/GWU-6035-2022														0003-2670	1873-4324				OCT 17	2013	799						68	76		10.1016/j.aca.2013.08.042	http://dx.doi.org/10.1016/j.aca.2013.08.042								24091376					WOS:000325165900009
