PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Espinosa-Rivero, J; Rendon-Huerta, E; Romero, I				Espinosa-Rivero, Jazmin; Rendon-Huerta, Erika; Romero, Irma			Inhibition of Helicobacter pylori growth and its colonization factors by Parthenium hysterophorus extracts	JOURNAL OF ETHNOPHARMACOLOGY																															0378-8741	1872-7573				NOV 4	2015	174						253	260		10.1016/j.jep.2015.08.021	http://dx.doi.org/10.1016/j.jep.2015.08.021								26297842					WOS:000365050900024
J	Singh, VK; Dwivedi, P; Chaudhary, BR; Singh, R				Singh, Vineet Kumar; Dwivedi, Padmanabh; Chaudhary, B. R.; Singh, Ramesh			Immunomodulatory Effect of Gymnema sylvestre (R.Br.) Leaf Extract: An In Vitro Study in Rat Model	PLOS ONE																	Dwivedi, Padmanabh/AAJ-8808-2020; Singh, Ram Nageena/AAU-7110-2021; Dwivedi, Padmanabh/L-5307-2019	Singh, Ram Nageena/0000-0002-3831-6487; 													1932-6203					OCT 16	2015	10	10							e0139631	10.1371/journal.pone.0139631	http://dx.doi.org/10.1371/journal.pone.0139631								26474420					WOS:000363185500012
J	Rajesh, M; Sivanandhan, G; Jeyaraj, M; Chackravarthy, R; Manickavasagam, M; Selvaraj, N; Ganapathi, A				Rajesh, Manoharan; Sivanandhan, Ganeshan; Jeyaraj, Murugaraj; Chackravarthy, Rajan; Manickavasagam, Markandan; Selvaraj, N.; Ganapathi, Andy			An efficient in vitro system for somatic embryogenesis and podophyllotoxin production in Podophyllum hexandrum Royle	PROTOPLASMA																	Sivanandhan, Ganeshan/H-8864-2015	Sivanandhan, Ganeshan/0000-0001-7917-2371													0033-183X	1615-6102				SEP	2014	251	5					1231	1243		10.1007/s00709-014-0632-1	http://dx.doi.org/10.1007/s00709-014-0632-1								24633328					WOS:000340480300021
J	Antony, ML; Lee, J; Hahm, ER; Kim, SH; Marcus, AI; Kumari, V; Ji, XH; Yang, Z; Vowell, CL; Wipf, P; Uechi, GT; Yates, NA; Romero, G; Sarkar, SN; Singh, SV				Antony, Marie L.; Lee, Joomin; Hahm, Eun-Ryeong; Kim, Su-Hyeong; Marcus, Adam I.; Kumari, Vandana; Ji, Xinhua; Yang, Zhen; Vowell, Courtney L.; Wipf, Peter; Uechi, Guy T.; Yates, Nathan A.; Romero, Guillermo; Sarkar, Saumendra N.; Singh, Shivendra V.			Growth Arrest by the Antitumor Steroidal Lactone Withaferin A in Human Breast Cancer Cells Is Associated with Down-regulation and Covalent Binding at Cysteine 303 of beta-Tubulin	JOURNAL OF BIOLOGICAL CHEMISTRY																	Antony, Marie Lue/AAB-3952-2019; Wipf, Peter/AAG-1771-2021; Sarkar, Saumendra N/B-5038-2011; Ji, Xinhua/C-9664-2012	Wipf, Peter/0000-0001-7693-5863; Sarkar, Saumendra N/0000-0002-2850-6121; Ji, Xinhua/0000-0001-6942-1514														1083-351X				JAN 17	2014	289	3					1852	1865		10.1074/jbc.M113.496844	http://dx.doi.org/10.1074/jbc.M113.496844								24297176					WOS:000332401700054
J	Montopoli, M; Bertin, R; Chen, Z; Bolcato, J; Caparrotta, L; Froldi, G				Montopoli, Monica; Bertin, Riccardo; Chen, Zheng; Bolcato, Jenny; Caparrotta, Laura; Froldi, Guglielmina			Croton lechleri sap and isolated alkaloid taspine exhibit inhibition against human melanoma SK23 and colon cancer HT29 cell lines	JOURNAL OF ETHNOPHARMACOLOGY																	Montopoli, Monica/W-9666-2019	Bertin, Riccardo/0000-0002-2003-2793; MONTOPOLI, MONICA/0000-0001-6182-4132													0378-8741	1872-7573				DEC 18	2012	144	3					747	753		10.1016/j.jep.2012.10.032	http://dx.doi.org/10.1016/j.jep.2012.10.032								23123266					WOS:000313391300038
J	Wong, PF; Cheong, WF; Shu, MH; Teh, CH; Chan, KL; AbuBakar, S				Wong, Pooi-Fong; Cheong, Wei-Fun; Shu, Meng-Hooi; Teh, Chin-Hoe; Chan, Kit-Lam; AbuBakar, Sazaly			Eurycomanone suppresses expression of lung cancer cell tumor markers, prohibitin, annexin 1 and endoplasmic reticulum protein 28	PHYTOMEDICINE																	abubakar, sazaly/B-3957-2010; WONG, POOI-FONG/B-5234-2010	abubakar, sazaly/0000-0002-9267-1420; WONG, POOI-FONG/0000-0002-6705-2521													0944-7113					JAN 15	2012	19	2					138	144		10.1016/j.phymed.2011.07.001	http://dx.doi.org/10.1016/j.phymed.2011.07.001								21903368					WOS:000300332800006
J	Bagdonaite, E; Martonfi, P; Repcak, M; Labokas, J				Bagdonaite, Edita; Martonfi, Pavol; Repcak, Miroslav; Labokas, Juozas			Variation in concentrations of major bioactive compounds in Hypericum perforatum L. from Lithuania	INDUSTRIAL CROPS AND PRODUCTS																	Bagdonaite, Edita/IAO-6698-2023; Mártonfi, Pavol/D-6567-2011	Mártonfi, Pavol/0000-0003-2280-2736													0926-6690	1872-633X				JAN	2012	35	1					302	308		10.1016/j.indcrop.2011.07.018	http://dx.doi.org/10.1016/j.indcrop.2011.07.018													WOS:000296110700045
J	Saxena, HO; Parihar, S; Pawar, G; Rao, GR				Saxena, Hari Om; Parihar, Samiksha; Pawar, Ganesh; Rao, G. Rajeshwar			Simultaneous densitometric determination of b-sitosterol and lupeol through validated HPTLC method in different plant parts of Uraria picta (Jacq.) Desv. ex DC. - A dashmool species	ACTA CHROMATOGRAPHICA																															1233-2356	2083-5736				MAR	2023	35	1					99	105		10.1556/1326.2022.01018	http://dx.doi.org/10.1556/1326.2022.01018													WOS:000927467300012
J	Anyamele, T; Onwuegbuchu, PN; Ugbogu, EA; Ibe, C				Anyamele, ThankGod; Onwuegbuchu, Promise Nnaemeka; Ugbogu, Eziuche Amadike; Ibe, Chibuike			Phytochemical composition, bioactive properties, and toxicological profile of Tetrapleura tetraptera	BIOORGANIC CHEMISTRY																		Ibe, Chibuike/0000-0002-6614-0677; Ugbogu, Eziuche/0000-0003-3145-5473													0045-2068	1090-2120				FEB	2023	131								106288	10.1016/j.bioorg.2022.106288	http://dx.doi.org/10.1016/j.bioorg.2022.106288								36470194					WOS:000961226600005
J	Shafi, KM; Sajeevan, RS; Kouser, S; Vishnuprasad, CN; Sowdhamini, R				Shafi, K. Mohamed; Sajeevan, Radha Sivarajan; Kouser, Sania; Vishnuprasad, Chethala N.; Sowdhamini, Ramanathan			Transcriptome profiling of two Moringa species and insights into their antihyperglycemic activity	BMC PLANT BIOLOGY																	RADHA SIVARAJAN, SAJEEVAN/AAA-2479-2021	RADHA SIVARAJAN, SAJEEVAN/0000-0002-8671-4981; Shafi, Mohamed/0000-0002-2029-5016													1471-2229					DEC 2	2022	22	1							561	10.1186/s12870-022-03938-6	http://dx.doi.org/10.1186/s12870-022-03938-6								36460949					WOS:000915288000003
J	Moussouni, M; Graff, V; Couturier, F; Herrscher, H				Moussouni, Marie; Graff, Veronique; Couturier, Franck; Herrscher, Hugo			Drug interactions causing warfarin overdose in a patient with a pancreatic cancer : a case report.	CHEMOTHERAPY																															0009-3157	1421-9794				2022 NOV 29	2022										10.1159/000528063	http://dx.doi.org/10.1159/000528063		NOV 2022						36446317					WOS:000892796900001
J	Feudjio, C; Njateng, GSS; Klang, MJ; Yameen, MA; Khan, MA; Kuiate, JR				Feudjio, Cesaire; Njateng, Guy Sedar Singor; Klang, Mathilde Julie; Yameen, Muhammad Arfat; Khan, Muhammad Ahsan; Kuiate, Jules-Roger			Response Surface Methodology Applied to the Optimization of the Preparation of Antioxidant and Antidiabetic Extracts from Phragmanthera capitata (Spreng.) Balle: Effect of Particle Size, Powder-to-Solvent Ratio, and Temperature	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																		/0000-0002-5134-9427; MATHILDE JULIE, KLANG/0000-0002-8939-7846; Yameen, Muhammad Arfat/0000-0003-3596-454X													1741-427X	1741-4288				SEP 1	2022	2022								8397250	10.1155/2022/8397250	http://dx.doi.org/10.1155/2022/8397250								36091603					WOS:000892103800005
J	Wang, Y; Wu, XY; Yang, KL; Liu, Q; Jiang, BP; Yang, RM; Xiao, PG; He, CN				Wang, Yue; Wu, Xinyan; Yang, Kailin; Liu, Qing; Jiang, Baoping; Yang, Runmei; Xiao, Peigen; He, Chunnian			Integrating network pharmacology analysis and pharmacodynamic evaluation for exploring the active components and molecular mechanism of moutan seed coat extract to improve cognitive impairment	FRONTIERS IN PHARMACOLOGY																																1663-9812				AUG 12	2022	13								952876	10.3389/fphar.2022.952876	http://dx.doi.org/10.3389/fphar.2022.952876								36034803					WOS:000844997500001
J	Cao, Y; Pistillo, OM; Lou, YB; D'Isita, I; Maggi, F; Hu, QQ; Germinara, GS; Li, C				Cao, Yu; Pistillo, Onofrio Marco; Lou, Yibin; D'Isita, Ilaria; Maggi, Filippo; Hu, Qiqi; Germinara, Giacinto Salvatore; Li, Can			Electrophysiological and behavioural responses of Stegobium paniceum to volatile compounds from Chinese medicinal plant materials	PEST MANAGEMENT SCIENCE																		Pistillo, Marco/0000-0001-5094-4999; D'Isita, Ilaria/0000-0001-6001-3610; Maggi, Filippo/0000-0003-1375-4744; cao, yu/0000-0002-4022-4266													1526-498X	1526-4998				AUG	2022	78	8					3697	3703		10.1002/ps.7012	http://dx.doi.org/10.1002/ps.7012		JUN 2022						35620873					WOS:000811111400001
J	Xie, TZ; Zhao, YL; Wang, H; Chen, YC; Wei, X; Wang, ZJ; He, YJ; Zhao, LX; Luo, XD				Xie, Tian-Zhen; Zhao, Yun-Li; Wang, Huan; Chen, Yi-Chi; Wei, Xin; Wang, Zhao-Jie; He, Ying-Jie; Zhao, Li-Xing; Luo, Xiao-Dong			New steroidal alkaloids with anti-inflammatory and analgesic effects from Veratrum grandiflorum	JOURNAL OF ETHNOPHARMACOLOGY																		Wei, Xin/0000-0001-8361-9877; He, Ying-Jie/0000-0001-8361-2528													0378-8741	1872-7573				JUL 15	2022	293								115290	10.1016/j.jep.2022.115290	http://dx.doi.org/10.1016/j.jep.2022.115290		APR 2022						35452774					WOS:000794985100003
J	Ammarellou, A; Mozaffarian, V				Ammarellou, Ali; Mozaffarian, Valiollah			The first report of iron-rich population of adapted medicinal spinach (Blitum virgatum L.) compared with cultivated spinach (Spinacia oleracea L.)	SCIENTIFIC REPORTS																															2045-2322					NOV 12	2021	11	1							22169	10.1038/s41598-021-01113-9	http://dx.doi.org/10.1038/s41598-021-01113-9								34772968					WOS:000718023200001
J	Qin, MY; Huang, SQ; Zou, XQ; Zhong, XB; Yang, YF; Zhang, YT; Mi, ZC; Zhang, YS; Huang, ZG				Qin, Meng-yuan; Huang, Song-qing; Zou, Xiao-qin; Zhong, Xiao-bin; Yang, Yu-fang; Zhang, Yu-ting; Mi, Zheng-cheng; Zhang, Yan-song; Huang, Zhen-guang			Drug-containing serum of rhubarb-astragalus capsule inhibits the epithelial-mesenchymal transformation of HK-2 by downregulating TGF-fi1/p38MAPK/Smad2/3 pathway	JOURNAL OF ETHNOPHARMACOLOGY																	Li, Li/IAQ-0885-2023; ZHANG, YUTING/HOH-4131-2023; zhang, yu/HNS-5948-2023														0378-8741	1872-7573				NOV 15	2021	280								114414	10.1016/j.jep.2021.114414	http://dx.doi.org/10.1016/j.jep.2021.114414		AUG 2021						34314804					WOS:000704795100003
J	Zhang, T; Yang, C; Chu, J; Ning, LN; Zeng, P; Wang, XM; Shi, Y; Qin, BJ; Qu, N; Zhang, Q; Tian, Q				Zhang, Teng; Yang, Can; Chu, Jiang; Ning, Lin-Na; Zeng, Peng; Wang, Xiao-Ming; Shi, Yan; Qin, Bao-Jian; Qu, Na; Zhang, Qi; Tian, Qing			Emodin Prevented Depression in Chronic Unpredicted Mild Stress-Exposed Rats by Targeting miR-139-5p/5-Lipoxygenase	FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY																	yang, can/GXV-5624-2022														2296-634X					JUL 26	2021	9								696619	10.3389/fcell.2021.696619	http://dx.doi.org/10.3389/fcell.2021.696619								34381778					WOS:000682942300001
J	Warowicka, A; Popenda, L; Bartkowiak, G; Musidlak, O; Jagoda, LC; Kuzma, D; Nawrot, R; Jurga, S; Gozdzicka-Jozefiak, A				Warowicka, Alicja; Popenda, Lukasz; Bartkowiak, Grazyna; Musidlak, Oskar; Jagoda, Litowczenko-Cybulska; Kuzma, Dorota; Nawrot, Robert; Jurga, Stefan; Gozdzicka-Jozefiak, Anna			Protoberberine compounds extracted from Chelidonium majus L. as novel natural photosensitizers for cancer therapy	PHYTOMEDICINE																	Litowczenko, Jagoda/ABG-3994-2020; Popenda, Lukasz/J-7386-2015; Warowicka, Alicja/GRR-1987-2022	Litowczenko, Jagoda/0000-0002-8515-2171; Popenda, Lukasz/0000-0003-1117-3081; Nawrot, Robert/0000-0001-8936-0018; Musidlak, Oskar/0000-0001-8745-6016													0944-7113	1618-095X				NOV	2019	64								152919	10.1016/j.phymed.2019.152919	http://dx.doi.org/10.1016/j.phymed.2019.152919								31465980					WOS:000499700400004
J	Rajeshkumar, S; Menon, S; Kumar, SV; Tambuwala, MM; Bakshi, HA; Mehta, M; Satija, S; Gupta, G; Chellappan, DK; Thangavelu, L; Dua, K				Rajeshkumar, S.; Menon, Soumya; Kumar, Venkat S.; Tambuwala, Murtaza M.; Bakshi, Hamid A.; Mehta, Meenu; Satija, Saurabh; Gupta, Gaurav; Chellappan, Dinesh Kumar; Thangavelu, Lakshmi; Dua, Kamal			Antibacterial and antioxidant potential of biosynthesized copper nanoparticles mediated through Cissus arnotiana plant extract	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY																	Mehta, Meenu/AAR-1715-2020; Chellappan, Dinesh Kumar/I-1622-2019; t, l/GZN-1073-2022; T, Lakshmi/AAL-4695-2020; Satija, Saurabh/AAX-2933-2021; Tambuwala, Murtaza M/HNP-0828-2023; Tambuwala, Murtaza/O-7156-2019; Shanmugam, Rajeshkumar/M-1748-2017; Kumar, Dr S Venkat/G-1399-2018; Thangavelu, Lakshmi/L-1320-2015	Chellappan, Dinesh Kumar/0000-0001-5567-6663; Tambuwala, Murtaza M/0000-0001-8499-9891; Tambuwala, Murtaza/0000-0001-8499-9891; Shanmugam, Rajeshkumar/0000-0001-7059-8894; Mehta, Meenu/0000-0001-8174-5781; Dua, Kamal/0000-0002-7507-1159; Kumar, Dr S Venkat/0000-0002-3021-6406; Thangavelu, Lakshmi/0000-0001-5662-1410													1011-1344					AUG	2019	197								111531	10.1016/j.jphotobiol.2019.111531	http://dx.doi.org/10.1016/j.jphotobiol.2019.111531								31212244					WOS:000483643300007
J	Giacoman-Martinez, A; Alarcon-Aguilar, FJ; Zamilpa, A; Hidalgo-Figueroa, S; Navarrete-Vazquez, G; Garcia-Macedo, R; Roman-Ramos, R; Almanza-Perez, JC				Giacoman-Martinez, Abraham; Alarcon-Aguilar, Francisco J.; Zamilpa, Alejandro; Hidalgo-Figueroa, Sergio; Navarrete-Vazquez, Gabriel; Garcia-Macedo, Rebeca; Roman-Ramos, Ruben; Almanza-Perez, Julio C.			Triterpenoids from Hibiscus sabdariffa L.with PPAR delta/gamma Dual Agonist Action: In Vivo, In Vitro and In Silico Studies	PLANTA MEDICA																	Zamilpa, Alejandro/AAC-2241-2019	Zamilpa, Alejandro/0000-0002-2233-5958; Giacoman-Martinez, Abraham/0000-0003-1076-6731													0032-0943	1439-0221				MAR	2019	85	5					412	423		10.1055/a-0824-1316	http://dx.doi.org/10.1055/a-0824-1316								30650453					WOS:000463055200007
J	Gholami, H; Fard, FR; Saharkhiz, MJ; Ghani, A				Gholami, Hossein; Fard, Fatemeh Raouf; Saharkhiz, Mohammad Jamal; Ghani, Askar			Yield and physicochemical properties of inulin obtained from Iranian chicory roots under vermicompost and humic acid treatments	INDUSTRIAL CROPS AND PRODUCTS																	Ghani, Askar/AAV-1666-2021; Fard, fatemeh Raouf/X-2222-2018	Fard, fatemeh Raouf/0000-0001-7523-0327; Raouf Fard, Fatemeh/0000-0002-3798-0191; Saharkhiz, Mohammad J/0000-0003-2151-5006													0926-6690	1872-633X				NOV 1	2018	123						610	616		10.1016/j.indcrop.2018.07.031	http://dx.doi.org/10.1016/j.indcrop.2018.07.031													WOS:000447103900065
J	Roy, A; Bharadvaja, N				Roy, Arpita; Bharadvaja, Navneeta			Effect of various culture conditions on shoot multiplication and GC-MS analysis of Plumbago zeylanica accessions for plumbagin production	ACTA PHYSIOLOGIAE PLANTARUM																	Roy, Arpita/AAC-1536-2020	Roy, Arpita/0000-0002-1928-3093													0137-5881	1861-1664				NOV	2018	40	11							190	10.1007/s11738-018-2766-9	http://dx.doi.org/10.1007/s11738-018-2766-9													WOS:000447698500002
J	Karia, P; Patel, KV; Rathod, SP				Karia, Prachi; Patel, Kirti V.; Rathod, S. P.			Breast cancer amelioration by Butea monosperma in-vitro and in-vivo	JOURNAL OF ETHNOPHARMACOLOGY																	PATEL, KIRTI VINODRAI/ABG-9945-2021	PATEL, KIRTI VINODRAI/0000-0002-9224-1762													0378-8741	1872-7573				MAY 10	2018	217						54	62		10.1016/j.jep.2017.12.026	http://dx.doi.org/10.1016/j.jep.2017.12.026								29366766					WOS:000429392900007
J	Eun, CS; Lim, JS; Lee, J; Lee, SP; Yang, SA				Eun, Cheong-Su; Lim, Jong-Soon; Lee, Jihye; Lee, Sam-Pin; Yang, Seun-Ah			The protective effect of fermented Curcuma longa L. on memory dysfunction in oxidative stress-induced C6 gliomal cells, proinflammatory-activated BV2 microglial cells, and scopolamine-induced amnesia model in mice	BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE																															1472-6882					JUL 17	2017	17								367	10.1186/s12906-017-1880-3	http://dx.doi.org/10.1186/s12906-017-1880-3								28716085					WOS:000405788300002
J	Ma, YL; Zou, HC; Gu, H; Shi, DW; Gao, WX; Zhang, YF; Xie, YF				Ma Yingli; Zou Huichao; Gu Hui; Shi Dawei; Gao Wenxiang; Zhang Yufeng; Xie Yinfeng			Stimulatory effect of lanthanum nitrate on the root tuber yield of Pseudostellaria heterophylla via improved photosynthetic characteristics	JOURNAL OF RARE EARTHS																	Zhang, Yufeng/GZL-1973-2022														1002-0721					JUN	2017	35	6					610	620		10.1016/S1002-0721(17)60954-2	http://dx.doi.org/10.1016/S1002-0721(17)60954-2													WOS:000404095300012
J	Ferreres, F; Grosso, C; Gil-Izquierdo, A; Valentao, P; Andrade, PB				Ferreres, Federico; Grosso, Clara; Gil-Izquierdo, Angel; Valentao, Patricia; Andrade, Paula B.			Ellagic Acid and Derivatives from Cochlospermum angolensis Welw. Extracts: HPLC-DAD-ESI/MSn Profiling, Quantification and In Vitro Anti-depressant, Anti-cholinesterase and Anti-oxidant Activities	PHYTOCHEMICAL ANALYSIS																	Gil-Izquierdo, Angel/B-5563-2008; Grosso, C./B-9813-2013; Valentão, Patrícia/D-4818-2013; Ferreres, Federico/H-5028-2011; Andrade, Paula B/A-5900-2008	Gil-Izquierdo, Angel/0000-0001-7646-0386; Grosso, C./0000-0002-2457-8267; Valentão, Patrícia/0000-0002-0740-4396; Ferreres, Federico/0000-0002-8682-0004; Andrade, Paula B/0000-0002-9764-3920													0958-0344	1099-1565				NOV	2013	24	6					534	540		10.1002/pca.2429	http://dx.doi.org/10.1002/pca.2429								23553958					WOS:000326032100004
J	Mansoor, TA; Borralho, PM; Dewanjee, S; Mulhovo, S; Rodrigues, CMP; Ferreira, MJU				Mansoor, Tayyab A.; Borralho, Pedro M.; Dewanjee, Saikat; Mulhovo, Silva; Rodrigues, Cecilia M. P.; Ferreira, Maria-Jose U.			Monoterpene bisindole alkaloids, from the African medicinal plant Tabernaemontana elegans, induce apoptosis in HCT116 human colon carcinoma cells	JOURNAL OF ETHNOPHARMACOLOGY																	Dewanjee, Saikat/U-9778-2017; Borralho, Pedro M/C-2727-2011; Ferreira, Maria José Umbelino/M-8053-2013; Mansoor, Tayyab A./M-1170-2013; iMed.ULisboa, CellFun/A-4244-2014; Rodrigues, Cecilia/M-3572-2013; iMed.ULisboa, NatProdChem/B-5387-2014	Borralho, Pedro M/0000-0003-4488-7240; Ferreira, Maria José Umbelino/0000-0002-8742-1486; Mansoor, Tayyab A./0000-0003-4371-5076; Rodrigues, Cecilia/0000-0002-4829-754X; Dewanjee, Saikat/0000-0001-9085-4226													0378-8741	1872-7573				SEP	2013	149	2					463	470		10.1016/j.jep.2013.06.051	http://dx.doi.org/10.1016/j.jep.2013.06.051								23872252					WOS:000324455300010
J	Liu, SC; Wang, Y; Shi, M; Maoz, I; Gao, XK; Sun, MH; Yuan, TP; Li, KL; Zhou, W; Guo, XH; Kai, GY				Liu, Shucan; Wang, Yao; Shi, Min; Maoz, Itay; Gao, Xiankui; Sun, Meihong; Yuan, Tingpan; Li, Kunlun; Zhou, Wei; Guo, Xinhong; Kai, Guoyin			SmbHLH60 and SmMYC2 antagonistically regulate phenolic acids and anthocyanins biosynthesis in Salvia miltiorrhiza	JOURNAL OF ADVANCED RESEARCH																		Kai, Guoyin/0000-0001-5933-8178; Maoz, Itay/0000-0001-6381-4720													2090-1232	2090-1224				DEC	2022	42						205	219		10.1016/j.jare.2022.02.005	http://dx.doi.org/10.1016/j.jare.2022.02.005								36513414					WOS:000906676200001
J	Tanimu, H; Vijayan, NK; Bindhu, OS				Tanimu, Habibu; Vijayan, Nadasha Koonath; Bindhu, O. S.			Evaluation of Biofilm Inhibitory Efficacy of Bacopa monnieri, Acalypha indica and Calotropis gigantea Extracts and their Combination Against Wound Colonizing Bacteria Pseudomonas aeruginosa and Staphylococcus Aureus	INTERNATIONAL JOURNAL OF LIFE SCIENCE AND PHARMA RESEARCH																		O S, bindhu/0000-0003-3140-7017													2250-0480					NOV	2022	12	6					198	206		10.22376/ijpbs/lpr.2022.12.6.P198-206	http://dx.doi.org/10.22376/ijpbs/lpr.2022.12.6.P198-206													WOS:000886532600018
J	Li, DH; Sun, XX; Lv, SP; Elkhouchlaa, H; Jia, YH; Yao, ZW; Lin, PY; Zhou, HB; Zhou, ZQ; Shen, JX; Li, J				Li, Denghui; Sun, Xiaoxuan; Lv, Shengping; Elkhouchlaa, Hamza; Jia, Yuhang; Yao, Zhongwei; Lin, Peiyi; Zhou, Haobo; Zhou, Zhengqi; Shen, Jiaxing; Li, Jun			A novel approach for the 3D localization of branch picking points based on deep learning applied to longan harvesting UAVs	COMPUTERS AND ELECTRONICS IN AGRICULTURE																	lin, peiyi/GXW-0350-2022	lin, peiyi/0000-0003-3092-4709													0168-1699	1872-7107				AUG	2022	199								107191	10.1016/j.compag.2022.107191	http://dx.doi.org/10.1016/j.compag.2022.107191		JUL 2022											WOS:000855186900001
J	Zeng, QB; Du, SF; Xu, YY; Yang, F; Wu, LP; Wang, NL; Zhang, SL; Wei, SF; Wang, GZ; Zhang, S; Lu, HG; Luo, P				Zeng, Qibing; Du, Sufei; Xu, Yuyan; Yang, Fan; Wu, Liping; Wang, Nanlan; Zhang, Shuling; Wei, Shaofeng; Wang, Guoze; Zhang, Shuai; Lu, Hongguang; Luo, Peng			Assessing the Potential Value and Mechanism of Kaji-Ichigoside F1 on Arsenite-Induced Skin Cell Senescence	OXIDATIVE MEDICINE AND CELLULAR LONGEVITY																	Wang, Guoze/HNO-9644-2023	Wang, Guoze/0000-0002-5936-9078; Zeng, Qibing/0000-0002-6694-1503; /0000-0002-5002-4276													1942-0900	1942-0994				JAN 11	2022	2022								9574473	10.1155/2022/9574473	http://dx.doi.org/10.1155/2022/9574473								35069981					WOS:000769412000002
J	Hussein, EA; Thron, C; Ghaziasgar, M; Vaccari, M; Marnewick, JL; Hussein, AA				Hussein, Eslam A.; Thron, Christopher; Ghaziasgar, Mehrdad; Vaccari, Mattia; Marnewick, Jeanine L.; Hussein, Ahmed A.			Comparison of Phenolic Content and Antioxidant Activity for Fermented and Unfermented Rooibos Samples Extracted with Water and Methanol	PLANTS-BASEL																	Vaccari, Mattia/R-3431-2016; Hussein, Eslam A./AAC-7872-2021	Vaccari, Mattia/0000-0002-6748-0577; Hussein, Eslam A./0000-0001-6040-8516; Hussein, Ahmed/0000-0002-3877-9959; Thron, Christopher/0000-0002-8960-2504; Marnewick, Jeanine L/0000-0002-1819-1699														2223-7747				JAN	2022	11	1							16	10.3390/plants11010016	http://dx.doi.org/10.3390/plants11010016								35009021					WOS:000741757100001
J	Liu, W; Yin, DX; Tang, N; Zhang, T; Wang, J; Qin, DH; Zhang, Z				Liu, Wei; Yin, Dong-xue; Tang, Nan; Zhang, Tong; Wang, Jia; Qin, De-hua; Zhang, Zheng			Quality evaluation of Sinopodophyllum hexandrum (Royle) Ying based on active compounds, bioactivities and RP-HPLC fingerprint	INDUSTRIAL CROPS AND PRODUCTS																															0926-6690	1872-633X				DEC 15	2021	174								114159	10.1016/j.indcrop.2021.114159	http://dx.doi.org/10.1016/j.indcrop.2021.114159		OCT 2021											WOS:000711834600004
J	Rangra, NK; Samanta, S; Pradhan, KK				Rangra, Naresh Kumar; Samanta, Subir; Pradhan, Kishanta Kumar			Evaluation of Acacia auriculiformis Benth. leaves for wound healing activity in type 2 diabetic rats	PHARMACOGNOSY MAGAZINE																	Pradhan, Kishanta Kumar/AAO-6453-2020; Rangra, Naresh/AAF-5609-2021	Pradhan, Kishanta Kumar/0000-0002-1849-5692; Rangra, Naresh/0000-0001-6118-4710													0973-1296	0976-4062				APR-JUN	2021	17	6		2			S129	S142		10.4103/pm.pm_496_20	http://dx.doi.org/10.4103/pm.pm_496_20													WOS:000725307600002
J	Nam, HH; Choo, BK				Nam, Hyeon Hwa; Choo, Byung Kil			Geranium koreanum, a medicinal plant Geranii Herba, ameliorate the gastric mucosal injury in gastritis-induced mice	JOURNAL OF ETHNOPHARMACOLOGY																															0378-8741	1872-7573				JAN 30	2021	265								113041	10.1016/j.jep.2020.113041	http://dx.doi.org/10.1016/j.jep.2020.113041								32492494					WOS:000583286600001
J	Kim, J; Kim, JN; Park, I; Sivtseva, S; Okhlopkova, Z; Zulfugarov, IS; Kim, SW				Kim, Jisu; Kim, Jeong Nam; Park, Inmyoung; Sivtseva, Sardana; Okhlopkova, Zhanna; Zulfugarov, Ismayil S.; Kim, Sang-Woo			Dracocephalum palmatum Stephan extract induces caspase- and mitochondria-dependent apoptosis via Myc inhibition in diffuse large B cell lymphoma	ONCOLOGY REPORTS																	Zulfugarov, Ismayil/I-2314-2014; Okhlopkova, Zhanna/L-5707-2017	Zulfugarov, Ismayil/0000-0002-9723-3542; Okhlopkova, Zhanna/0000-0002-7948-8728; Sivtseva, Sardana/0000-0002-1843-5956; Kim, Jeong Nam/0000-0002-6825-0407													1021-335X	1791-2431				DEC	2020	44	6					2746	2756		10.3892/or.2020.7797	http://dx.doi.org/10.3892/or.2020.7797								33125144					WOS:000595257400038
J	Subramani, C; Rajakannu, A; Gaidhani, S; Raju, I; Singh, DVK				Subramani, Chitra; Rajakannu, Arivukkodi; Gaidhani, Sudesh; Raju, Ilavarasan; Singh, Dhiman Vaidya Kartar			Glutathione-redox status on hydro alcoholic root bark extract of Premna integrifolia Linn in high fat diet induced atherosclerosis model	JOURNAL OF AYURVEDA AND INTEGRATIVE MEDICINE																	S, Chitra/ABC-2526-2020	S, Chitra/0000-0003-0353-7850													0975-9476	0976-2809				OCT-DEC	2020	11	4					376	382		10.1016/j.jaim.2018.03.002	http://dx.doi.org/10.1016/j.jaim.2018.03.002								30738624					WOS:000604619000003
