PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gadhavi, H; Patel, M; Mangukia, N; Shah, K; Bhadresha, K; Patel, SK; Rawal, RM; Pandya, HA				Gadhavi, Harshida; Patel, Maulikkumar; Mangukia, Naman; Shah, Kanisha; Bhadresha, Kinjal; Patel, Saumya K.; Rawal, Rakesh M.; Pandya, Himanshu A.			Transcriptome-wide miRNA identification of Bacopa monnieri: a cross-kingdom approach	PLANT SIGNALING & BEHAVIOR																	Shah, Kanisha/AGH-2542-2022	Pandya, Himanshu/0000-0003-4536-9541; patel, Dr. Saumya/0000-0003-4919-1322; Rawal, Rakesh/0000-0002-7985-1187; Patel, Maulikkumar/0000-0003-3914-2797; Shah, Kanisha/0000-0002-7252-1847; Mangukia, Naman/0000-0001-9686-9429; Gadhavi, Harshida/0000-0002-6019-7496; Pandya, Prof. Himanshu A./0000-0002-1912-3591													1559-2316	1559-2324				JAN 2	2020	15	1							1699265	10.1080/15592324.2019.1699265	http://dx.doi.org/10.1080/15592324.2019.1699265		DEC 2019						31797719					WOS:000500449000001
J	Abdulla, NK; Siddiqui, SI; Tara, N; Hashmi, AA; Chaudhry, SA				Abdulla, Noufal Komby; Siddiqui, Sharf Ilahi; Tara, Nusrat; Hashmi, Athar Adil; Chaudhry, Saif Ali			Psidium guajava leave-based magnetic nanocomposite gamma-Fe2O3@GL: A green technology for methylene blue removal from water	JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING																	Chaudhry, Saif/AAG-3157-2020	Hashmi, Prof. Athar Adil/0000-0002-7854-8290														2213-3437				DEC	2019	7	6							103423	10.1016/j.jece.2019.103423	http://dx.doi.org/10.1016/j.jece.2019.103423													WOS:000501999500061
J	Husin, F; Ya'akob, H; Abd Rashid, SN; Shahar, S; Soib, HH				Husin, Fitrien; Ya'akob, Harisun; Abd Rashid, Siti Norazlina; Shahar, Saleha; Soib, Husnul Hanani			Cytotoxicity study and antioxidant activity of crude extracts and SPE fractions from Carica papaya leaves	BIOCATALYSIS AND AGRICULTURAL BIOTECHNOLOGY																		shahar, saleha/0000-0001-6393-4052; Soib, Husnul Hanani/0000-0003-3957-0302														1878-8181				MAY	2019	19								101130	10.1016/j.bcab.2019.101130	http://dx.doi.org/10.1016/j.bcab.2019.101130													WOS:000477644800036
J	Yasin, H; Mahmud, S; Rizwani, GH; Perveen, R; Abrar, H; Fatima, K				Yasin, Hina; Mahmud, Shaukat; Rizwani, Ghazala H.; Perveen, Rehana; Abrar, Hina; Fatima, Kaneez			Effects of aqueous leaves extract of Holoptelea integrifolia (Roxb) Planch on liver and kidney histopathology of albino rats	PAKISTAN JOURNAL OF PHARMACEUTICAL SCIENCES																															1011-601X					MAR	2019	32	2					569	573											31081768					WOS:000465065000014
J	da Rosa, HS; Coelho, IS; da Silva, MD; Fernandes, MS; Bertelli, PR; Minetto, L; Moura, S; de Paula, F; Santos, AR; Mendez, ASL; Folmer, V				da Rosa, Hemerson S.; Coelho, Igor S.; da Silva, Morgana Duarte; Fernandes, Mariana S.; Bertelli, Pablo Ricardo; Minetto, Luciane; Moura, Sidnei; de Paula, Favero; Santos, Adair R.; Mendez, Andreas S. L.; Folmer, Vanderlei			Sida tuberculata extract reduces the nociceptive response by chemical noxious stimuli in mice: Implications for mechanism of action, relation to chemical composition and molecular docking	PHYTOTHERAPY RESEARCH																	Mendez, Andreas S.L./S-3900-2016; Rosa, Hemerson S/P-2456-2018; Rosa, Hemerson/P-5962-2019; Santos, Adair/C-5565-2013; Mendez, Andreas/AAF-5661-2019; da Silva, Morgana D/D-4942-2015; Paula, Favero/I-6163-2017	Rosa, Hemerson S/0000-0002-8474-5100; Rosa, Hemerson/0000-0002-8474-5100; Santos, Adair/0000-0002-6435-4698; Mendez, Andreas/0000-0001-7991-7521; da Silva, Morgana D/0000-0002-2487-236X; Paula, Favero/0000-0002-6221-8318													0951-418X	1099-1573				JAN	2019	33	1					224	233		10.1002/ptr.6220	http://dx.doi.org/10.1002/ptr.6220								30375066					WOS:000455064000019
J	Hung, CH; Wang, CN; Cheng, HH; Liao, JW; Chen, YT; Chao, YW; Jiang, JL; Lee, CC				Hung, Chien-Hui; Wang, Chien-Neng; Cheng, Huei-Hsuan; Liao, Jiunn-Wang; Chen, Yi-Ting; Chao, Ya-Wen; Jiang, Jia Liang; Lee, Chen-Chen			Baicalin Ameliorates Imiquimod-Induced Psoriasis-Like Inflammation in Mice	PLANTA MEDICA																		Liao, Jiunn-Wang/0000-0001-7374-1203													0032-0943	1439-0221				OCT	2018	84	15					1110	1117		10.1055/a-0622-8242	http://dx.doi.org/10.1055/a-0622-8242								29763944					WOS:000446603200004
J	Komal, S; Kazmi, SAJ; Khan, JA; Gilani, MM				Komal, Sumra; Kazmi, Syed Asif Jahanzeb; Khan, Junaid Ali; Gilani, Mashkoor Mohsin			Antimicrobial activity of Prunella Vulgaris extracts against multi-drug resistant Escherichia Coli from patients of urinary tract infection	PAKISTAN JOURNAL OF MEDICAL SCIENCES																	Mohsin, Mashkoor/AAV-5140-2020; Khan, Junaid/AAE-3522-2019; Khan, Junaid Ali/ABG-6129-2020; Komal, Sumra/AAP-9560-2020; Komal, Sumra/AFP-6490-2022; Khan, Junaid Ali/ABG-2756-2020	Mohsin, Mashkoor/0000-0002-5460-5780; Komal, Sumra/0000-0002-7930-7720; Khan, Junaid Ali/0000-0003-2630-1744													1682-024X					MAY-JUN	2018	34	3					616	620		10.12669/pjms.343.14982	http://dx.doi.org/10.12669/pjms.343.14982								30034426					WOS:000439016200019
J	Barua, CC; Patowary, P; Roy, JD; Pathak, DC; Bordoloi, MJ; Barua, IC				Barua, Chandana Choudhury; Patowary, Pompy; Roy, Jayanti Datta; Pathak, Debesh Chandra; Bordoloi, Manob Jyoti; Barua, Iswar Chandra			Ameliorating effect of &ITGnetum gnemon &ITL. on hypothalamic pituitary adrenal axis during acute and chronic stress in rats	INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE																		Datta Roy, Jayanti/0000-0002-7240-7606; Patowary, Pompy/0000-0002-9802-0469													0972-5938	0975-1068				APR	2018	17	2					240	246																WOS:000430038700003
J	Peckova, R; Dolezal, K; Sak, B; Kvetonova, D; Kvac, M; Nurcahyo, W; Foitova, I				Peckova, Radka; Dolezal, Karel; Sak, Bohumil; Kvetonova, Dana; Kvac, Martin; Nurcahyo, Wisnu; Foitova, Ivona			Effect of Piper betle on Giardia intestinalis infection in vivo	EXPERIMENTAL PARASITOLOGY																	Kvac, Martin/AAT-9533-2020; Nurcahyo, Wisnu/R-6603-2019; Doležal, Karel/H-2436-2014; Sak, Bohumil/G-9262-2014; Kvac, Martin/G-7299-2014	Doležal, Karel/0000-0003-4938-0350; Kvac, Martin/0000-0003-0013-6090													0014-4894	1090-2449				JAN	2018	184						39	45		10.1016/j.exppara.2017.11.005	http://dx.doi.org/10.1016/j.exppara.2017.11.005								29154846					WOS:000424311300006
J	Salam, SSA; Ayaat, NM; Amer, MM; Shahin, AA; Amin, HE				Salam, Abdel S. S.; Ayaat, N. M.; Amer, M. M.; Shahin, A. A.; Amin, H. E.			Antibacterial Activity Of Some Medicinal Plants Oils Against Multiresistant Acinetobacter Strains Isolated From Nosocomial infections	RESEARCH JOURNAL OF PHARMACEUTICAL BIOLOGICAL AND CHEMICAL SCIENCES																															0975-8585					JAN-FEB	2018	9	1					337	348																WOS:000428942500047
J	Assaha, DVM; Mekawy, AMM; Liu, L; Noori, MS; Kokulan, KS; Ueda, A; Nagaoka, T; Saneoka, H				Assaha, D. V. M.; Mekawy, A. M. M.; Liu, L.; Noori, M. S.; Kokulan, K. S.; Ueda, A.; Nagaoka, T.; Saneoka, H.			Na+ Retention in the Root is a Key Adaptive Mechanism to Low and High Salinity in the Glycophyte, Talinum paniculatum (Jacq.) Gaertn. (Portulacaceae)	JOURNAL OF AGRONOMY AND CROP SCIENCE																	Liu, Liyun/GLT-3569-2022; Noori, Mohammad Safar/HTO-0446-2023; Mekawy, Ahmad/GVS-3740-2022; Assaha, Dekoum/AAM-3386-2020; Ueda, Akihiro/D-1671-2010; MEKAWY, AHMAD/AAA-5460-2020; Noori, Mohammad Safar/AAM-5079-2021	Noori, Mohammad Safar/0000-0003-2545-6760; Assaha, Dekoum/0000-0001-8352-8000; Noori, Mohammad Safar/0000-0003-2545-6760; Mekawy, Ahmad/0000-0002-3576-1382; Sriskantharajah, Karthika/0000-0002-9750-906X													0931-2250	1439-037X				FEB	2017	203	1					56	67		10.1111/jac.12184	http://dx.doi.org/10.1111/jac.12184													WOS:000392506600005
J	Boroduske, A; Nakurte, I; Tomsone, S; Lazdane, M; Boroduskis, M; Rostoks, N				Boroduske, Anete; Nakurte, Ilva; Tomsone, Signe; Lazdane, Madara; Boroduskis, Martins; Rostoks, Nils			In vitro culture type and elicitation affects secoiridoid and xanthone LC-ESI-TOF MS profile and production in Centaurium erythraea	PLANT CELL TISSUE AND ORGAN CULTURE																	Rostoks, Nils/P-1494-2016	Rostoks, Nils/0000-0002-4047-2438; Nakurte, Ilva/0000-0001-9070-3479; Boroduske, Anete/0000-0003-0077-9811													0167-6857	1573-5044				SEP	2016	126	3					567	571		10.1007/s11240-016-1016-3	http://dx.doi.org/10.1007/s11240-016-1016-3													WOS:000382151200018
J	Baeshen, MN; Al-Attas, SG; Ahmed, MM; EL Hanafy, AA; Anwar, Y; Alotibi, IA; Baeshen, NA				Baeshen, Mohammed Nabih; Al-Attas, Sanaa Ghazi; Ahmed, Mohamed Morsi; EL Hanafy, Amr Abd-EL Mooti; Anwar, Yasir; Alotibi, Ibrahim Abdulrahman; Baeshen, Nabih Abdulrahman			The effect of Rhazya stricta aqueous leaves extract on MRSA genotypes in Jeddah province	BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT																	Anwar, Yasir/B-6901-2017; Ahmed, Mohamed M./E-7818-2011; Baeshen, Mohammed Nabih/I-4398-2012; EL-Hanafy, Amr A/I-1622-2012	Anwar, Yasir/0000-0003-4755-4695; Ahmed, Mohamed M./0000-0001-8316-9714; Baeshen, Mohammed Nabih/0000-0002-0235-5222; EL-Hanafy, Amr A/0000-0002-3953-7206													1310-2818	1314-3530					2016	30	2					368	374		10.1080/13102818.2015.1124739	http://dx.doi.org/10.1080/13102818.2015.1124739													WOS:000372200700023
J	Li, YY; Wu, H; Dong, YG; Lin, B; Xu, G; Ma, YB				Li, Yan-Yan; Wu, Hao; Dong, Yi-Guo; Lin, Bo; Xu, Gang; Ma, Yu-Bo			Application of eupatilin in the treatment of osteosarcoma	ONCOLOGY LETTERS																	Xu, Gang/HNI-9325-2023														1792-1074	1792-1082				OCT	2015	10	4					2505	2510		10.3892/ol.2015.3563	http://dx.doi.org/10.3892/ol.2015.3563								26622880					WOS:000362999500102
J	Han, FY; Luo, BW; Shi, RC; Han, CH; Zhang, ZH; Xiong, J; Jiang, M; Zhang, ZR				Han, Fuyu; Luo, Bangwei; Shi, Rongchen; Han, Changhao; Zhang, Zhonghao; Xiong, Jian; Jiang, Man; Zhang, Zhiren			Curcumin ameliorates rat experimental autoimmune neuritis	JOURNAL OF NEUROSCIENCE RESEARCH																	zhang, zhiren/I-1046-2014; Zhang, Zhiren/O-1012-2019	zhang, zhiren/0000-0002-5238-2835; Zhang, Zhiren/0000-0002-5238-2835													0360-4012	1097-4547				JUN	2014	92	6					743	750		10.1002/jnr.23357	http://dx.doi.org/10.1002/jnr.23357								24482305					WOS:000333767700007
J	Neto, JAPD; Menezes, LD; Gomes, GO; Cunha, EMF; de Azevedo, MS; Ferreira, VM; da Silva, MV				Paixao da Silva Neto, Jose Antonio; Menezes, Larissa Dias; Gomes, Gubio Oliveira; Freire Cunha, Elise Marques; de Azevedo, Mariangela Soares; Ferreira, Vania Moraes; da Silva, Monica Valero			Evaluation of antinociceptive and anti-inflammatory activities of the topical preparation of Cipura paludosa (Iridaceae)	ACTA AMAZONICA																															0044-5967	1809-4392				JUN	2014	44	2					263	270		10.1590/S0044-59672014000200012	http://dx.doi.org/10.1590/S0044-59672014000200012													WOS:000333575600012
J	Limsuwan, S; Chusri, S; Mitsuwan, W; Voravuthikunchai, SP				Limsuwan, Surasak; Chusri, Sasitorn; Mitsuwan, Watcharapong; Voravuthikunchai, Supayang Piyawan			Anti-quorum Sensing Activity of Medicinal Plants Used in Thai Traditional Medicine for Infections	JOURNAL OF PURE AND APPLIED MICROBIOLOGY																	Limsuwan, Surasak/ABH-8549-2020; Chusri, Sasitorn/M-1075-2019; Chusri, Sasitorn/ABH-5044-2020	Chusri, Sasitorn/0000-0002-7365-6890; Limsuwan, Surasak/0000-0002-4180-1416													0973-7510	2581-690X				SEP	2013	7	3					1717	1724																WOS:000326482600022
J	Wang, L; Li, WG; Huang, C; Zhu, MX; Xu, TL; Wu, DZ; Li, Y				Wang, Li; Li, Wei-Guang; Huang, Chen; Zhu, Michael X.; Xu, Tian-Le; Wu, Da-Zheng; Li, Yong			Subunit-Specific Inhibition of Glycine Receptors by Curcumol	JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS																	Li, Yong/ABB-5588-2021	Li, Yong/0000-0001-9939-094X													0022-3565					NOV	2012	343	2					371	379		10.1124/jpet.112.195669	http://dx.doi.org/10.1124/jpet.112.195669								22892339					WOS:000309979400014
J	Thankappan, SS; Morawala-Patell, V				Thankappan, Smitha S.; Morawala-Patell, Villoo			In vitro propagation studies and genetic fidelity assessment of endangered medicinal wild Yam- Dioscorea prazeri	PLANT OMICS																															1836-0661	1836-3644				JUL	2011	4	4					177	189																WOS:000295958200002
J	Cerella, C; Dicato, M; Jacob, C; Diederich, M				Cerella, Claudia; Dicato, Mario; Jacob, Claus; Diederich, Marc			Chemical Properties and Mechanisms Determining the Anti-Cancer Action of Garlic-Derived Organic Sulfur Compounds	ANTI-CANCER AGENTS IN MEDICINAL CHEMISTRY																	Diederich, Marc/O-7335-2015	Diederich, Marc/0000-0003-0115-4725; Cerella, Claudia/0000-0001-9308-8176													1871-5206	1875-5992				MAR	2011	11	3					267	271		10.2174/187152011795347522	http://dx.doi.org/10.2174/187152011795347522								21269260					WOS:000290613600005
J	Namkoong, S; Kim, TJ; Jang, IS; Kang, KW; Oh, WK; Park, J				Namkoong, Sim; Kim, Tack-Joong; Jang, Ik-Soon; Kang, Keon-Wook; Oh, Won-Keun; Park, Junsoo			Alpinumisoflavone Induces Apoptosis and Suppresses Extracellular Signal-Regulated Kinases/Mitogen Activated Protein Kinase and Nuclear Factor-kappa B Pathways in Lung Tumor Cells	BIOLOGICAL & PHARMACEUTICAL BULLETIN																		Jang, Ik Soon/0000-0003-2092-6372; Oh, Won Keun/0000-0003-0761-3064													0918-6158					FEB	2011	34	2					203	208		10.1248/bpb.34.203	http://dx.doi.org/10.1248/bpb.34.203								21415528					WOS:000286851000005
J	Gouveia, SC; Castilho, PC				Gouveia, Sandra C.; Castilho, Paula C.			Characterization of phenolic compounds in Helichrysum melaleucum by high-performance liquid chromatography with on-line ultraviolet and mass spectrometry detection	RAPID COMMUNICATIONS IN MASS SPECTROMETRY																	Castilho, Paula/A-4412-2013	Castilho, Paula/0000-0002-8303-4286													0951-4198	1097-0231				JUL	2010	24	13					1851	1868		10.1002/rcm.4585	http://dx.doi.org/10.1002/rcm.4585								20533315					WOS:000279375700005
J	Irshad, N; Hameed, H; Mumtaz, M; Aslam, Z; Batool, A; Sohail, I				Irshad, Nida; Hameed, Hassan; Mumtaz, Maryam; Aslam, Zainab; Batool, Andleeb; Sohail, Imran			Terminalia arjuna restores the levels of alkaline phosphatase and aspartate aminotransferase of acetaminophen intoxicated mice	ADVANCEMENTS IN LIFE SCIENCES																															2310-5380					MAR	2023	10	1					104	108																WOS:000975085100018
J	Pauletti, GF; Silvestre, WP; Rota, LD; de Barros, IBI; Echeverrigaray, S				Pauletti, Gabriel Fernandes; Silvestre, Wendel Paulo; Rota, Luciana Duarte; Inchausti de Barros, Ingrid Bergman; Echeverrigaray, Sergio			Propagation of Cunila galioides Benth.: a Medicinal and Aromatic Species Native to South Brazil	BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY																	Silvestre, Wendel Paulo/Q-8623-2019	Silvestre, Wendel Paulo/0000-0002-9376-6405; Echeverrigaray, Sergio/0000-0002-9111-0701													1516-8913	1678-4324					2023	66								e23220357	10.1590/1678-4324-2023220357	http://dx.doi.org/10.1590/1678-4324-2023220357													WOS:000842025600001
J	Wu, YX; Liu, J; Kang, S; Dai, Z; Ma, SC				Wu, Yingxue; Liu, Jing; Kang, Shuai; Dai, Zhong; Ma, Shuangcheng			Rapid Analysis of Aristolochic Acids and Aristolactams in Houttuyniae Herba by LC-MS/MS	MOLECULES																	wu, yingxue/HTO-7158-2023															1420-3049				DEC	2022	27	24							8969	10.3390/molecules27248969	http://dx.doi.org/10.3390/molecules27248969								36558101					WOS:000902915500001
J	Guemari, F; Laouini, SE; Rebiai, A; Bouafia, A; Meneceur, S; Tliba, A; Majrashi, KA; Alshareef, SA; Menaa, F; Barhoum, A				Guemari, Fathi; Laouini, Salah Eddine; Rebiai, Abdelkrim; Bouafia, Abderrhmane; Meneceur, Souhaila; Tliba, Ali; Majrashi, Kamlah Ali; Alshareef, Sohad Abdulkaleg; Menaa, Farid; Barhoum, Ahmed			UV-Visible Spectroscopic Technique-Data Mining Tool as a Reliable, Fast, and Cost-Effective Method for the Prediction of Total Polyphenol Contents: Validation in a Bunch of Medicinal Plant Extracts	APPLIED SCIENCES-BASEL																	Abdelkrim, REBIAI/M-2643-2014; MENECEUR, Souhaila/AGB-2788-2022	Abdelkrim, REBIAI/0000-0003-4353-7441; Bouafia, Abderrhmane/0000-0001-5266-7796; MENAA, Farid/0000-0002-0258-7322; Barhoum, Ahmed/0000-0002-4859-5264														2076-3417				OCT	2022	12	19							9430	10.3390/app12199430	http://dx.doi.org/10.3390/app12199430													WOS:000866615200001
J	Mateos, R; Ramos-Cevallos, N; Castro-Luna, A; Ramos-Gonzalez, M; Clavo, ZM; Quispe-Solano, M; Goya, L; Rodriguez, JL				Mateos, Raquel; Ramos-Cevallos, Norma; Castro-Luna, Americo; Ramos-Gonzalez, Mariella; Clavo, Zoyla-Mirella; Quispe-Solano, Miguel; Goya, Luis; Rodriguez, Jose-Luis			Identification, Quantification, and Characterization of the Phenolic Fraction of Brunfelsia grandiflora: In Vitro Antioxidant Capacity	MOLECULES																	Ramos-Gonzalez, Mariella/GVK-9353-2022; MATEOS BRIZ, Raquel/H-9125-2012	Ramos-Gonzalez, Mariella/0000-0001-9990-4074; MATEOS BRIZ, Raquel/0000-0002-9722-1939; Quispe Solano, Miguel Angel/0000-0002-1863-7400														1420-3049				OCT	2022	27	19							6510	10.3390/molecules27196510	http://dx.doi.org/10.3390/molecules27196510								36235047					WOS:000866929800001
J	Dhifallah, A; Selmi, H; Ouerghui, A; Sammeri, H; Aouini, D; Rouissi, H				Dhifallah, Ameni; Selmi, Houcine; Ouerghui, Abid; Sammeri, Houcem; Aouini, Dorra; Rouissi, Hamadi			Comparative Study of Phenolic Compounds and Antiradical Activities of Four Extracts of Tunisian Artemisia herba alba	PHARMACEUTICAL CHEMISTRY JOURNAL																															0091-150X	1573-9031				MAY	2022	56	2					226	232		10.1007/s11094-022-02625-y	http://dx.doi.org/10.1007/s11094-022-02625-y		MAY 2022											WOS:000791656600010
J	Nikkhah, M; Arbabian, S; Majd, A; Sharifnia, F				Nikkhah, Maryam; Arbabian, Sedigheh; Majd, Ahmad; Sharifnia, Fariba			GENETIC DIVERSITY OF Cordia myxa L. ASSESSED BY ISSR MARKERS	GENETIKA-BELGRADE																	Sharifnia, Fariba/AAO-2146-2021	Sharifnia, Fariba/0000-0002-8984-3316													0534-0012	1820-6069					2022	54	1					63	72		10.2298/GENSR2201063N	http://dx.doi.org/10.2298/GENSR2201063N													WOS:000810300200005
J	Alam, I; Forid, MS; Roney, M; Aluwi, MFFM; Huq, AKMM				Alam, Istiak; Forid, Md. Shaekh; Roney, Miah; Aluwi, Mohd Fadhlizil Fasihi Mohd; Huq, A. K. M. Moyeenul			Qualitative dataset on UPLC-QTOF/MS tentative identification of phytochemicals from bioactive extract of Ipomoea mauritiana Jacq.	DATA IN BRIEF																	Huq, AKM Moyeenul/ABD-9636-2020; RONEY, MIAH/HZJ-0100-2023	Huq, AKM Moyeenul/0000-0001-9437-9821; RONEY, MIAH/0000-0003-2512-0837													2352-3409					APR	2021	35								106839	10.1016/j.dib.2021.106839	http://dx.doi.org/10.1016/j.dib.2021.106839		FEB 2021						33659597					WOS:000647429500037
J	Singh, S; Banerjee, M; Kumar, M				Singh, Shweta; Banerjee, Madhuparna; Kumar, Manish			Rhizobium rhizogenes Mediated Hairy Root Transformation and Analysis of Secondary Metabolites in Phlogacanthus thyrsiflorus Nees Hairy Roots using GC-MS	JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH																	Kumar, Manish/O-8149-2017	Kumar, Manish/0000-0002-3023-9018													0022-4456	0975-1084				JUL	2020	79	7					590	594																WOS:000562584800004
J	Vijayanandan, AS; Valappil, RSK; Balakrishnan, RM				Vijayanandan, Ajuy Sundar; Valappil, Riya Sidhikku Kandath; Balakrishnan, Raj Mohan			Evaluation of photothermal properties for absorption of solar energy by Co3O4 nanofluids synthesized using endophytic fungus Aspergillus nidulans	SUSTAINABLE ENERGY TECHNOLOGIES AND ASSESSMENTS																															2213-1388	2213-1396				FEB	2020	37								100598	10.1016/j.seta.2019.100598	http://dx.doi.org/10.1016/j.seta.2019.100598													WOS:000514838400028
J	Guan, PP; Wang, XB; Jiang, Y; Dou, NN; Qu, XD; Liu, J; Lin, B; Han, L; Huang, XS; Jiang, CL				Guan, Peipei; Wang, Xingbo; Jiang, Yi; Dou, Nannan; Qu, Xiaodan; Liu, Jiang; Lin, Bin; Han, Li; Huang, Xueshi; Jiang, Chenglin			The anti-inflammatory effects of jiangrines from Jiangella alba through inhibition of p38 and NF-kappa B signaling pathways	BIOORGANIC CHEMISTRY																		Lin, Bin/0000-0003-2369-4765													0045-2068	1090-2120				JAN	2020	95								103507	10.1016/j.bioorg.2019.103507	http://dx.doi.org/10.1016/j.bioorg.2019.103507								31884136					WOS:000512762900028
J	Shah, SB; Sartaj, L; Hussain, S; Ullah, N; Idrees, M; Shaheen, A; Javed, MS; Aslam, MK				Shah, Syed Bilal; Sartaj, Lubna; Hussain, Shahid; Ullah, Nabi; Idrees, Muhammad; Shaheen, Asma; Javed, Muhammad Sufyan; Aslam, Muhammad Kashif			In-vitro evaluation of antimicrobial, antioxidant, alpha-amylase inhibition and cytotoxicity properties of Cannabis sativa	ADVANCES IN TRADITIONAL MEDICINE																	Aslam, Muhammad Kashif/AAF-4148-2020; Hussain, Shahid/AAP-5065-2021; ASLAM, MUHAMMAD KASHIF/C-1449-2018; Ullah, Nabi/AAO-2112-2021; Javed, Muhammd Sufyan/K-1592-2019	Aslam, Muhammad Kashif/0000-0003-1245-8994; Hussain, Shahid/0000-0003-4826-3339; ASLAM, MUHAMMAD KASHIF/0000-0003-1245-8994; shah, BILAL/0009-0005-0502-3003; Javed, Muhammad Sufyan/0000-0002-2771-0251													2662-4052	2662-4060				JUN	2020	20	2					181	187		10.1007/s13596-019-00414-9	http://dx.doi.org/10.1007/s13596-019-00414-9		DEC 2019											WOS:000500323500001
J	Chen, M; Qin, Y; Ma, H; Zheng, X; Zhou, RP; Sun, SL; Huang, YQ; Duan, Q; Liu, WF; Wu, PP; Xu, XT; Sheng, ZJ; Zhang, K; Li, DL				Chen, Min; Qin, Ying; Ma, Hang; Zheng, Xi; Zhou, Renping; Sun, Shili; Huang, Yiqi; Duan, Qing; Liu, Wenfeng; Wu, Panpan; Xu, Xuetao; Sheng, Zhaojun; Zhang, Kun; Li, Dongli			Downregulating NF-kappa B signaling pathway with triterpenoids for attenuating inflammation: in vitro and in vivo studies	FOOD & FUNCTION																	zhang, kun/HPB-5142-2023; XU, XU TAO/HCI-1019-2022	Sun, Shili/0000-0003-3062-1185; Liu, Wenfeng/0000-0002-7169-843X													2042-6496	2042-650X				AUG 1	2019	10	8					5080	5090		10.1039/c9fo00561g	http://dx.doi.org/10.1039/c9fo00561g								31361289					WOS:000481481700052
J	Steinhoff, B				Steinhoff, Barbara			Pyrrolizidine alkaloid contamination in herbal medicinal products: Limits and occurrence	FOOD AND CHEMICAL TOXICOLOGY																															0278-6915	1873-6351				AUG	2019	130						262	266		10.1016/j.fct.2019.05.026	http://dx.doi.org/10.1016/j.fct.2019.05.026								31121208					WOS:000472589200025
J	Zahn, R; Perry, N; Perry, E; Mukaetova-Ladinska, EB				Zahn, Rumana; Perry, Nicolette; Perry, Elaine; Mukaetova-Ladinska, Elizabeta B.			Use of herbal medicines: Pilot survey of UK users' views	COMPLEMENTARY THERAPIES IN MEDICINE																	Mukaetova-Ladinska, Elizabeta/AAG-4033-2020														0965-2299	1873-6963				JUN	2019	44						83	90		10.1016/j.ctim.2019.02.007	http://dx.doi.org/10.1016/j.ctim.2019.02.007								31126579					WOS:000471082500012
J	She, JJ; Yan, HY; Yang, JT; Xu, WY; Su, Z				She, Jiajie; Yan, Hengyu; Yang, Jiaotong; Xu, Wenying; Su, Zhen			croFGD: Catharanthus roseus Functional Genomics Database	FRONTIERS IN GENETICS																		Yang, Jiaotong/0000-0001-8985-0818														1664-8021				MAR 22	2019	10								238	10.3389/fgene.2019.00238	http://dx.doi.org/10.3389/fgene.2019.00238								30967897					WOS:000462165700001
J	Ko, YS; Nash, O; Choi, S; Kim, HJ				Ko, Y. S.; Nash, O.; Choi, S.; Kim, H. J.			Methanolic extract of Kigelia africana exhibits antiatherosclerotic effects in endothelial cells by downregulating RAGE and adhesion molecules	TROPICAL BIOMEDICINE																															0127-5720					MAR	2019	36	1					172	182											33597437					WOS:000462927500017
J	Coffeen, U; Canseco-Alba, A; Simon-Arceo, K; Almanza, A; Mercado, F; Leon-Olea, M; Pellicer, F				Coffeen, U.; Canseco-Alba, A.; Simon-Arceo, K.; Almanza, A.; Mercado, F.; Leon-Olea, M.; Pellicer, F.			Salvinorin A reduces neuropathic nociception in the insular cortex of the rat	EUROPEAN JOURNAL OF PAIN																	Almanza, Angelica/A-3919-2013; Mercado, Francisco/A-3895-2013; León-Olea, Martha/C-4026-2018	Mercado, Francisco/0000-0001-6060-2618; León-Olea, Martha/0000-0003-1164-885X; Canseco-Alba, Ana/0000-0003-3930-5330; Coffeen, Ulises/0000-0001-9639-323X													1090-3801	1532-2149				FEB	2018	22	2					311	318		10.1002/ejp.1120	http://dx.doi.org/10.1002/ejp.1120								28975684					WOS:000425824100009
J	Raeisi, S; Mirjalili, MH; Nadjafi, F; Hadian, J				Raeisi, Safiallah; Mirjalili, Mohammad Hossein; Nadjafi, Farsad; Hadian, Javad			Variability in the essential oil content and composition in different plant organs of Kelussia odoratissima Mozaff. (Apiaceae) growing wild in Iran	JOURNAL OF ESSENTIAL OIL RESEARCH																	Mirjalili, Mohammad Hossein/AAP-3740-2020														1041-2905	2163-8152				JUL 4	2015	27	4					283	288		10.1080/10412905.2015.1025917	http://dx.doi.org/10.1080/10412905.2015.1025917													WOS:000356499200003
