PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Xing, YM; Zhao, MM; Guo, LC; Li, B; Chen, J; Guo, SX				Xing, Yong-Mei; Zhao, Ming-Ming; Guo, Li-Cheng; Li, Bing; Chen, Juan; Guo, Shun-Xing			Identification and expression of DoCCaMK during Sebacina sp. symbiosis of Dendrobium officinale	SCIENTIFIC REPORTS																	Chen, Juan/AEX-8536-2022														2045-2322					JUN 16	2020	10	1							9733	10.1038/s41598-020-66616-3	http://dx.doi.org/10.1038/s41598-020-66616-3								32546714					WOS:000560498700009
J	Aneklaphakij, C; Bunsupa, S; Sirichamorn, Y; Bongcheewin, B; Satitpatipan, V				Aneklaphakij, Chaiwat; Bunsupa, Somnuk; Sirichamorn, Yotsawate; Bongcheewin, Bhanubong; Satitpatipan, Veena			Taxonomic Notes on the 'Mahat' (Artocarpus lacucha and A. thailandicus, Moraceae) Species Complex in Thailand	PLANTS-BASEL																	Bunsupa, Somnuk/AAT-7601-2020	Bunsupa, Somnuk/0000-0002-0945-9737; Aneklaphakij, Chaiwat/0000-0001-9468-0091														2223-7747				MAR	2020	9	3							391	10.3390/plants9030391	http://dx.doi.org/10.3390/plants9030391								32235808					WOS:000525315000055
J	Kruse, LH; Stegemann, T; Jensen-Kroll, J; Engelhardt, A; Wesseling, AM; Lippert, A; Ludwig-Muller, J; Ober, D				Kruse, Lars H.; Stegemann, Thomas; Jensen-Kroll, Julia; Engelhardt, Annika; Wesseling, Anne-Maria; Lippert, Annemarie; Ludwig-Mueller, Jutta; Ober, Dietrich			Reduction of Pyrrolizidine Alkaloid Levels in Comfrey (Symphytum officinale) Hairy Roots by RNAi Silencing of Homospermidine Synthase	PLANTA MEDICA																	Jensen-Kroll, Julia/GYI-8903-2022	Stegemann, Thomas/0000-0002-0391-3337													0032-0943	1439-0221				OCT	2019	85	14-15					1177	1186		10.1055/a-0998-5125	http://dx.doi.org/10.1055/a-0998-5125								31450245					WOS:000489917200007
J	Zhang, JQ; Zhao, CC; Yang, QY; Liang, S; Wu, F; Ma, BL; Feng, Y				Zhang, Ji-Quan; Zhao, Chun-Cao; Yang, Qing-Yun; Liang, Shuang; Wu, Fei; Ma, Bing-Liang; Feng, Yi			Pharmacokinetics, bioavailability and tissue distribution studies of rhodojaponin III in mice using QTRAP LC-MS/MS	BIOMEDICAL CHROMATOGRAPHY																	Ma, Bing-Liang/X-5404-2019; Zhang, Jiquan/HRB-2680-2023	Ma, Bing-Liang/0000-0001-7059-9811; 													0269-3879	1099-0801				NOV	2019	33	11							e4649	10.1002/bmc.4649	http://dx.doi.org/10.1002/bmc.4649		AUG 2019						31301694					WOS:000480603600001
J	Ahmed, T; Raiz, Z; Jafri, L; Mahmood, R; ul Haq, I; Chang, LC; Mirza, B				Ahmed, Tanveer; Raiz, Zunaira; Jafri, Laila; Mahmood, Rashid; ul Haq, Ihsan; Chang, Leng Chee; Mirza, Bushra			Inhibition of mouse embryonic stem cell proliferation and induction of differentiation by natural products isolated from Rhazya stricta Decne	PAKISTAN JOURNAL OF PHARMACEUTICAL SCIENCES																	Mirza, Bushra/AAC-5744-2022; Ahmed, Tanveer/AFK-1392-2022	Ahmed, Tanveer/0000-0002-7690-4300													1011-601X					JUL	2019	32	4		S			1885	1891											31680088					WOS:000485337600021
J	Avci, H; Gergeroglu, H				Avci, Huseyin; Gergeroglu, Hazal			Synergistic effects of plant extracts and polymers on structural and antibacterial properties for wound healing	POLYMER BULLETIN																		Avci, Huseyin/0000-0002-2475-1963													0170-0839	1436-2449				JUL	2019	76	7					3709	3731		10.1007/s00289-018-2578-5	http://dx.doi.org/10.1007/s00289-018-2578-5													WOS:000470229300026
J	Fatima, E; Miana, GA; Kanwal, M				Fatima, Eiman; Miana, G. A.; Kanwal, Madiha			PHYTOCHEMICAL INVESTIGATION AND ANTIEPELEPTIC ACTIVITY OF ERYTHERINA SUBEROSA	INDO AMERICAN JOURNAL OF PHARMACEUTICAL SCIENCES																															2349-7750					MAY	2019	6	5					10699	10705																WOS:000475483200326
J	Seigner, J; Junker-Samek, M; Plaza, A; D'Urso, G; Masullo, M; Piacente, S; Holper-Schichl, YM; de Martin, R				Seigner, Jacqueline; Junker-Samek, Marc; Plaza, Alberto; D'Urso, Gilda; Masullo, Milena; Piacente, Sonia; Holper-Schichl, Yvonne M.; de Martin, Rainer			A Symphytum officinale Root Extract Exerts Anti-inflammatory Properties by Affecting Two Distinct Steps of NF-kappa B Signaling	FRONTIERS IN PHARMACOLOGY																		D'Urso, Gilda/0000-0002-4407-2781														1663-9812				APR 26	2019	10								289	10.3389/fphar.2019.00289	http://dx.doi.org/10.3389/fphar.2019.00289								31105555					WOS:000466101800001
J	Palariya, D; Dhami, A; Singh, A; Kumar, R; Chandra, D; Pant, AK; Prakash, O; Rawat, DS				Palariya, Diksha; Dhami, Anamika; Singh, Anmol; Kumar, Ravendra; Chandra, Devesh; Pant, Anil K.; Prakash, Om; Rawat, D. S.			beta-Pinene Rich Seed Essential Oil of Zingiber chrysanthum Roscoe (Zingiberaceae) from Kumaun Lesser Himalaya, Uttarakhand and Its Biological Activities	JOURNAL OF ESSENTIAL OIL BEARING PLANTS																	CHANDRA, DEVESH/AAG-3143-2019	CHANDRA, DEVESH/0000-0003-1640-5865; Rawat, Dharmendra Singh/0000-0003-2613-2709													0972-060X	0976-5026					2019	22	5					1349	1361		10.1080/0972060X.2019.1700828	http://dx.doi.org/10.1080/0972060X.2019.1700828													WOS:000619279000015
J	Jurges, G; Sahi, V; Rodriguez, DR; Reich, E; Bhamra, S; Howard, C; Slater, A; Nick, P				Juerges, Gabriele; Sahi, Vaidurya; Rodriguez, Daniela Rios; Reich, Eike; Bhamra, Sukvinder; Howard, Caroline; Slater, Adrian; Nick, Peter			Product authenticity versus globalisation-The Tulsi case	PLOS ONE																	Rodriguez, Daniela/HNP-6345-2023; Sahi, Vaidurya P/H-9063-2015; Slater, Adrian/B-6067-2008	Slater, Adrian/0000-0001-8016-3106; Howard, Caroline/0000-0003-1739-6569; Bhamra, Sukvinder/0000-0002-0032-0552; Nick, Peter/0000-0002-0763-4175													1932-6203					NOV 26	2018	13	11							e0207763	10.1371/journal.pone.0207763	http://dx.doi.org/10.1371/journal.pone.0207763								30475878					WOS:000451325700064
J	Halla, N; Heleno, SA; Costa, P; Fernandes, IP; Calhelha, RC; Boucherit, K; Rodrigues, AE; Ferreira, ICFR; Barreiro, MF				Halla, Noureddine; Heleno, Sandrina A.; Costa, Patricia; Fernandes, Isabel P.; Calhelha, Ricardo C.; Boucherit, Kebir; Rodrigues, Alirio E.; Ferreira, Isabel C. F. R.; Barreiro, Maria Filomena			Chemical profile and bioactive properties of the essential oil isolated from Ammodaucus leucotrichus fruits growing in Sahara and its evaluation as a cosmeceutical ingredient	INDUSTRIAL CROPS AND PRODUCTS																	Fernandes, Isabel P/L-1552-2016; Halla, Noureddine/AAE-4510-2022; Rodrigues, Alirio E./L-5515-2015; Ferreira, Isabel C.F.R./E-8500-2013; Barreiro, M.F./L-9802-2014; Heleno, Sandrina A./E-3640-2014	Fernandes, Isabel P/0000-0002-0069-4503; Halla, Noureddine/0000-0001-5712-4483; Rodrigues, Alirio E./0000-0002-0715-4761; Ferreira, Isabel C.F.R./0000-0003-4910-4882; Barreiro, M.F./0000-0002-6844-333X; Costa, Patricia/0000-0001-9246-5611													0926-6690	1872-633X				SEP 1	2018	119						249	254		10.1016/j.indcrop.2018.04.043	http://dx.doi.org/10.1016/j.indcrop.2018.04.043													WOS:000432763800029
J	Shinwari, ZK; Jan, SA; Khalil, AT; Khan, A; Ali, M; Qaiser, M; Zahra, NB				Shinwari, Zabta Khan; Jan, Sohail Ahmad; Khalil, Ali Talha; Khan, Adil; Ali, Muhammad; Qaiser, M.; Zahra, Nadia Batool			IDENTIFICATION AND PHYLOGENETIC ANALYSIS OF SELECTED MEDICINAL PLANT SPECIES FROM PAKISTAN: DNA BARCODING APPROACH	PAKISTAN JOURNAL OF BOTANY																	ali, muhammad/GYR-3505-2022; Ali, Muhammad/GXH-4405-2022; Khan, Adil/AAC-5160-2022; Shinwari, Zabta/W-1882-2019; Ali, Muhammad/AAE-9123-2019; Khalil, Ali Talha/AAS-9405-2020; ali, muhmmad/HHS-1443-2022	Ali, Muhammad/0000-0002-1444-7888; Khan, Adil/0000-0003-0622-530X; Ali, Muhammad/0000-0002-7835-0663; Shinwari, Zabta/0000-0002-0368-7966; Talha, Ali/0000-0002-9848-8723; Jan, Sohail Ahmad/0000-0001-9473-5507													0556-3321	2070-3368				APR	2018	50	2					553	560																WOS:000432387800014
J	Varghese, A; Saboo, P; Wairkar, S				Varghese, Alice; Saboo, Prachi; Wairkar, Sarika			Bioactivity guided fractionation of methanolic extract of Terminalia arjuna for its CYP3A and CYP2D inhibition in rat liver microsomes	BIOPHARMACEUTICS & DRUG DISPOSITION																	Wairkar, Sarika/J-7571-2019	Wairkar, Sarika/0000-0002-0124-1741													0142-2782	1099-081X				MAR	2018	39	3					143	151		10.1002/bdd.2121	http://dx.doi.org/10.1002/bdd.2121								29327455					WOS:000427466700003
J	Guo, BY; Li, XD; Song, S; Chen, M; Cheng, MS; Zhao, DM; Li, F				Guo, Bingyu; Li, Xiaodong; Song, Shuai; Chen, Meng; Cheng, Maosheng; Zhao, Dongmei; Li, Feng			(-)-beta-hydrastine suppresses the proliferation and invasion of human lung adenocarcinoma cells by inhibiting PAK4 kinase activity	ONCOLOGY REPORTS																	Li, Xiaodong/GVT-5935-2022														1021-335X	1791-2431				APR	2016	35	4					2246	2256		10.3892/or.2016.4594	http://dx.doi.org/10.3892/or.2016.4594								26821251					WOS:000371947700042
J	Kendir, G; Dinc, E; Koroglu, A				Kendir, Gulsen; Dinc, Erdal; Koroglu, Aysegul			Quantitative Analysis of Melissa officinalis L. Samples by Chromatographic Multivariate Calibration Methods	CHROMATOGRAPHIA																	Dinç, Erdal/AAH-6311-2020; Köroğlu, Ayşegül/ABD-4094-2021														0009-5893	1612-1112				FEB	2016	79	3-4					189	198		10.1007/s10337-015-3005-9	http://dx.doi.org/10.1007/s10337-015-3005-9													WOS:000376123700008
J	Wang, CM; Chen, HT; Wu, ZY; Jhan, YL; Shyu, CL; Chou, CH				Wang, Chao-Min; Chen, Hsiao-Ting; Wu, Zong-Yen; Jhan, Yun-Lian; Shyu, Ching-Lin; Chou, Chang-Hung			Antibacterial and Synergistic Activity of Pentacyclic Triterpenoids Isolated from Alstonia scholaris	MOLECULES																	Wang, Chao-Min/V-8680-2018	Wang, Chao-Min/0000-0002-8954-6151														1420-3049				FEB	2016	21	2							139	10.3390/molecules21020139	http://dx.doi.org/10.3390/molecules21020139								26821000					WOS:000371895900060
J	Pieroni, A; Nedelcheva, A; Dogan, Y				Pieroni, Andrea; Nedelcheva, Anely; Dogan, Yunus			Local knowledge of medicinal plants and wild food plants among Tatars and Romanians in Dobruja (South-East Romania)	GENETIC RESOURCES AND CROP EVOLUTION																	Pieroni, Andrea/AAE-9578-2020; Dogan, Yunus/A-6551-2009; Nedelcheva, Anely/C-8537-2018	Pieroni, Andrea/0000-0002-2302-6380; Dogan, Yunus/0000-0001-9404-6031; Nedelcheva, Anely/0000-0002-1945-9546													0925-9864	1573-5109				APR	2015	62	4					605	620		10.1007/s10722-014-0185-3	http://dx.doi.org/10.1007/s10722-014-0185-3													WOS:000353060500010
J	Miguel, FG; Cavalheiro, AH; Spinola, NF; Ribeiro, DL; Barcelos, GRM; Antunes, LMG; Hori, JI; Marquele-Oliveira, F; Rocha, BA; Berretta, AA				Miguel, Felipe Galeti; Cavalheiro, Amanda Henriques; Spinola, Nathalia Favaretto; Ribeiro, Diego Luis; Mazzaron Barcelos, Gustavo Rafael; Greggi Antunes, Lusania Maria; Hori, Juliana Issa; Marquele-Oliveira, Franciane; Rocha, Bruno Alves; Berretta, Andresa Aparecida			Validation of a RP-HPLC-DAD Method for Chamomile (Matricaria recutita) Preparations and Assessment of the Marker, Apigenin-7-glucoside, Safety and Anti-Inflammatory Effect	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																	Antunes, Lusânia MG/B-8040-2012; Berretta, Andresa A./E-3561-2014; Cavalheiro, Amanda/J-5836-2012; Berretta, Andresa Aparecida/AHB-7593-2022; Rocha, Bruno Alves/M-9774-2019; Hori, Juliana I/L-2302-2016; Rocha, Bruno A./C-6123-2012; Barcelos, Gustavo R. M./B-2985-2013; Ribeiro, Diego Luis/K-4620-2014; Hori, Juliana Issa/D-3486-2014	Antunes, Lusânia MG/0000-0002-3079-4388; Berretta, Andresa A./0000-0001-5719-1301; Berretta, Andresa Aparecida/0000-0001-5719-1301; Rocha, Bruno Alves/0000-0001-7893-758X; Rocha, Bruno A./0000-0001-7893-758X; Barcelos, Gustavo R. M./0000-0002-0634-6104; Ribeiro, Diego Luis/0000-0003-1715-966X; Cavalheiro, Amanda Henriques/0000-0001-8496-4605; Hori, Juliana Issa/0000-0002-5421-3728													1741-427X	1741-4288					2015	2015								828437	10.1155/2015/828437	http://dx.doi.org/10.1155/2015/828437								26421053					WOS:000361234700001
J	Binita, K; Kumar, S; Sharma, VK; Sharma, V; Yadav, S				Binita, Kumari; Kumar, Sanjay; Sharma, Vinay Kumar; Sharma, Veena; Yadav, Savita			Proteomic Identification of Syzygium cumini Seed Extracts by MALDI-TOF/MS	APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY																	Sharma, Vinay/AGF-1733-2022	Sharma, Vinay/0000-0002-8416-1922; Kumar, Sanjay/0000-0001-6296-0291													0273-2289	1559-0291				FEB	2014	172	4					2091	2105		10.1007/s12010-013-0660-x	http://dx.doi.org/10.1007/s12010-013-0660-x								24338207					WOS:000333248000030
J	Marques, JV; Kim, KW; Lee, C; Costa, MA; May, GD; Crow, JA; Davin, LB; Lewis, NG				Marques, Joaquim V.; Kim, Kye-Won; Lee, Choonseok; Costa, Michael A.; May, Gregory D.; Crow, John A.; Davin, Laurence B.; Lewis, Norman G.			Next Generation Sequencing in Predicting Gene Function in Podophyllotoxin Biosynthesis	JOURNAL OF BIOLOGICAL CHEMISTRY																		Lewis, Norman/0000-0001-5742-032X; Hwang, Julianne/0000-0002-9222-1729; Davin, Laurence/0000-0002-3248-6485													0021-9258	1083-351X				JAN 4	2013	288	1					466	479		10.1074/jbc.M112.400689	http://dx.doi.org/10.1074/jbc.M112.400689								23161544					WOS:000313197200047
J	Song, S; Zheng, XP; Liu, WD; Du, RF; Feng, ZM; Zhang, PC; Bi, LF				Song, Shuang; Zheng, Xiu-Ping; Liu, Wei-Dong; Du, Rui-Fang; Feng, Zi-Ming; Zhang, Pei-Cheng; Bi, Li-Fu			Rapid Identification of Unstable Acyl Glucoside Flavonoids of Oxytropis racemosa Turcz by High-performance Liquid Chromatography-Diode Array Detection-Electrospray Ionisation/Multi-stage Mass Spectrometry	PHYTOCHEMICAL ANALYSIS																	Song, Shuang/AAH-4818-2021	Song, Shuang/0000-0001-9718-8254													0958-0344	1099-1565					2013	24	2					155	161		10.1002/pca.2395	http://dx.doi.org/10.1002/pca.2395								22961746					WOS:000318002600009
J	Zhang, JZ; Gao, WY; Gao, Y; Liu, DL; Huang, LQ				Zhang, Jing-Ze; Gao, Wen-Yuan; Gao, Ying; Liu, Dai-Lin; Huang, Lu-Qi			Analysis of influences of spaceflight on chemical constituents in licorice by HPLC-ESI-MS/MS	ACTA PHYSIOLOGIAE PLANTARUM																	Gao, Wenyuan Gao/K-1740-2015														0137-5881	1861-1664				NOV	2011	33	6					2511	2520		10.1007/s11738-011-0796-7	http://dx.doi.org/10.1007/s11738-011-0796-7													WOS:000296009600046
J	Goncalves, ECBD; de Andrade, RMS				Branco de Andrade Goncalves, Edira Castello; Silva de Andrade, Roberta Melquiades			Use of medicinal plant in the manufacturing of energetic cookies	CIENCIA E TECNOLOGIA DE ALIMENTOS																	Gonçalves, Édira/AAY-3619-2020; de Andrade Gonçalves, Edira Castello Branco/AAE-9891-2020	de Andrade Gonçalves, Edira Castello Branco/0000-0002-4802-0575													0101-2061	1678-457X				JUL-SEP	2011	31	3					640	644																WOS:000297040700014
J	Li, JE; Nie, SP; Qiu, ZH; Che, MJ; Li, C; Xie, MY				Li, Jing-en; Nie, Shao-ping; Qiu, Zeng-hui; Che, Mei-jing; Li, Chang; Xie, Ming-yong			Antimicrobial and antioxidant activities of the essential oil from Herba Moslae	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE					14th World Congress of Food Science and Technology	2009	Shanghai, PEOPLES R CHINA										zhu, fan/HMK-5557-2023; Nie, S/K-1124-2019	Nie, S/0000-0002-2412-4679													0022-5142	1097-0010				JUN	2010	90	8			SI		1347	1352		10.1002/jsfa.3941	http://dx.doi.org/10.1002/jsfa.3941								20474054					WOS:000278338600011
J	Li, MZ; Wei, YW; Yin, Y; Zhu, WX; Bai, XJ; Zhou, YB				Li, Muzi; Wei, Yawei; Yin, You; Zhu, Wenxu; Bai, Xuejiao; Zhou, Yongbin			Characteristics of Soil Physicochemical Properties and Microbial Community of Mulberry (Morus alba L.) and Alfalfa (Medicago sativa L.) Intercropping System in Northwest Liaoning	MICROORGANISMS																		wenxu, zhu/0000-0002-7367-3754														2076-2607				JAN	2023	11	1							114	10.3390/microorganisms11010114	http://dx.doi.org/10.3390/microorganisms11010114								36677406					WOS:000916359500001
J	Jabeen, N; Javaid, A; Ahmed, E				Jabeen, N.; Javaid, A.; Ahmed, E.			ANTIFUNGAL ACTIVITY AND PHYTOCHEMICAL PROFILE OF CHLOROFORM SOLUBLE FRACTION OF DATURA METEL FRUIT	JOURNAL OF ANIMAL AND PLANT SCIENCES-JAPS																	javaid, Arshad/F-5877-2015														1018-7081	2309-8694				AUG	2022	32	4					1085	1091		10.36899/JAPS.2022.4.0512	http://dx.doi.org/10.36899/JAPS.2022.4.0512													WOS:000835073500022
J	Yu, H; Li, JL; Wu, GX; Tang, QB; Duan, X; Liu, QJ; Lan, MX; Zhao, YH; Hao, XJ; Qin, XP; Ding, X				Yu, Hang; Li, Jinliang; Wu, Guoxing; Tang, Qingbo; Duan, Xiuan; Liu, Quanjun; Lan, Mingxian; Zhao, Yuhan; Hao, Xiaojiang; Qin, Xiaoping; Ding, Xiao			Antifeedant Mechanism of Dodonaea viscosa Saponin A Isolated from the Seeds of Dodonaea viscosa	MOLECULES																																1420-3049				JUL	2022	27	14							4464	10.3390/molecules27144464	http://dx.doi.org/10.3390/molecules27144464								35889337					WOS:000833603700001
J	Lahbouki, S; Ech-chatir, L; Er-Raki, S; Outzourhit, A; Meddich, A				Lahbouki, Soufiane; Ech-chatir, Lahoucine; Er-Raki, Salah; Outzourhit, Abdelkader; Meddich, Abdelilah			Improving drought tolerance of Opuntia ficus-indica under field using subsurface water retention technology: changes in physiological and biochemical parameters	CANADIAN JOURNAL OF SOIL SCIENCE																	Ech-chatir, Lahoucine/GSE-3835-2022	Ech-chatir, Lahoucine/0009-0005-0729-0789													0008-4271	1918-1841				2022 MAY 17	2022										10.1139/CJSS-2022-0022	http://dx.doi.org/10.1139/CJSS-2022-0022		MAY 2022											WOS:000883019800001
J	Nguyen, TD; Nguyen, THA; Do, TH; Tran, VTH; Nguyen, HA; Pham, DV				Nguyen, Thuy-Duong; Nguyen, Thi-Hong-Anh; Do, Thi-Ha; Tran, Van Thi-Hong; Nguyen, Hoang-Anh; Pham, Duc-Vinh			Anti-inflammatory effect of a triterpenoid from Balanophora laxiflora: results of bioactivity-guided isolation	HELIYON																	Pham, Duc-Vinh/ADZ-0036-2022	Pham, Duc-Vinh/0000-0002-3098-3541; Duong, Nguyen Thuy/0000-0003-3623-9067														2405-8440				MAR	2022	8	3							e09070	10.1016/j.heliyon.2022.e09070	http://dx.doi.org/10.1016/j.heliyon.2022.e09070		MAR 2022						35287327					WOS:000784289600007
J	Huang, J; Chen, C; Xie, JQ; Zhai, KR; Wei, SL; Cheng, XD; Zhang, RZ				Huang, Jian; Chen, Chen; Xie, Jianqin; Zhai, Kerong; Wei, Shilin; Cheng, Xingdong; Zhang, Rongzhi			Oroxin A ameliorates the oleic acid-induced A549 cell injury through the suppression of pyroptosis and degradation of alveolar surfactant	ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS																	Xie, Jianqin/HMD-2223-2023	Huang, Jian/0000-0002-8767-2904													0001-3765	1678-2690					2022	94			4					e20211400	10.1590/0001-3765202220211400	http://dx.doi.org/10.1590/0001-3765202220211400								36477822					WOS:000911069400010
J	Yu, SH; Ye, JF; Fan, JG; Ma, DJ; Zheng, Y; Bu, PT				Yu, S. H.; Ye, J. F.; Fan, J. G.; Ma, D. J.; Zheng, Y.; Bu, P. T.			IDENTIFICATION AND CHARACTERIZATION OF PSWRKY1 INVOLVED IN THE ABIOTIC STRESS RESPONSES OF POLYGONATUM SIBIRICUM (SOLOMON'S SEAL)	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH																															1589-1623	1785-0037					2022	20	1					221	233		10.15666/aeer/2001_221233	http://dx.doi.org/10.15666/aeer/2001_221233													WOS:000750437500014
J	Kaplan, M; Kopru, S; Say, R; Karaman, K; Yilmaz, MM				Kaplan, Mahmut; Kopru, Serap; Say, Rabia; Karaman, Keyser; Yilmaz, M. Mucahit			Characterization of in vitro bioactive performance of Hypericum perforatum using response surface methodology	SIGMA JOURNAL OF ENGINEERING AND NATURAL SCIENCES-SIGMA MUHENDISLIK VE FEN BILIMLERI DERGISI																	KAPLAN, Mahmut/AAC-5613-2019; KARAMAN, KEVSER/AAG-4552-2019	KAPLAN, Mahmut/0000-0002-6717-4115; KARAMAN, KEVSER/0000-0003-0729-6185													1304-7205	1304-7191				DEC	2021	39	4					392	403		10.14744/sigma.2021.00027	http://dx.doi.org/10.14744/sigma.2021.00027													WOS:000720181000006
J	Zahra, N; Wahid, A; Hafeez, MB; Shaukat, K; Shahzad, S; Shah, T; Alyemeni, MN				Zahra, Noreen; Wahid, Abdul; Hafeez, Muhammad Bilal; Shaukat, Kanval; Shahzad, Sobia; Shah, Tariq; Alyemeni, Mohammed Nasser			Plant Growth Promoters Alleviate Oxidative Damages and Improve the Growth of Milk Thistle (Silybum marianum L.) Under Salinity Stress	JOURNAL OF PLANT GROWTH REGULATION																	Zahra, Noreen/ABF-1527-2021	Zahra, Noreen/0000-0003-4599-0901; Hafeez, Muhammad Bilal/0000-0001-6719-6667													0721-7595	1435-8107				DEC	2022	41	8					3091	3116		10.1007/s00344-021-10498-w	http://dx.doi.org/10.1007/s00344-021-10498-w		OCT 2021											WOS:000709285000001
J	Magdalene, DJ; Muthuselvam, D; Pravinraj, T				Magdalene, D. Joanna; Muthuselvam, D.; Pravinraj, T.			Microfluidics-based green synthesis of silver nanoparticle from the aqueous leaf extract of Ipomea quamoclit L.	APPLIED NANOSCIENCE																		Pravinraj, T/0000-0003-3449-8997													2190-5509	2190-5517				JUL	2021	11	7					2073	2084		10.1007/s13204-021-01899-0	http://dx.doi.org/10.1007/s13204-021-01899-0		JUN 2021											WOS:000662796000001
J	Gardin, NE; Braga, AJ				Gardin, Nilo E.; Braga, Anne Jacqueline			Greater celandine (Chelidonium majus L.) for COVID-19: A twenty-case series	PHYTOTHERAPY RESEARCH																		Gardin, Nilo E./0000-0003-1114-6841													0951-418X	1099-1573				JUL	2021	35	7					3792	3798		10.1002/ptr.7085	http://dx.doi.org/10.1002/ptr.7085		MAR 2021						33778996					WOS:000633997500001
J	Jariene, E; Lasinskas, M; Danilcenko, H; Vaitkeviciene, N; Slepetiene, A; Najman, K; Hallmann, E				Jariene, Elvyra; Lasinskas, Marius; Danilcenko, Honorata; Vaitkeviciene, Nijole; Slepetiene, Alvyra; Najman, Katarzyna; Hallmann, Ewelina			Polyphenols, Antioxidant Activity and Volatile Compounds in Fermented Leaves of Medicinal Plant Rosebay Willowherb (Chamerion angustifolium (L.) Holub)	PLANTS-BASEL																		Vaitkeviciene, Nijole/0000-0003-0764-3634; Hallmann, Ewelina/0000-0002-4855-7057														2223-7747				DEC	2020	9	12							1683	10.3390/plants9121683	http://dx.doi.org/10.3390/plants9121683								33271802					WOS:000602520000001
J	Felix, JM; Bertoncello, LA; Alves, MCD; Pedroso, TFD; dos Santos, RC; Formagio, ASN; Chaves, VC; Reginatto, FH; Trichez, VDK				Felix, Jessica Maria; Bertoncello, Luana Ale; do Amaral Alves, Mikelly Cristina; de Miranda Pedroso, Thiago Felix; dos Santos, Rafael Claudino; Nazari Formagio, Anelise Samara; Chaves, Vitor Clasen; Reginatto, Flavio Henrique; Kappel Trichez, Virginia Demarchi			Effects of Bidens gardneri Baker leaves aqueous extract in glucose homeostasis of rats	BIOMEDICINE & PHARMACOTHERAPY																		Demarchi Kappel Trichez, Virginia/0000-0001-5784-7542													0753-3322	1950-6007				JUL	2020	127								110185	10.1016/j.biopha.2020.110185	http://dx.doi.org/10.1016/j.biopha.2020.110185								32388239					WOS:000543493200066
J	Homma, T; Kageyama, S; Nishikawa, A; Nagata, K				Homma, Toshiyuki; Kageyama, Shigeki; Nishikawa, Atsushi; Nagata, Kozo			Anti-melanogenic activity of salacinol by inhibition of tyrosinase oligosaccharide processing	JOURNAL OF BIOCHEMISTRY																	Nishikawa, Atsushi/E-6766-2013	Nishikawa, Atsushi/0000-0003-4325-1160													0021-924X	1756-2651				MAY	2020	167	5					503	511		10.1093/jb/mvz115	http://dx.doi.org/10.1093/jb/mvz115								31883005					WOS:000582671600009
J	Zahra, T; Ahmad, KS				Zahra, Taghazal; Ahmad, Khuram Shahzad			Structural, optical and electrochemical studies of organo-templated wet synthesis of cubic shaped nickel oxide nanoparticles	OPTIK																	Ahmad, Khuram Shahzad/T-8846-2019	Ahmad, Khuram Shahzad/0000-0001-9171-8904													0030-4026	1618-1336				MAR	2020	205								164241	10.1016/j.ijleo.2020.164241	http://dx.doi.org/10.1016/j.ijleo.2020.164241													WOS:000551820000009
J	Rahman, JK; Jaff, DM; Dastan, D				Rahman, J. K.; Jaff, D. M.; Dastan, D.			PRANGOS PLATYCHLAENA BOISS ESSENTIAL OILS: A NOVEL STUDY ON ITS TOXICITY, ANTIBACTERIAL ACTIVITY AND CHEMICAL COMPOSITIONS EFFECT ON BURN RATS	IRAQI JOURNAL OF AGRICULTURAL SCIENCES																															0075-0530	2410-0862					2020	51	2					519	529																WOS:000531012500003
J	Chen, XR; Liu, YY; Zhou, YH; Xing, XX; Qu, QW; Chen, XY; Ding, WY; Cheng, GL; Wei, AJ; Feng, XW; God'spower, BO; Eliphaz, N; Li, YH				Chen, Xing-Ru; Liu, Yan-Yan; Zhou, Yong-Hui; Xing, Xiao-Xu; Qu, Qian-Wei; Chen, Xue-Ying; Ding, Wen-Ya; Cheng, Guang-Long; Wei, Ai-Juan; Feng, Xi-Wen; God'spower, Bello-Onaghise; Eliphaz, Nsabimana; Li, Yan-Hua			Process optimization of Syringa oblata Lindl. by response surface methodology and its effect on Staphylococcus xylosus biofilm	RSC ADVANCES																	liu, yan/HCI-5542-2022; liu, yan/HGV-1365-2022															2046-2069				NOV 7	2019	9	62					36088	36096		10.1039/c9ra06224f	http://dx.doi.org/10.1039/c9ra06224f								35540619					WOS:000497825500021
