PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kumar, A; Pareek, PK; Kadam, VV; Shakyawar, DB				Kumar, Ajay; Pareek, P. K.; Kadam, V. V.; Shakyawar, D. B.			Anti-moth efficacy of neem (Azadirachta indica A.Juss.) on woollen fabric	INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE																	kadam, vinod/ABH-4659-2020; Kumar, Ajay/J-4831-2019	Kadam, Vinod/0000-0001-6206-9271													0972-5938	0975-1068				APR	2016	15	2					272	277																WOS:000375347900015
J	Jang, JH; Jung, HK; Park, H; Lee, KM; Kim, JK; Hwang, TY; Cho, HW				Jang, Ji-Hun; Jung, Ho-Kyung; Park, Ho; Lee, Kyung-Min; Kim, Ji-Kyung; Hwang, Tae-Yeon; Cho, Hyun-Woo			Characterization of the complete chloroplast genome ofLiriope platyphylla(Asparagaceae: Nolinoideae) isolated in Korea	MITOCHONDRIAL DNA PART B-RESOURCES																																2380-2359				JUL 2	2020	5	3					2892	2893		10.1080/23802359.2020.1787898	http://dx.doi.org/10.1080/23802359.2020.1787898								33457984					WOS:000553889900001
J	Mansoor, F; Anis, I				Mansoor, Farrukh; Anis, Itrat			Chemical studies of Launaea nudicaulis Hook f. extracts with Antioxidant and Urease Inhibitory Activities	JOURNAL OF THE CHEMICAL SOCIETY OF PAKISTAN																	Anis, Itrat/J-1805-2015														0253-5106					FEB	2013	35	1					233	237																WOS:000318901600041
J	Iwata, N; Kitanaka, S				Iwata, Naoki; Kitanaka, Susumu			New Cannabinoid-Like Chromane and Chromene Derivatives from Rhododendron anthopogonoides	CHEMICAL & PHARMACEUTICAL BULLETIN																															0009-2363					NOV	2011	59	11					1409	1412											22041081					WOS:000296300900017
J	Shim, JS; Lee, OR; Kim, YJ; Lee, JH; Kim, JH; Jung, DY; In, JG; Lee, BS; Yang, DC				Shim, Ju-Sun; Lee, Ok Ran; Kim, Yu-Jin; Lee, Jung-Hye; Kim, Ju-Han; Jung, Dae-Young; In, Jun-Gyo; Lee, Beom-Soo; Yang, Deok-Chun			Overexpression of PgSQS1 Increases Ginsenoside Production and Negatively Affects Ginseng Growth Rate in Panax ginseng	JOURNAL OF GINSENG RESEARCH																															1226-8453	2093-4947				JUN	2010	34	2					98	103		10.5142/jgr.2010.34.2.098	http://dx.doi.org/10.5142/jgr.2010.34.2.098													WOS:000280105900004
J	Yao, S; Zhang, RG; Wang, JP; Gu, LH; Hu, ZX; Zhang, YH				Yao, Si; Zhang, Runge; Wang, Jianping; Gu, Lianghu; Hu, Zhengxi; Zhang, Yonghui			A new diketopiperazine-type alkaloid from the endophytic fungus penicillium expansum	NATURAL PRODUCT RESEARCH																		Hu, Zhengxi/0000-0002-1247-5615													1478-6419	1478-6427				2022 JUL 10	2022										10.1080/14786419.2022.2099391	http://dx.doi.org/10.1080/14786419.2022.2099391		JUL 2022						35848376					WOS:000827007800001
J	Xu, JJ; Gong, YH; Hao, GQ				Xu, Jingjing; Gong, Yihua; Hao, Guoqian			Characterization of the complete chloroplast genome of Sinosenecio oldhamianus (Compositae)	MITOCHONDRIAL DNA PART B-RESOURCES																																2380-2359				JUL 3	2019	4	2					3496	3497		10.1080/23802359.2019.1675483	http://dx.doi.org/10.1080/23802359.2019.1675483								33366056					WOS:000489837200001
J	Murali, S; Francis, MS; Rashmi, TR				Murali, Soumya; Francis, M. S.; Rashmi, T. R.			GC-MS Analyses of Stem and Leaf Oil of Aristolochia krisagathra Sivarajan and Pradeep-An Endemic of Western Ghats, India	JOURNAL OF ESSENTIAL OIL BEARING PLANTS																															0972-060X	0976-5026				NOV 2	2014	17	6					1130	1136		10.1080/0972060X.2014.901623	http://dx.doi.org/10.1080/0972060X.2014.901623													WOS:000349799000010
J	Sari, DP; Ninomiya, M; Efdi, M; Santoni, A; Ibrahim, S; Tanaka, K; Koketsu, M				Sari, Dina Permata; Ninomiya, Masayuki; Efdi, Mai; Santoni, Adlis; Ibrahim, Sanusi; Tanaka, Kaori; Koketsu, Mamoru			Clerodane Diterpenes Isolated from Polyalthia longifolia Induce Apoptosis in Human Leukemia HL-60 Cells	JOURNAL OF OLEO SCIENCE																															1345-8957	1347-3352				OCT	2013	62	10					843	848		10.5650/jos.62.843	http://dx.doi.org/10.5650/jos.62.843								24088522					WOS:000325196400010
J	Centko, RM; Ratnaweera, PB; Tysoe, C; Withers, SG; de Silva, ED; Andersen, RJ				Centko, Ryan M.; Ratnaweera, Pamoda B.; Tysoe, Christina; Withers, Stephen G.; de Silva, E. Dilip; Andersen, Raymond J.			Alpha-glucosidase and alpha-amylase inhibiting thiodiketopiperazines from the endophytic fungus Setosphaeria rostrata isolated from the medicinal plant Costus speciosus in Sri Lanka	PHYTOCHEMISTRY LETTERS																															1874-3900	1876-7486				DEC	2017	22						76	80		10.1016/j.phytol.2017.09.004	http://dx.doi.org/10.1016/j.phytol.2017.09.004													WOS:000415919100014
J	Abdelhady, MIS; Kamal, AM; Rauf, A; Mubarak, MS; Ben Hadda, T				Abdelhady, Mohamed I. S.; Kamal, Amel M.; Rauf, Abdur; Mubarak, Mohammad S.; Ben Hadda, Taibi			Bioassay-guided isolation and POM analyses of a new immunomodulatory polyphenolic constituent from Callistemon viridiflorus	NATURAL PRODUCT RESEARCH																	Mubarak, Mohammad S/D-4182-2015; Rauf, Abdur/G-3304-2013; Hadda, Taibi Ben/ABC-7833-2021; Mubarak, Muhammed/P-6508-2019; Mubarak, Muhammed/I-1164-2013	Rauf, Abdur/0000-0003-2429-5491; Hadda, Taibi Ben/0000-0002-5633-6203; Mubarak, Muhammed/0000-0001-6120-5884; Mubarak, Muhammed/0000-0001-6120-5884; Abdelhady, Mohamed I S/0000-0003-3435-0925; Mubarak, Mohammad/0000-0002-9782-0835													1478-6419	1478-6427				MAY 18	2016	30	10					1131	1135		10.1080/14786419.2015.1045508	http://dx.doi.org/10.1080/14786419.2015.1045508								26156551					WOS:000373635600004
J	Edouard, MJ; Miao, L; Fan, GW; Ojong, BBO; Zhen, H; Zhang, J; Gao, XM; Zhu, Y				Edouard, Munyangaju Jose; Miao Lin; Fan Guan-Wei; Ojong, Bamabas Bessem Orang; Zhen Hu; Zhang Ju; Gao Xiu-Mei; Zhu Yan			Yang-tonifying traditional Chinese medicinal plants and their potential phytoandrogenic activity	CHINESE JOURNAL OF NATURAL MEDICINES																	Zhu, Yan/A-1548-2017; guanwei, fan/M-8193-2019	Zhu, Yan/0000-0002-3197-7936; 													2095-6975	1875-5364				MAY	2014	12	5					321	334		10.1016/S1875-5364(14)60040-6	http://dx.doi.org/10.1016/S1875-5364(14)60040-6								24856755					WOS:000337552300001
J	Saleem, M; Karim, M; Qadir, MI; Ahmed, B; Rafiq, M; Ahmad, B				Saleem, Mohammad; Karim, Mahrukh; Qadir, M. Imran; Ahmed, Bilal; Rafiq, Maria; Ahmad, Bashir			In vitro antibacterial activity and phytochemical analysis of hexane extract of Vicia sativa	BANGLADESH JOURNAL OF PHARMACOLOGY																	Qadir, Muhammad Imran/W-2697-2017	Qadir, Muhammad Imran/0000-0003-1899-5459													1991-007X	1991-0088					2014	9	2					189	193		10.3329/bjp.v9i2.17859	http://dx.doi.org/10.3329/bjp.v9i2.17859													WOS:000338845300009
J	Zheng, GQ; Ma, J; Yang, J; Xu, X				Zheng, Guoqi; Ma, Jie; Yang, Juan; Xu, Xing			Characterization of the complete chloroplast genome of Buddleja alternifolia (Buddleiaceae)	MITOCHONDRIAL DNA PART B-RESOURCES																																2380-2359				JUL 3	2019	4	2					3689	3690		10.1080/23802359.2019.1679050	http://dx.doi.org/10.1080/23802359.2019.1679050								33366145					WOS:000491318900001
J	Nelluri, KDD; Madhavi, BR; Kumar, BY; Suranjan, B; Deekshit, A; Ranjitha, M; Krishna, GR; Raajitha, PSS; Talluri, S				Nelluri, Kanaka Durga Devi; Madhavi, B. Radha; Kumar S, Bala Yaswanth; Suranjan, Bantupalli; Deekshit, Atluri; Ranjitha P, Mano; Krishna, G. Rahul; Raajitha, P. Sai Sri; Talluri, Sravanthi			EFFECT OF AEGLE MARMELOS LEAF EXTRACT ON GLUCOSE UPTAKE USING ISOLATED RAT DIAPHRAGM	JOURNAL OF PHARMACEUTICAL NEGATIVE RESULTS																															0976-9234	2229-7723					2022	13				1		380	385		10.47750/pnr.2022.13.S01.47	http://dx.doi.org/10.47750/pnr.2022.13.S01.47													WOS:000855845900047
J	Li, Y; Li, QS; Li, XW; Song, JY; Sun, C				Li, Ying; Li, Qiushi; Li, Xiwen; Song, Jingyuan; Sun, Chao			Complete chloroplast genome sequence of Fritillaria unibracteata var. wabuensis based on SMRT Sequencing Technology	MITOCHONDRIAL DNA PART A																	xiwen, li/W-1990-2019														2470-1394	2470-1408					2016	27	5					3757	3758		10.3109/19401736.2015.1079892	http://dx.doi.org/10.3109/19401736.2015.1079892								26370383					WOS:000377956700277
J	Gurusamy, R; Cho, SJ; Park, S				Gurusamy, Raman; Cho, Soung Jae; Park, SeonJoo			The complete plastome sequence of Rumex japonicus Houtt.: a medicinal plant	MITOCHONDRIAL DNA PART B-RESOURCES																	G, Raman/E-8452-2011	G, Raman/0000-0003-3956-4244														2380-2359				JAN 2	2020	5	1					439	440		10.1080/23802359.2019.1704194	http://dx.doi.org/10.1080/23802359.2019.1704194								33366591					WOS:000506594700001
J	Mahesh, A; Thangadurai, D; Melchias, G				Mahesh, Ayyavu; Thangadurai, Devarajan; Melchias, Gabriel			Rapid in vitro plant regeneration from leaf explants of Launaea sarmentosa (Willd.) Sch Bip. ex Kuntze	BIOLOGICAL RESEARCH																	Thangadurai, Devarajan/GXM-4904-2022														0716-9760	0717-6287					2012	45	2					131	133											23096356					WOS:000306396700004
J	Berto, C; Maggi, F; Nya, PCB; Pettena, A; Boschiero, I; Dall'Acqua, S				Berto, Chiara; Maggi, Filippo; Nya, Prosper C. Biapa; Pettena, Anna; Boschiero, Irene; Dall'Acqua, Stefano			Phenolic Constituents of Erigeron floribundus (Asteraceae), a Cameroonian Medicinal Plant	NATURAL PRODUCT COMMUNICATIONS																	Dall'Acqua, Stefano/C-1353-2013														1934-578X	1555-9475				DEC	2014	9	12					1691	1694											25632460					WOS:000346892700007
J	Ding, G; Chen, L; Chen, A; Tian, XH; Chen, XD; Zhang, HW; Chen, H; Liu, XZ; Zhang, YG; Zou, ZM				Ding, Gang; Chen, Lin; Chen, Amandajuan; Tian, Xinhui; Chen, Xiangdong; Zhang, Hongwu; Chen, Hong; Liu, Xing-Zhong; Zhang, Yonggang; Zou, Zhong-Mei			Trichalasins C and D from the plant endophytic fungus Trichoderma gamsii	FITOTERAPIA																															0367-326X					APR	2012	83	3					541	544		10.1016/j.fitote.2011.12.021	http://dx.doi.org/10.1016/j.fitote.2011.12.021								22245082					WOS:000302109400016
J	Sharma, Y; Venugopal, CK; Hegde, RV				Sharma, Yashaswini; Venugopal, C. K.; Hegde, R. V.			Propagation of a rare medicinal plant species Premna integrifolia by hardwood cuttings	INDIAN JOURNAL OF HORTICULTURE																		Sharma, Yashaswini/0000-0002-0491-2846													0972-8538	1875-8711				MAR	2011	68	1					108	112																WOS:000290068700022
J	Yan, FL; Zhan, HQ; Feng, C; Di, XM				Yan, Fu-Lin; Zhan, He-Qin; Feng, Chuang; Di, Xue-Mei			15 alpha,20 beta-Dihydroxy-6 beta-methoxy-6,7-seco-6,20-epoxy-1,7-olide-ent-kaur-16-ene	ACTA CRYSTALLOGRAPHICA SECTION E-STRUCTURE REPORTS ONLINE																															1600-5368					APR	2010	66		4				O930	U3145		10.1107/S1600536810010573	http://dx.doi.org/10.1107/S1600536810010573								21580740					WOS:000276190700275
J	Su, S; Yang, XQ; Yang, YB; Ding, ZT				Su, Shuang; Yang, Xue-Qiong; Yang, Ya-Bin; Ding, Zhong-Tao			Three new fumagillol analogues and antifungal activity from Aspergillus fumigatus cocultured with Paraphaeosphaeria sp.	FITOTERAPIA																															0367-326X	1873-6971				MAR	2023	165								105395	10.1016/j.fitote.2022.105395	http://dx.doi.org/10.1016/j.fitote.2022.105395		DEC 2022						36539067					WOS:000961642500001
J	Ge, GB; Dai, DC; Zhou, XM; Wu, WJ; Zheng, CJ; Song, XM; Luo, YP				Ge, Gang-Bo; Dai, De-Cai; Zhou, Xue-Ming; Wu, Wei-Jie; Zheng, Cai-Juan; Song, Xin-Ming; Luo, You-Ping			Rare isotachin-derived from the Dasymaschalon rostratum fungus Penicillium tanzanicum ZY-5	FITOTERAPIA																															0367-326X	1873-6971				MAR	2022	157								105119	10.1016/j.fitote.2021.105119	http://dx.doi.org/10.1016/j.fitote.2021.105119		JAN 2022						34979257					WOS:000761409500009
J	He, SL; Tian, Y; Yang, Y; Shi, CY				He, Shui-Lian; Tian, Yang; Yang, Yang; Shi, Chong-Ying			Phylogenetic analyses of Lycium chinense (Solanaceae) and its coordinal species applying chloroplast genome	MITOCHONDRIAL DNA PART B-RESOURCES																	Tian, Yang/GQP-7462-2022															2380-2359				JUL 2	2020	5	3					2201	2202		10.1080/23802359.2019.1669087	http://dx.doi.org/10.1080/23802359.2019.1669087								33366971					WOS:000539731000001
J	Singh, R; Geetanjali				Singh, Ram; Geetanjali			Asparagus racemosus: a review on its phytochemical and therapeutic potential	NATURAL PRODUCT RESEARCH																	Singh, Ram/I-5500-2019; Singh, Ram/G-8767-2012	Singh, Ram/0000-0002-7887-2138; Singh, Ram/0000-0002-7887-2138; , Professor Geetanjali/0000-0002-5479-3603													1478-6419	1478-6427					2016	30	17					1896	1908		10.1080/14786419.2015.1092148	http://dx.doi.org/10.1080/14786419.2015.1092148								26463825					WOS:000382562400001
J	Nisar, M; Shah, H; Khan, I; Fazal-ur-Rehman; Khan, MS; Marwat, SK; Niazi, ZR; Ullah, A				Nisar, Muhammad; Shah, Hameed; Khan, Inamullah; Fazal-ur-Rehman; Khan, Muhammad Shoaib; Marwat, Sarfaraz Khan; Niazi, Zahid Rasul; Ullah, Aziz			Antimicrobial Potential and Phytochemical Investigation of Fixed Oil of Plant Chenopodium ambrosioides Linn.	ASIAN JOURNAL OF CHEMISTRY																	Nisar, Muhammad/K-1174-2013; , hameed/G-2647-2018; Ahmad, Mohammad Nisar/I-7361-2015; shah, hameed/AAN-9648-2020	, hameed/0000-0003-1348-5193; , Dr. Fazal-ur-Rehman/0000-0002-5923-4835													0970-7077	0975-427X				FEB	2013	25	2					1069	1072		10.14233/ajchem.2013.13439	http://dx.doi.org/10.14233/ajchem.2013.13439													WOS:000312621300108
J	Duguluri, S; Sivagnanam, S				Duguluri, Sajusha; Sivagnanam, Selvakumar			In vitro cytotoxicity investigations of chloroform extract of Anisomeles malabarica on vero and lung cancer [A-549] cell lines	RESEARCH JOURNAL OF BIOTECHNOLOGY																	shanmuga, sivagnanam/GLU-5494-2022														2278-4535					DEC	2021	16	12					95	99																WOS:000723627400013
J	Wang, KW; Yan, SN; Zhang, TT; Zhang, HJ; Wu, B; Wang, H				Wang, Kui-Wu; Yan, Sheng-Nan; Zhang, Ting-Ting; Zhang, Hai-Jiang; Wu, Bin; Wang, Hong			A novel cytotoxic flavonoid C-glycoside from premna fulva	NATURAL PRODUCT RESEARCH																															1478-6419	1478-6427				MAR 19	2021	35	6					945	950		10.1080/14786419.2019.1613393	http://dx.doi.org/10.1080/14786419.2019.1613393		MAY 2019						31135215					WOS:000471533200001
J	Lim, S; Baek, D; Igori, D; Moon, JS				Lim, Seungmo; Baek, Dasom; Igori, Davaajargal; Moon, Jae Sun			Complete genome sequence of a putative new caulimovirus which exists as endogenous pararetroviral sequences in Angelica dahurica	ARCHIVES OF VIROLOGY																															0304-8608	1432-8798				DEC	2017	162	12					3837	3842		10.1007/s00705-017-3517-8	http://dx.doi.org/10.1007/s00705-017-3517-8								28812199					WOS:000414448700025
J	Patil, D; Gautam, M; Mishra, S; Kulkarni, P; Suresh, K; Gairola, S; Jadhav, S; Patwardhan, B				Patil, Dada; Gautam, Manish; Mishra, Sanjay; Kulkarni, Prajakta; Suresh, Karupothula; Gairola, Sunil; Jadhav, Suresh; Patwardhan, Bhushan			Quantitative Determination of Protoberberine Alkaloids in Tinospora cordifolia by RP-LC-DAD	CHROMATOGRAPHIA																	Patwardhan, Bhushan/F-1583-2011; Mishra, Sanjay/AAX-7183-2020	Patwardhan, Bhushan/0000-0003-3918-2609; Mishra, Sanjay/0000-0001-7920-5882													0009-5893	1612-1112				FEB	2010	71	3-4					341	345		10.1365/s10337-009-1430-3	http://dx.doi.org/10.1365/s10337-009-1430-3													WOS:000274903300026
J	Singh, CP; Sharma, A; Sharma, K; Darshani, P; Katare, A; Kumar, D; Bharitkar, YP				Singh, Chetan Paul; Sharma, Akshima; Sharma, Kajal; Darshani, Priya; Katare, Anil; Kumar, Deepak; Bharitkar, Yogesh P.			Two new cycloartane type triterpenes from Dysoxyllum binectariferum	NATURAL PRODUCT RESEARCH																		Kumar, Dr Deepak/0000-0002-8292-1684; Bharitkar, Yogesh P/0000-0001-6371-0972													1478-6419	1478-6427				2023 JAN 23	2023										10.1080/14786419.2023.2172008	http://dx.doi.org/10.1080/14786419.2023.2172008		JAN 2023						36710465					WOS:000919381200001
J	Das, R; Goswami, S; Ghosh, P; Roy, S; Ray, S				Das, Ria; Goswami, Souren; Ghosh, Poulomi; Roy, Sujit; Ray, Sanjib			Cytotoxic and Cytostatic Effects of Leaf Aqueous Extract of Crinum asiaticum in Allium cepa Root Apical Meristem Cells	CYTOLOGIA																															0011-4545					JUN	2022	87	2					107	112		10.1508/cytologia.87.107	http://dx.doi.org/10.1508/cytologia.87.107													WOS:000825242400001
J	Bao, XY; Zhu, L				Bao, Xiao-Yan; Zhu, Lian			Therapeutic Effect and Mechanism of Papaver somniferum on Myopia and Complete Chloroplast Genome Analysis	SCIENCE OF ADVANCED MATERIALS																															1947-2935	1947-2943				MAR	2022	14	3					499	504		10.1166/sam.2022.4228	http://dx.doi.org/10.1166/sam.2022.4228													WOS:000822486300004
J	Pandey, A; Adhikari, P; Dhyani, A; Palni, LMS				Pandey, Anita; Adhikari, Priyanka; Dhyani, Ashish; Palni, Lok Man S.			Use of Root Microbiome in Conservation of Himalayan Yew (Taxus wallichianaZucc.): An Ecofriendly Approach	NATIONAL ACADEMY SCIENCE LETTERS-INDIA																		Adhikari, Priyanka/0000-0001-8783-5681													0250-541X	2250-1754				JUN	2021	44	3					249	251		10.1007/s40009-020-00988-y	http://dx.doi.org/10.1007/s40009-020-00988-y		JUL 2020											WOS:000549816400008
J	Al-Badi, RS; Karunasinghe, TG; Al-Sadi, AM; Al-Mahmooli, IH; Velazhahan, R				Al-Badi, Rahil Said; Karunasinghe, Thamodini Gaya; Al-Sadi, Abdullah Mohammed; Al-Mahmooli, Issa Hashil; Velazhahan, Rethinasamy			In vitro Antagonistic Activity of Endophytic Fungi Isolated from Shirazi Thyme (Zataria multiflora Boiss.) against Monosporascus cannonballus	POLISH JOURNAL OF MICROBIOLOGY																	Rethinasamy, Velazhahan/AAY-9875-2021; Al-Sadi, Abdullah M./D-6766-2012	Al-Sadi, Abdullah M./0000-0002-3419-8268													1733-1331	2544-4646					2020	69	3					379	383		10.33073/pjm-2020-029	http://dx.doi.org/10.33073/pjm-2020-029								32755083					WOS:000572919600014
J	Poornima, B; Kumar, DA; Siva, B; Venkanna, A; Vadaparthi, PRR; Kumar, K; Tiwari, AK; Babu, KS				Poornima, B.; Kumar, D. Anand; Siva, Bandi; Venkanna, A.; Vadaparthi, P. R. Rao; Kumar, K.; Tiwari, Ashok K.; Babu, K. Suresh			Advanced glycation end-products inhibitors isolated from Schisandra grandiflora	NATURAL PRODUCT RESEARCH																	Tiwari, Ashok Kumar/C-6543-2013; Katragunta, Kumar/O-1603-2015; kumar, anand D/E-5410-2012	Tiwari, Ashok Kumar/0000-0001-5776-7825; Katragunta, Kumar/0000-0002-8787-4602; kumar, anand D/0000-0002-1444-971X													1478-6419	1478-6427					2016	30	4					493	496		10.1080/14786419.2015.1024117	http://dx.doi.org/10.1080/14786419.2015.1024117								25812677					WOS:000375841100024
J	Qin, YF; Li, MM; Zhong, LX; Wei, QL; Xiao, YF; Zhang, XN; Qin, ZH				Qin, Yufeng; Li, Mimi; Zhong, Lianxiang; Wei, Qiulan; Xiao, Yufei; Zhang, Xiaoning; Qin, Zihai			The complete chloroplast genome sequence of chaya (Cnidoscolus aconitifolius) and phylogenetic analysis	MITOCHONDRIAL DNA PART B-RESOURCES																		Li, Mimi/0000-0002-7883-0325; XIAONING, ZHANG/0000-0003-2105-0560														2380-2359				JAN 2	2022	7	1					269	270		10.1080/23802359.2021.2008829	http://dx.doi.org/10.1080/23802359.2021.2008829								35097211					WOS:000747479500001
J	Chen, ZX; Yao, XY; Wang, QZ				Chen, Zhi-Xiang; Yao, Xue-Ying; Wang, Qi-Zhi			The complete chloroplast genome of Sanicula chinensis	MITOCHONDRIAL DNA PART B-RESOURCES																															2380-2359					JAN 2	2019	4	1					734	735		10.1080/23802359.2018.1564386	http://dx.doi.org/10.1080/23802359.2018.1564386													WOS:000460838900001
J	Woo, KW; Park, JE; Cha, JM; Subedi, L; Kim, SY; Lee, KR				Woo, Kyeong Wan; Park, Jong Eel; Cha, Joon Min; Subedi, Lalita; Kim, Sun Yeou; Lee, Kang Ro			Three New Lignan Glycosides from the Firmiana simplex	CHEMICAL & PHARMACEUTICAL BULLETIN																	Kim, Sun/GSN-4867-2022														0009-2363					JAN	2019	67	1					18	22		10.1248/cpb.c18-00537	http://dx.doi.org/10.1248/cpb.c18-00537								30606947					WOS:000454967000002
J	Atilaw, Y; Muiva-Mutisya, L; Ndakala, A; Akala, HM; Yeda, R; Wu, YJ; Coghi, P; Wong, VKW; Erdelyi, M; Yenesew, A				Atilaw, Yoseph; Muiva-Mutisya, Lois; Ndakala, Albert; Akala, Hoseah M.; Yeda, Redemptah; Wu, Yu J.; Coghi, Paolo; Wong, Vincent K. W.; Erdelyi, Mate; Yenesew, Abiy			Four Prenylflavone Derivatives with Antiplasmodial Activities from the Stem of Tephrosia purpurea subsp leptostachya	MOLECULES																	Atilaw, Yoseph/AAW-4850-2021; cogh, pao/AAE-9122-2019; Assefa, Yoseph Atilaw/ABG-8931-2020; yenesew, Abiy/C-9883-2012; Erdélyi, Máté/A-3686-2009	Erdélyi, Máté/0000-0003-0359-5970; Akala, Hoseah/0000-0001-8584-2706; Wong, Vincent Kam Wai/0000-0002-2951-8108													1420-3049					SEP	2017	22	9							1514	10.3390/molecules22091514	http://dx.doi.org/10.3390/molecules22091514								28891957					WOS:000411499400103
J	Balazova, L; Kurhajec, S; Kello, M; Bedlovicova, Z; Zigova, M; Petrovova, E; Benova, K; Mojzis, J; Eftimova, J				Balazova, Ludmila; Kurhajec, Slavomir; Kello, Martin; Bedlovicova, Zdenka; Zigova, Martina; Petrovova, Eva; Benova, Katarina; Mojzis, Jan; Eftimova, Jarmila			Antiproliferative Effect of Phellodendron amurense Rupr. Based on Angiogenesis	LIFE-BASEL																	Balážová, Ľudmila/GSM-9345-2022; Kello, Martin/O-9575-2018	Kello, Martin/0000-0002-2454-5799; Petrovova, Eva/0000-0002-9141-4211; Mojzis, Jan/0000-0002-7974-4525														2075-1729				MAY	2022	12	5							767	10.3390/life12050767	http://dx.doi.org/10.3390/life12050767								35629433					WOS:000802615400001
J	Graca, VC; Calhelha, RC; Nunes, FM; Berthet, J; Ferreira, ICFR; Santos, PF				Graca, V. C.; Calhelha, Ricardo C.; Nunes, Fernando M.; Berthet, Jerome; Ferreira, Isabel C. F. R.; Santos, P. F.			Isolation of secondary metabolites from Geranium molle L. with anticancer potential	INDUSTRIAL CROPS AND PRODUCTS																	Nunes, Fernando/B-3003-2012; Ferreira, Isabel C.F.R./E-8500-2013; da Conceição Santos, Paulo Fernando/H-1705-2011; Berthet, Jerome/E-9274-2017	Nunes, Fernando/0000-0001-5540-318X; Ferreira, Isabel C.F.R./0000-0003-4910-4882; da Conceição Santos, Paulo Fernando/0000-0002-8723-4373; Graca, Vania/0000-0003-2124-1017; Berthet, Jerome/0000-0002-9868-3983													0926-6690	1872-633X				DEC 15	2019	142								111859	10.1016/j.indcrop.2019.111859	http://dx.doi.org/10.1016/j.indcrop.2019.111859													WOS:000499762200026
J	Giri, S; Lokesh, CR; Sahu, S; Gupta, N				Giri, S.; Lokesh, C. R.; Sahu, S.; Gupta, N.			Luffa echinata: Healer plant or potential killer?	JOURNAL OF POSTGRADUATE MEDICINE																															0022-3859					JAN-MAR	2014	60	1					72	74		10.4103/0022-3859.128819	http://dx.doi.org/10.4103/0022-3859.128819								24625944					WOS:000334840600017
J	Peng, WX; Zhang, ZF; Lin, Z; Ohkoshi, M; Chang, JB; Gu, FL; Zhu, XW				Peng Wanxi; Zhang Zhongfeng; Lin Zhi; Ohkoshi, Makoto; Chang Junbo; Gu Fangliang; Zhu Xiangwei			Molecular Characteristics of Biomedical and Bacteriostasis Extractives of Illicium verum Fruit	JOURNAL OF PURE AND APPLIED MICROBIOLOGY																															0973-7510	2581-690X				SEP	2013	7	3					2017	2024																WOS:000326482600059
J	Eslami, A; Kaviani, B				Eslami, Alireza; Kaviani, Behzad			The use of geographical information system (GIS) for the extension of Echium amoenum Fisch et Mey., a medicinal plant, in the Northern part of Iran	JOURNAL OF MEDICINAL PLANTS RESEARCH																	Kaviani, Behzad/GSJ-2993-2022; Eslami, Alireza/AAS-9380-2021	Eslami, Alireza/0000-0002-1033-2223													1996-0875					MAY 18	2011	5	10					2107	2109																WOS:000297456800040
J	Roy, S; Kundu, LM; Roy, GC; Barman, M; Ray, S				Roy, Sujit; Kundu, Lalit Mohan; Roy, Gobinda Chandra; Barman, Manabendu; Ray, Sanjib			Cell Cycle Delay, Pro-Metaphase Arrest and C-Metaphase Inducing Effects of Petroleum Ether Fraction of Leaf Aqueous Extract of Clerodendrum viscosum Vent.	CYTOLOGIA																															0011-4545					JUN	2022	87	2					73	79		10.1508/cytologia.87.73	http://dx.doi.org/10.1508/cytologia.87.73													WOS:000825217700001
J	Nguyen, MP				Minh Phuoc Nguyen			Changes of phytochemical, antioxidant characteristics of Polyscias Fruticosa rhizomes during convective and freeze drying	BIOSCIENCE RESEARCH																															1811-9506	2218-3973				JAN-MAR	2020	17	1					323	326																WOS:000532646800040
J	Xu, WF; Hou, XM; Yao, FH; Zheng, N; Li, J; Wang, CY; Yang, RY; Shao, CL				Xu, Wei-Feng; Hou, Xue-Mei; Yao, Fei-Hua; Zheng, Na; Li, Jun; Wang, Chang-Yun; Yang, Rui-Yun; Shao, Chang-Lun			Xylapeptide A, an Antibacterial Cyclopentapeptide with an Uncommon L-Pipecolinic Acid Moiety from the Associated Fungus Xylaria sp (GDG-102)	SCIENTIFIC REPORTS																															2045-2322					JUL 31	2017	7								6937	10.1038/s41598-017-07331-4	http://dx.doi.org/10.1038/s41598-017-07331-4								28761094					WOS:000425972700007
J	Joshi, RK				Joshi, Rajesh K.			E,E-a-Farnesene rich essential oil of Saraca asoca (Roxb.) Wilde flower	NATURAL PRODUCT RESEARCH																	Joshi, Dr. R. K./A-5117-2015	Joshi, Dr. R. K./0000-0003-1580-1700													1478-6419	1478-6427				APR 17	2016	30	8					979	981		10.1080/14786419.2015.1076818	http://dx.doi.org/10.1080/14786419.2015.1076818								26306003					WOS:000372012400015
