PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Zou, J; Wang, YM; Liu, MD; Huang, XS; Zheng, WJ; Gao, Q; Wang, HJ				Zou, Jun; Wang, Yamei; Liu, Mingdi; Huang, Xiushu; Zheng, Wenjian; Gao, Qian; Wang, Haijing			Euxanthone inhibits glycolysis and triggers mitochondria-mediated apoptosis by targeting hexokinase 2 in epithelial ovarian cancer	CELL BIOCHEMISTRY AND FUNCTION																															0263-6484	1099-0844				AUG	2018	36	6					303	311		10.1002/cbf.3349	http://dx.doi.org/10.1002/cbf.3349								29984416					WOS:000441126600002
J	Kim, OT; Um, Y; Jin, ML; Kim, JU; Hegebarth, D; Busta, L; Racovita, RC; Jetter, R				Kim, Ok Tae; Um, Yurry; Jin, Mei Lan; Kim, Jang Uk; Hegebarth, Daniela; Busta, Lucas; Racovita, Radu C.; Jetter, Reinhard			A Novel Multifunctional C-23 Oxidase, CYP714E19, is Involved in Asiaticoside Biosynthesis	PLANT AND CELL PHYSIOLOGY																	Racovita, Radu C/Q-8089-2016	Racovita, Radu C/0000-0002-6396-9869													0032-0781	1471-9053				JUN	2018	59	6					1200	1213		10.1093/pcp/pcy055	http://dx.doi.org/10.1093/pcp/pcy055								29579306					WOS:000434082500011
J	Bian, HX; Wu, ZY; Bao, B; Cai, J; Wang, X; Jiang, Y; Liu, J; Qu, W				Bian, Hui-Xi; Wu, Ze-Yu; Bao, Bin; Cai, Jing; Wang, Xin; Jiang, Ying; Liu, Jian; Qu, Wei			H-1 NMR-based metabolic study reveals the improvements of bitter melon (Momordica charantia) on energy metabolism in diet-induced obese mouse	PHARMACEUTICAL BIOLOGY																	Bian, Hui-Xi/H-9366-2015	Bao, Bin/0000-0001-7610-3426													1388-0209	1744-5116				DEC	2016	54	12					3103	3112		10.1080/13880209.2016.1211713	http://dx.doi.org/10.1080/13880209.2016.1211713								27538854					WOS:000389443300041
J	He, Y; Deng, C; Xiong, L; Qin, SS; Peng, C				He, Yang; Deng, Cao; Xiong, Liang; Qin, Shishang; Peng, Cheng			Transcriptome sequencing provides insights into the metabolic pathways of patchouli alcohol and pogostone in Pogostemon cablin (Blanco) Benth.	GENES & GENOMICS																	CHENG, PENG/HNP-4206-2023	Xiong, Liang/0000-0001-6222-8340; Deng, Cao/0000-0001-9823-9121; Peng, Cheng/0000-0003-3303-906X													1976-9571	2092-9293				NOV	2016	38	11					1031	1039		10.1007/s13258-016-0447-x	http://dx.doi.org/10.1007/s13258-016-0447-x													WOS:000385159500003
J	Coelho, AG; Neto, JSL; Moura, AKS; de Sousa, TO; Morais, ICPS; Carvalho, GD; Cunha, FVM; Medeiros, MDF; Vasconcelos, EAF; Oliveira, AP; Arcanjo, DDR; Nunes, LCC; Cito, AMGL				Coelho, Angelica G.; Lima Neto, Jose S.; Moura, Arkellau K. S.; de Sousa, Taciana Oliveira; Morais, Ilmara C. P. S.; Carvalho, Gabriela D.; Cunha, Francisco Valmor M.; Medeiros, Maria das Gracas F.; Vasconcelos, Eilika A. F.; Oliveira, Aldeidia P.; Arcanjo, Daniel D. R.; Nunes, Livio C. C.; Cito, Antonia M. G. L.			Optimization and standardization of extraction method from Lippia origanoides HBK: Focus on potential anti-hypertensive applications	INDUSTRIAL CROPS AND PRODUCTS																	Lima Neto, José de Sousa/E-6937-2015; Citó, Graça/U-3814-2019; Arcanjo, Daniel Dias Rufino/D-8851-2012; Lima-Neto, José/T-3483-2019; Nunes, Livio/K-1091-2013; OLIVEIRA, ALDEIDIA PEREIRA/A-7624-2018; Cunha, Francisco Valmor/AAH-9064-2021	Lima Neto, José de Sousa/0000-0002-3933-6391; Arcanjo, Daniel Dias Rufino/0000-0001-7021-2744; Nunes, Livio/0000-0002-1178-7940; Moura, Arkellau Kenned/0000-0002-8596-2844; Oliveira, Aldeidia/0000-0003-3286-4295													0926-6690	1872-633X				DEC 30	2015	78						124	130		10.1016/j.indcrop.2015.10.033	http://dx.doi.org/10.1016/j.indcrop.2015.10.033													WOS:000366780100017
J	Veleva, R; Petkova, B; Moskova-Doumanova, V; Doumanov, J; Dimitrova, M; Koleva, P; Mladenova, K; Petrova, S; Yordanova, Z; Kapchina-Toteva, V; Topouzova-Hristova, T				Veleva, Ralitsa; Petkova, Bela; Moskova-Doumanova, Veselina; Doumanov, Jordan; Dimitrova, Milena; Koleva, Petya; Mladenova, Kirilka; Petrova, Svetla; Yordanova, Zhenya; Kapchina-Toteva, Veneta; Topouzova-Hristova, Tanya			Changes in the functional characteristics of tumor and normal cells after treatment with extracts of white dead-nettle	BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT																	Veleva, Ralitsa/AAR-9228-2020; Yordanova, Zhenya P/D-7471-2015; Topouzova-Hristova, Tanya/I-7659-2019; Mladenova, Kirilka/AAK-8116-2021; Doumanov, Jordan/S-6243-2019; Petrova, Svetla Dimitrova/AAK-4517-2021; Moskova-Doumanova, Veselina/S-5757-2019	Topouzova-Hristova, Tanya/0000-0002-1575-0790; Mladenova, Kirilka/0000-0003-3083-1959; Petrova, Svetla Dimitrova/0000-0001-5769-4718; Moskova-Doumanova, Veselina/0000-0001-5316-5835; Veleva, Ralitsa/0000-0003-2064-4869; Yordanova, Zhenya/0000-0002-6007-6491; Doumanov, Jordan/0000-0003-0232-7579													1310-2818	1314-3530				JAN 2	2015	29	1					181	188		10.1080/13102818.2014.989094	http://dx.doi.org/10.1080/13102818.2014.989094								26019631					WOS:000353395000027
J	Selim, SA; Adam, ME; Hassan, SM; Albalawi, AR				Selim, Samy A.; Adam, Mohammed E.; Hassan, Sherif M.; Albalawi, Abdulrhman R.			Chemical composition, antimicrobial and antibiofilm activity of the essential oil and methanol extract of the Mediterranean cypress (Cupressus sempervirens L.)	BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE																	Hassan, Sherif M/J-2828-2012; Selim, Samy/AAZ-3438-2020; Selim, Samy/C-4258-2015	Selim, Samy/0000-0003-4025-8586														1472-6882				JUN 2	2014	14								179	10.1186/1472-6882-14-179	http://dx.doi.org/10.1186/1472-6882-14-179													WOS:000337322400001
J	Dongmo, AB; Nkeng-Efouet, PA; Devkota, KP; Wegener, JW; Sewald, N; Wagner, H; Vierling, W				Dongmo, Alain Bertrand; Nkeng-Efouet, Pepin Alango; Devkota, Krishna Prasad; Wegener, Joerg W.; Sewald, Norbert; Wagner, Hildebert; Vierling, Wolfgang			Tetra-acetylajugasterone a new constituent of Vitex cienkowskii with vasorelaxant activity	PHYTOMEDICINE																	Sewald, Norbert/A-2541-2012	Sewald, Norbert/0000-0002-0309-2655													0944-7113	1618-095X				MAY 15	2014	21	6					787	792		10.1016/j.phymed.2014.02.009	http://dx.doi.org/10.1016/j.phymed.2014.02.009								24680617					WOS:000336888500005
J	Garabadu, D; Krishnamurthy, S				Garabadu, Debapriya; Krishnamurthy, Sairam			Asparagus racemosus Attenuates Anxiety-Like Behavior in Experimental Animal Models	CELLULAR AND MOLECULAR NEUROBIOLOGY																	Garabadu, Debapriya/N-2991-2016	Garabadu, Debapriya/0000-0002-4235-3926													0272-4340	1573-6830				MAY	2014	34	4					511	521		10.1007/s10571-014-0035-z	http://dx.doi.org/10.1007/s10571-014-0035-z								24557501					WOS:000334175800005
J	Isler, SC; Demircan, S; Cakarer, S; Cebi, Z; Keskin, C; Soluk, M; Yuzbasioglu, E				Isler, Sabri Cemil; Demircan, Sabit; Cakarer, Sirmahan; Cebi, Zerrin; Keskin, Cengizhan; Soluk, Merva; Yuzbasioglu, Emir			Effects of folk medicinal plant extract Ankaferd Blood Stopper (R) on early bone healing	JOURNAL OF APPLIED ORAL SCIENCE																	Yuzbasioglu, Emir/D-5634-2015; Cakarer, Sirmahan/AAC-7142-2020; demircan, sabit/Y-1213-2019; Yuzbasioglu, Emir/HPD-5801-2023; Soluk Tekkeşin, Merva/B-2885-2014; Demircan, Sabit/A-7390-2016; Keskin, Cengizhan/AAC-7327-2020; Soluk-Tekkesin, Merva/AAA-2126-2020; Isler, Sabri Cemil/AAC-7694-2020	Yuzbasioglu, Emir/0000-0001-5348-6954; demircan, sabit/0000-0001-6933-201X; Yuzbasioglu, Emir/0000-0001-5348-6954; Soluk-Tekkesin, Merva/0000-0002-7178-3335; 													1678-7757					JUL-AUG	2010	18	4					409	414											20835578					WOS:000281692300015
J	Naservafaei, S; Sohrabi, Y; Moradi, P				Naservafaei, Saeid; Sohrabi, Yousef; Moradi, Parviz			Effects of Exogenous Application of 24-Epibrassinolide on Photosynthesis Parameters, Grain Yield, and Protein of Dragon's Head (Lallemantia iberica) Under Drought Stress Conditions	JOURNAL OF PLANT GROWTH REGULATION																															0721-7595	1435-8107				2023 JAN 18	2023										10.1007/s00344-023-10910-7	http://dx.doi.org/10.1007/s00344-023-10910-7		JAN 2023											WOS:000913442800001
J	Buthelezi, NMD; Gololo, SS; Mugivhisa, LL				Buthelezi, Nana Millicent Duduzile; Gololo, Sechene Stanley; Mugivhisa, Liziwe Lizbeth			An Assessment of Moringa (Moringa oleifera L.) Seed Extract on Crop Water Productivity and Physico-Biochemical Properties of Cancer Bush (Sutherlandia frutescens L.) under Deficit Irrigation	HORTICULTURAE																																2311-7524				OCT	2022	8	10							938	10.3390/horticulturae8100938	http://dx.doi.org/10.3390/horticulturae8100938													WOS:000873317300001
J	Duan, XG; Liu, W; Wang, XJ; Zhang, LX; Liu, SG; Guo, LL; Guo, DL; Hou, XG				Duan, Xiangguang; Liu, Wei; Wang, Xiaojing; Zhang, Lixia; Liu, Shuguang; Guo, Lili; Guo, Dalong; Hou, Xiaogai			Effects of Phosphorus Fertilization on Growth Characteristics, Fatty Acid Composition, and Seed Yields of Fengdan (Paeonia ostii T. Hong & J. X. Zhang)	HORTSCIENCE																	Guo, Da-Long/M-3197-2019; wang, xiao/HZI-9156-2023; wang, xiao/HGB-7081-2022; wang, xu/IAN-4886-2023	Guo, Da-Long/0000-0001-5379-5255; wang, xiao/0000-0002-4088-3341; 													0018-5345	2327-9834				JUN	2022	57	6					733	740		10.21273/HORTSCI16555-22	http://dx.doi.org/10.21273/HORTSCI16555-22													WOS:000806325100007
J	Ghannad, R; Haghjou, MM; Raza, A; Hasanuzzaman, M				Ghannad, Rezvan; Haghjou, Maryam Madadkar; Raza, Ali; Hasanuzzaman, Mirza			Induction of hydrolytic enzyme activities in dormant seeds of Dracocephalum kotschyi Boiss. causes improvement of germination and seedling vigor indices	ACTA PHYSIOLOGIAE PLANTARUM																	Hasanuzzaman, Mirza/A-1665-2010; Raza, Ali/O-4595-2019	Hasanuzzaman, Mirza/0000-0002-0461-8743; Raza, Ali/0000-0002-5120-2791; Madadkar Haghjou, Maryam/0000-0002-8007-5111													0137-5881	1861-1664				APR	2022	44	4							48	10.1007/s11738-022-03381-y	http://dx.doi.org/10.1007/s11738-022-03381-y													WOS:000767778100002
J	Gao, YA; Liang, ZH; Lv, NY; Shan, JJ; Zhou, HH; Zhang, JF; Shi, LY				Gao, Yanan; Liang, Zihao; Lv, Nianyin; Shan, Jinjun; Zhou, Huihui; Zhang, Junfeng; Shi, Liyun			Exploring the total flavones of Abelmoschus manihot against IAV-induced lung inflammation by network pharmacology	BMC COMPLEMENTARY MEDICINE AND THERAPIES																																2662-7671				FEB 5	2022	22	1							36	10.1186/s12906-022-03509-0	http://dx.doi.org/10.1186/s12906-022-03509-0								35123452					WOS:000751617800001
J	Mao, RJ; Bai, ZQ; Wu, JW; Han, RL; Zhang, XM; Chai, WG; Liang, ZS				Mao, Renjun; Bai, Zhenqing; Wu, Jiawen; Han, Ruilian; Zhang, Xuemin; Chai, Weiguo; Liang, Zongsuo			Transcriptome and HPLC Analysis Reveal the Regulatory Mechanisms of Aurantio-Obtusin in Space Environment-Induced Senna obtusifolia Lines	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH																		Mao, Renjun/0000-0002-6264-1351														1660-4601				JAN	2022	19	2							898	10.3390/ijerph19020898	http://dx.doi.org/10.3390/ijerph19020898								35055719					WOS:000757669000001
J	Swetha, K; Priya, VV; Kavitha, S; Gayathri, R; Selvaraj, J				Swetha, K.; Priya, V. Vishnu; Kavitha, S.; Gayathri, R.; Selvaraj, J.			IN VITRO PROTEASE INHIBITORY ACTIVITY OF CISSUS QUADRANGULARIS	INTERNATIONAL JOURNAL OF EARLY CHILDHOOD SPECIAL EDUCATION																	Veeraraghavan, Vishnu Priya/AGV-6865-2022; Veeraraghavan, Vishnu Priya/GVT-0445-2022														1308-5581						2022	14				1		247	253																WOS:000819431400030
J	Jiang, XY; Mohammadi, MA; Qin, Y; Zhang, ZS				Jiang, Xinyu; Mohammadi, Mohammad Aqa; Qin, Yuan; Zhang, Zongshen			Towards Understanding the Involvement of H+-ATPase in Programmed Cell Death of Psammosilene tunicoides after Oxalic Acid Application	MOLECULES																		qin, yuan/0000-0003-4713-6151; Mohammadi, Mohammad Aqa/0000-0001-8964-4563														1420-3049				NOV	2021	26	22							6957	10.3390/molecules26226957	http://dx.doi.org/10.3390/molecules26226957								34834048					WOS:000807197900001
J	Manjula, KK; Nair, BR				Manjula, K. K.; Nair, Bindu R.			Isolation of isoeleutherol from microwave assisted methanol extract of Eleutherine bulbosa bulbs, its crystal structure elucidation and cytotoxicity evaluation	JOURNAL OF MOLECULAR STRUCTURE																															0022-2860	1872-8014				JAN 5	2022	1247								131376	10.1016/j.molstruc.2021.131376	http://dx.doi.org/10.1016/j.molstruc.2021.131376		SEP 2021											WOS:000704359900004
J	da Silva, EA; de Paula, ACCFF; Silva, VNB; de Alvarenga, AA; Bertolucci, SKV				da Silva, Elias Alves; Filha Ferreira de Paula, Ana Cardoso Clemente; Belo Silva, Vivianny Nayse; de Alvarenga, Amauri Alves; Vilela Bertolucci, Suzan Kelly			Biostimulating effect of chitosan and acetic acid on the growth and profile of the essential oil of Mentha arvensis L	INDUSTRIAL CROPS AND PRODUCTS																		Bertolucci, Suzan/0000-0001-8796-7043													0926-6690	1872-633X				NOV 1	2021	171								113987	10.1016/j.indcrop.2021.113987	http://dx.doi.org/10.1016/j.indcrop.2021.113987		AUG 2021											WOS:000697028200001
J	Sukhikh, S; Noskova, S; Ivanova, S; Skrypnik, L; Pungin, A; Ulrikh, E; Chupakhin, E; Babich, O				Sukhikh, Stanislav; Noskova, Svetlana; Ivanova, Svetlana; Skrypnik, Liubov; Pungin, Artem; Ulrikh, Elena; Chupakhin, Evgeny; Babich, Olga			Study of the Properties of In Vitro Dactylorhiza maculata (L.) Soo (Family Orchidaceae) Extracts	PLANTS-BASEL																	Sukhikh, Stanislav/C-7944-2014; Skrypnik, Liubov N/M-2430-2017; Babich, Olga/D-4720-2014; Pungin, Artem/T-7486-2017; Chupakhin, Evgeny G./D-5564-2019; Ivanova, Svetlana/D-2597-2014	Sukhikh, Stanislav/0000-0001-7910-8388; Skrypnik, Liubov N/0000-0001-6280-1194; Babich, Olga/0000-0002-4921-8997; Pungin, Artem/0000-0001-8374-3907; Chupakhin, Evgeny G./0000-0001-5284-4748; Ivanova, Svetlana/0000-0002-1252-9572														2223-7747				JUL	2021	10	7							1330	10.3390/plants10071330	http://dx.doi.org/10.3390/plants10071330								34209935					WOS:000676924700001
J	Xiao, WP; Zhang, WJ; Xiong, XJ; Xu, LY				Xiao, Wen-ping; Zhang, Wan-ju; Xiong, Xu-jie; Xu, Lan-ying			Network Pharmacology-based on the Active Components and Molecular Mechanisms of Andrographis paniculata (Burm. f.) Wall. ex Nees in Treating Inflammation	INDIAN JOURNAL OF PHARMACEUTICAL EDUCATION AND RESEARCH																															0019-5464					JUL-SEP	2021	55	3					765	773		10.5530/ijper.55.3.149	http://dx.doi.org/10.5530/ijper.55.3.149													WOS:000696921600015
J	Latif, M; Faheem, M; Asmatullah; Hoseinifar, SH; Van Doan, H				Latif, Maria; Faheem, Mehwish; Asmatullah; Hoseinifar, Seyed Hossein; Van Doan, Hien			Protective efficacy of Nigella sativa seeds against diethyl phthalate induced growth retardation, oxidative stress and histo-biochemical damages in Labeo rohita	AQUACULTURE																	Faheem, Mehwish/ABG-6649-2020														0044-8486	1873-5622				FEB 25	2021	533								736065	10.1016/j.aquaculture.2020.736065	http://dx.doi.org/10.1016/j.aquaculture.2020.736065													WOS:000605009800001
J	Li, HS; Ye, W; Wang, YQ; Chen, XH; Fang, Y; Sun, G				Li, Hansheng; Ye, Wei; Wang, Yaqian; Chen, Xiaohui; Fang, Yan; Sun, Gang			RNA sequencing-based exploration of the effects of far-red light on lncRNAs involved in the shade-avoidance response of D. officinale	PEERJ																	Zhu, Jie/HPI-1935-2023; li, hs/HNI-7007-2023; Liu, Jing/IQX-0664-2023	Ye, Wei/0000-0002-4647-6552													2167-8359					FEB 12	2021	9								e10769	10.7717/peerj.10769	http://dx.doi.org/10.7717/peerj.10769								33614278					WOS:000617785300005
J	Triadisti, N; Rahayu, S; Zamzani, I				Triadisti, Nita; Rahayu, Sri; Zamzani, Irfan			Metabolite Profiling of Ficus deltoidea's Most Active Fraction as Anti-Candida albicans Using UPLC-QToF-MS/MS	JOURNAL OF YOUNG PHARMACISTS																		Zamzani, Irfan/0000-0001-6877-2064													0975-1483	0975-1505				JAN-MAR	2021	13	1					58	62		10.5530/jyp.2021.13.13	http://dx.doi.org/10.5530/jyp.2021.13.13													WOS:000629667100013
J	Salem, MSED; Mahfouz, AY; Fathy, RM				Salem, Marwa Salah El-deen; Mahfouz, Amira Yahia; Fathy, Rasha Mohammad			The antibacterial and antihemolytic activities assessment of zinc oxide nanoparticles synthesized using plant extracts and gamma irradiation against the uro-pathogenic multidrug resistant Proteus vulgaris	BIOMETALS																	Fathy, Rasha/AAA-8498-2021; Yahia, Dr Amira/ABH-2946-2021	Yahia, Dr Amira/0000-0001-6712-230X; Fathy, Rasha/0000-0002-2902-2882													0966-0844	1572-8773				FEB	2021	34	1					175	196		10.1007/s10534-020-00271-z	http://dx.doi.org/10.1007/s10534-020-00271-z		NOV 2020						33244683					WOS:000593035200001
J	Rajiri, MS; Aminsalehi, M; Shahbandeh, M; Maleki, A; Jonoubi, P; Rad, AC				Rajiri, Mobina Shameli; Aminsalehi, Mahsa; Shahbandeh, Mahsa; Maleki, Ali; Jonoubi, Parissa; Rad, Abdolkarim Chehregani			Anticancer and therapeutic potential ofDelonix regiaextract and silver nanoparticles (AgNPs) against pancreatic (Panc-1) and breast (MCF-7) cancer cell	TOXICOLOGY AND ENVIRONMENTAL HEALTH SCIENCES																	Jonoubi, Parissa/AGY-4617-2022; Amin Salehi, Mahsa/ABE-7544-2021	Jonoubi, Parissa/0000-0003-2171-9746; 													2005-9752	2233-7784				MAR	2021	13	1					45	56		10.1007/s13530-020-00067-1	http://dx.doi.org/10.1007/s13530-020-00067-1		AUG 2020											WOS:000564490000001
J	Yan, CQ; Zhang, XY; Miao, JQ; Yuan, HX; Liu, EL; Liang, TG; Li, QS				Yan, Chaoqun; Zhang, Xiaoyan; Miao, Junqiu; Yuan, Hongxia; Liu, Enli; Liang, Taigang; Li, Qingshan			Farrerol Directly Targets GSK-3 beta to Activate Nrf2-ARE Pathway and Protect EA.hy926 Cells against Oxidative Stress-Induced Injuries	OXIDATIVE MEDICINE AND CELLULAR LONGEVITY																	LI, QS/IED-7767-2023														1942-0900	1942-0994				JAN 28	2020	2020								5967434	10.1155/2020/5967434	http://dx.doi.org/10.1155/2020/5967434								32082480					WOS:000514608400002
J	Ahmadirad, H; Mahmoodi, M; Rahmatian, F; Bakhshi, MH; Hajizadeh, MR; Mirzaei, MR; Ahmadinia, H; Rezaei, M; Dini, A; Falahati-Pour, SK				Ahmadirad, H.; Mahmoodi, M.; Rahmatian, F.; Bakhshi, M. H.; Hajizadeh, M. R.; Mirzaei, M. R.; Ahmadinia, H.; Rezaei, M.; Dini, A.; Falahati-Pour, S. Khanamani			THE HYDROALCOHOLIC EXTRACT OF BANEH LEAVES (PISTACIA ATLANTICA) INDUCES APOPTOSIS IN THE BREAST CANCER CELLS	WORLD CANCER RESEARCH JOURNAL																	Mahmoodi, Mehdi/GLT-7583-2022; Falahati, Soudeh Khanamani/M-3678-2017	Mahmoodi, Mehdi/0000-0002-8463-8364; Falahati, Soudeh Khanamani/0000-0002-3539-8982													2372-3416						2020	7								e1458															WOS:000514147600001
J	Chin, CY; Jalil, J; Ng, PY; Ng, SF				Chin, Chai-Yee; Jalil, Juriyati; Ng, Pei Yuen; Ng, Shiow-Fern			Development and formulation of Moringa oleifera standardised leaf extract film dressing for wound healing application	JOURNAL OF ETHNOPHARMACOLOGY																	Ng, Pei Yuen/O-2073-2016; Ng, Shiow-Fern/GLN-7771-2022	Ng, Pei Yuen/0000-0002-2340-6682; Ng, Shiow-Fern/0000-0002-0866-3891; Chin, Chai Yee/0000-0003-3318-1998													0378-8741					FEB 15	2018	212						188	199		10.1016/j.jep.2017.10.016	http://dx.doi.org/10.1016/j.jep.2017.10.016								29080829					WOS:000417666100017
J	Ahmad, L; He, Y; Semotiuk, AJ; Liu, QR				Ahmad, Latif; He, Yi; Semotiuk, Andrew J.; Liu, Quan-Ru			Qualitative determination of toxic pyrrolizidine alkaloids in Trichodesma indicum: A prevalent ethnomedicine of Northern Pakistan	JOURNAL OF COMPLEMENTARY MEDICINE RESEARCH																		Semotiuk, Andrew/0000-0001-5677-3799													2146-8397	2577-5669					2018	9	1					11	23		10.5455/jcmr.20180711060306	http://dx.doi.org/10.5455/jcmr.20180711060306													WOS:000454982900002
J	Jinfeng, EC; Rafi, MIM; Hoon, KC; Lian, HK; Kqueen, CY				Jinfeng, Elaine Chin; Rafi, Mohamed Ikhtifar Mohamad; Hoon, Khoo Chai; Lian, Ho Kok; Kqueen, Cheah Yoke			Analysis of chemical constituents, antimicrobial and anticancer activities of dichloromethane extracts of Sordariomycetes sp endophytic fungi isolated from Strobilanthes crispus	WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY																		Chin, Elaine Jinfeng/0000-0001-9227-7186; Cheah, Yoke Kqueen/0000-0001-9258-3749													0959-3993	1573-0972				JAN	2017	33	1							5	10.1007/s11274-016-2175-4	http://dx.doi.org/10.1007/s11274-016-2175-4								27844243					WOS:000392115600005
J	Fazal, H; Abbasi, BH; Ahmad, N; Ali, M				Fazal, Hina; Abbasi, Bilal Haider; Ahmad, Nisar; Ali, Mohammad			Elicitation of Medicinally Important Antioxidant Secondary Metabolites with Silver and Gold Nanoparticles in Callus Cultures of Prunella vulgaris L.	APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY																	Ahmad, Nisar/IAQ-3092-2023; Abbasi, Bilal Haider/J-1810-2019	Abbasi, Bilal Haider/0000-0002-6529-2134; Ali, Mohammad/0000-0002-8633-0582; Ahmad, Dr. Nisar/0000-0003-3299-3409													0273-2289	1559-0291				NOV	2016	180	6					1076	1092		10.1007/s12010-016-2153-1	http://dx.doi.org/10.1007/s12010-016-2153-1								27287999					WOS:000387544700004
J	Zhang, JC; Yao, CY; Chen, JY; Zhang, YJ; Yuan, SY; Lin, Y				Zhang, Jiancheng; Yao, Chengye; Chen, Jiayi; Zhang, Yujing; Yuan, Shiying; Lin, Yun			Hyperforin promotes post-stroke functional recovery through interleukin (IL)-17A-mediated angiogenesis	BRAIN RESEARCH																	Chen, Jia/HQZ-3908-2023; chen, jiayi/IAP-9353-2023; Chen, Jiayi/GZM-5106-2022; Zhang, Y J/HLG-1022-2023														0006-8993	1872-6240				SEP 1	2016	1646						504	513		10.1016/j.brainres.2016.06.025	http://dx.doi.org/10.1016/j.brainres.2016.06.025								27328426					WOS:000381844700057
J	Li, L; Huang, XJ; Peng, JL; Zheng, MY; Zhong, DF; Zhang, CF; Chen, XY				Li, Liang; Huang, Xue-juan; Peng, Jian-long; Zheng, Ming-yue; Zhong, Da-fang; Zhang, Chao-feng; Chen, Xiao-yan			Wedelolactone metabolism in rats through regioselective glucuronidation catalyzed by uridine diphosphate-glucuronosyltransferases 1As (UGT1As)	PHYTOMEDICINE																	zhang, chao/HTO-2468-2023; Zhong, Dafang/C-1304-2014; Zheng, Mingyue/HHZ-4062-2022; Zheng, Mingyue/Z-3582-2019; Zheng, Mingyue/B-4860-2010; Zheng, Mingyue/AAJ-8027-2020	Zheng, Mingyue/0000-0002-3323-3092; Zheng, Mingyue/0000-0002-3323-3092; Zheng, Mingyue/0000-0002-3323-3092													0944-7113					APR 15	2016	23	4					340	349		10.1016/j.phymed.2016.01.007	http://dx.doi.org/10.1016/j.phymed.2016.01.007								27002404					WOS:000372355800002
J	Alinezhad, H; Baharfar, R; Zare, M; Azimi, R; Nabavi, SF; Nabavi, SM				Alinezhad, Heshmatollah; Baharfar, Robabeh; Zare, Mahboobeh; Azimi, Razieh; Nabavi, Seyed Fazel; Nabavi, Seyed Mohammad			Biological activities of ethyl acetate extract of different parts of Hyssopus angustifolius	PHARMACEUTICAL BIOLOGY																	nabavi, seyed fazel/A-2223-2010; Alinezhad, Heshmatollah/AAM-4275-2021; Azimi, Razieh/AAD-4329-2020; Baharfar, Robabeh/AAJ-7772-2021; Azimi, Razieh/N-2762-2017; Zare, Mahboobeh/AAX-2639-2021	Baharfar, Robabeh/0000-0002-8215-1851; 													1388-0209	1744-5116				AUG	2012	50	8					1062	1066		10.3109/13880209.2012.655859	http://dx.doi.org/10.3109/13880209.2012.655859								22775423					WOS:000306191700017
J	Thoh, M; Babajan, B; Raghavendra, PB; Sureshkumar, C; Manna, SK				Thoh, Maikho; Babajan, Banaganapalli; Raghavendra, Pongali B.; Sureshkumar, Chitta; Manna, Sunil K.			Azadirachtin Interacts with Retinoic Acid Receptors and Inhibits Retinoic Acid-mediated Biological Responses	JOURNAL OF BIOLOGICAL CHEMISTRY																															0021-9258	1083-351X				FEB	2011	286	6					4690	4702		10.1074/jbc.M110.169334	http://dx.doi.org/10.1074/jbc.M110.169334								21127062					WOS:000286975700068
J	Lozada-Lechuga, J; Villarreal, ML; Fliniaux, MA; Bensaddek, L; Mesnard, F; Gutierrez, MD; Cardoso-Taketa, AT				Lozada-Lechuga, Jorge; Luisa Villarreal, Maria; Fliniaux, Marc-Andre; Bensaddek, Lamine; Mesnard, Fracois; del Carmen Gutierrez, Maria; Toshirrico Cardoso-Taketa, Alexandre			Isolation of jacaranone, a sedative constituent extracted from the flowers of the Mexican tree Ternstroemia pringlei	JOURNAL OF ETHNOPHARMACOLOGY																	Taketa, Alexandre Cardoso/AAG-8912-2020	Lozada Lechuga, Jorge/0000-0003-1165-2007													0378-8741					FEB 3	2010	127	2					551	554		10.1016/j.jep.2009.11.020	http://dx.doi.org/10.1016/j.jep.2009.11.020								19951739					WOS:000274833200051
