,id,uid,sci_name,kingdom
4115,6799,180015,Dracocephalum kotschyi,33090
4116,6801,137887,Swertia chirayita,33090
4117,6804,41228,Plectranthus barbatus,33090
4118,6805,205369,Artemisia judaica,33090
4119,6807,126910,Withania somnifera,33090
4120,6808,339321,Rubia cordifolia,33090
4121,6809,434735,Lilaeopsis chinensis,33090
4122,6811,223891,Solanum virginianum,33090
4123,6813,34173,Commelina benghalensis,33090
4124,6814,398630,Cnidoscolus aconitifolius,33090
4125,6815,126910,Withania somnifera,33090
4126,6817,15000,Alisma plantago-aquatica,33090
4127,6818,206448,Salicornia europaea,33090
4128,6819,1207258,Bellevalia saviczii,33090
4129,6820,355589,Huperzia serrata,33090
4130,6823,117272,Amaranthus cruentus,33090
4131,6824,1006121,Tetrastigma hemsleyanum,33090
4132,6825,1417791,Pelargonium sidoides,33090
4133,6826,2707134,Cirsium aduncum,33090
4134,6827,272846,Asparagus racemosus,33090
4135,6828,121383,Illicium lanceolatum,33090
4136,6829,154293,Dendrobium huoshanense,33090
4137,6830,150903,Tinospora capillipes,33090
4138,6831,2855397,Chimonanthus salicifolius,33090
4139,6833,386182,Herpetospermum pedunculosum,33090
4140,6834,4054,Panax ginseng,33090
4141,6835,32220,Aruncus dioicus,33090
4142,6839,182111,Ficus deltoidea,33090
4143,6840,4326,Salvadora persica,33090
4144,6842,182084,Gynostemma pentaphyllum,33090
4145,6843,175694,Andrographis paniculata,33090
4146,6844,145754,Malva sylvestris,33090
4147,6847,580341,Dracaena cambodiana,33090
4148,6850,258209,Berberis vulgaris,33090
4149,6851,72337,Artemisia campestris,33090
4150,6852,48106,Centella asiatica,33090
4151,6854,295139,Leptospermum scoparium,33090
4152,6856,51240,Juglans regia,33090
4153,6857,42337,Bidens pilosa,33090
4154,6860,413723,Diospyros bipindensis,33090
4155,6862,38868,Salvia officinalis,33090
4156,6863,3821,Cajanus cajan,33090
4157,6864,4058,Catharanthus roseus,33090
4158,6865,681286,Curculigo orchioides,33090
4159,6867,568785,Thymus daenensis,33090
4160,6867,1541664,Stachys pilifera,33090
4161,6868,161026,Moringa concanensis,33090
4162,6869,118778,Tussilago farfara,33090
4163,6871,41398,Nyctanthes arbor-tristis,33090
4164,6874,2810017,Helicia nilagirica,33090
4165,6875,41788,Stauntonia hexaphylla,33090
4166,6877,252529,Citrullus colocynthis,33090
4167,6878,239565,Dryopteris fragrans,33090
4168,6879,52861,Tabernaemontana divaricata,33090
4169,6880,114476,Gardenia jasminoides,33090
4170,6882,90037,Taraxacum mongolicum,33090
4171,6886,91201,Gastrodia elata,33090
4172,6887,159386,Nothapodytes nimmoniana,33090
4173,6888,98504,Matricaria chamomilla,33090
4174,6889,2749217,Hertia intermedia,33090
4175,6891,100569,Ficus racemosa,33090
4176,6895,141992,Justicia spicigera,33090
4177,6899,148714,Parkia speciosa,33090
4178,6901,56857,Macleaya cordata,33090
4179,6905,92921,Silybum marianum,33090
4180,6908,120810,Caudanthera edulis,33090
4181,6911,52469,Falcaria vulgaris,33090
4182,6912,4060,Rauvolfia serpentina,33090
4183,6913,4068,Gymnema sylvestre,33090
4184,6914,1683472,Decalepis salicifolia,33090
4185,6915,65561,Hypericum perforatum,33090
4186,6916,492004,Leptadenia reticulata,33090
4187,6918,318060,Abutilon indicum,33090
4188,6919,1801580,Byrsonima intermedia,33090
4189,6922,195120,Picrorhiza kurrooa,33090
4190,6924,483849,Leucas zeylanica,33090
4191,6926,152838,Lycoris aurea,33090
4192,6928,549619,Warburgia ugandensis,33090
4193,6930,1489768,Prismatomeris memecyloides,33090
4194,6931,55184,Acorus gramineus,33090
4195,6932,334690,Euphorbia nivulia,33090
4196,6935,303430,Veronica biloba,33090
4197,6937,100515,Asparagus filicinus,33090
4198,6938,576424,Cirsium setosum,33090
4199,6940,1158923,Rotheca serrata,33090
4200,6941,257409,Eleutherococcus sieboldianus,33090
4201,6942,91201,Gastrodia elata,33090
4202,6943,28511,Pogostemon cablin,33090
4203,6944,714457,Clinacanthus nutans,33090
4204,6945,1553915,Paramignya trimera,33090
4205,6947,180191,Nepeta pogonosperma,33090
4206,6948,193326,Phlomoides labiosa,33090
4207,6949,34199,Aloe vera,33090
4208,6952,357845,Angelica anomala,33090
4209,6953,397098,Cinnamomum tamala,33090
4210,6955,53852,Cassia fistula,33090
4211,6957,714454,Buddleja officinalis,33090
4212,6958,105884,Lonicera japonica,33090
4213,6959,2907936,Cymbopogon giganteus,33090
4214,6960,74613,Glycyrrhiza uralensis,33090
4215,6961,1051080,Curcuma singularis,33090
4216,6962,242839,Rhodiola crenulata,33090
4217,6964,82755,Gymnanthemum amygdalinum,33090
4218,6965,1073793,Adiantum philippense,33090
4219,6967,188493,Etlingera elatior,33090
4220,6968,387930,Pulsatilla cernua var. koreana,33090
4221,6969,1479707,Oxytropis falcata,33090
4222,6970,309331,Ficus palmata,33090
4223,6971,4058,Catharanthus roseus,33090
4224,6972,210369,Tribulus terrestris,33090
4225,6974,33113,Atropa belladonna,33090
4226,6975,137457,Sanguisorba officinalis,33090
4227,6976,491995,Stephanotis volubilis,33090
4228,6978,180015,Dracocephalum kotschyi,33090
4229,6981,282558,Hypericum triquetrifolium,33090
4230,6982,124943,Azadirachta indica,33090
4231,6983,308558,Echinacea angustifolia,33090
4232,6984,126418,Forsythia suspensa,33090
4233,6985,3559,Chenopodium album,33090
4234,6986,185002,Plantago ovata,33090
4235,6987,168286,Morinda royoc,33090
4236,6988,48106,Centella asiatica,33090
4237,6989,49666,Paris polyphylla,33090
4238,6991,93608,Sinopodophyllum hexandrum,33090
4239,6993,759864,Baccharoides anthelmintica,33090
4240,6994,193516,Hippophae rhamnoides,33090
4241,6995,1077892,Doratoxylon apetalum,33090
4242,6997,127986,Matricaria chamomilla var. recutita,33090
4243,7000,161396,Cistanche salsa,33090
4244,7001,119176,Pentanema britannicum,33090
4245,7003,3036755,Kopsia hainanensis,33090
4246,7005,41228,Plectranthus barbatus,33090
4247,7009,49666,Paris polyphylla,33090
4248,7013,33125,Lepidium sativum,33090
4249,7016,53751,Echinacea purpurea,33090
4250,7020,248837,Meconopsis horridula,33090
4251,7023,458531,Eurycoma longifolia,33090
4252,7025,48386,Perilla frutescens,33090
4253,7026,42337,Bidens pilosa,33090
4254,7030,3673,Momordica charantia,33090
4255,7031,219895,Syzygium nervosum,33090
4256,7032,63479,Nerium oleander,33090
4257,7033,751879,Ziziphora clinopodioides,33090
4258,7035,74635,Rosa canina,33090
4259,7036,665380,Sedum oxypetalum,33090
4260,7037,72348,Artemisia monosperma,33090
4261,7038,290984,Paullinia pinnata,33090
4262,7039,182111,Ficus deltoidea,33090
4263,7040,44586,Panax notoginseng,33090
4264,7043,3019043,Serjania erecta,33090
4265,7047,204218,Ocimum selloi,33090
4266,7049,986232,Mesosphaerum pectinatum,33090
4267,7050,1384607,Grewia asiatica,33090
4268,7053,54796,Argemone mexicana,33090
4269,7057,47965,Acer truncatum,33090
4270,7059,190712,Periploca sepium,33090
4271,7061,137888,Swertia mussotii,33090
4272,7063,226208,Salvia miltiorrhiza,33090
4273,7064,2292707,Myoporum bontioides,33090
4274,7067,1280209,Dracaena arborea,33090
4275,7068,154293,Dendrobium huoshanense,33090
4276,7069,1813520,Eugenia singampattiana,33090
4277,7072,148671,Anadenanthera colubrina,33090
4278,7074,316489,Viola patrinii,33090
4279,7076,226208,Salvia miltiorrhiza,33090
4280,7079,4442,Camellia sinensis,33090
4281,7080,2873749,Mesostemma dichotomum,33090
4282,7081,308929,Fadogia agrestis,33090
4283,7082,3893,Pueraria montana var. lobata,33090
4284,7084,1408201,Eschenbachia blinii,33090
4285,7085,65409,Scutellaria baicalensis,33090
4286,7086,174651,Rumex japonicus,33090
4287,7087,185202,Smallanthus sonchifolius,33090
4288,7088,49827,Glycyrrhiza glabra,33090
4289,7089,4058,Catharanthus roseus,33090
4290,7091,154990,Euphorbia helioscopia,33090
4291,7091,37495,Euphorbia pulcherrima,33090
4292,7091,4236,Lactuca sativa,33090
4293,7092,175694,Andrographis paniculata,33090
4294,7093,294734,Mentha cervina,33090
4295,7095,185002,Plantago ovata,33090
4296,7096,293060,Phyllanthus amarus,33090
4297,7098,44586,Panax notoginseng,33090
4298,7099,1117157,Teucrium polium,33090
4299,7100,311405,Zingiber zerumbet,33090
4300,7101,213395,Nepeta glomerulosa,33090
4301,7103,2830726,Maerua oblongifolia,33090
4302,7105,29747,Mallotus japonicus,33090
4303,7109,3811,Adenanthera pavonina,33090
4304,7110,1902340,Hymenaea martiana,33090
4305,7112,298661,Rhus coriaria,33090
4306,7114,1112794,Berberis integerrima,33090
4307,7116,698326,Cynanchum bungei,33090
4308,7117,35608,Artemisia annua,33090
4309,7118,47091,Lessertia frutescens,33090
4310,7119,2743314,Xylopia laevigata,33090
4311,7120,175694,Andrographis paniculata,33090
4312,7122,165353,Angelica sinensis,33090
4313,7123,3467,Eschscholzia californica,33090
4314,7125,96667,Eleutherococcus koreanus,33090
4315,7126,13055,Chamaenerion angustifolium,33090
4316,7128,4217,Arctium lappa,33090
4317,7130,75706,Salix babylonica,33090
4318,7130,16752,Houttuynia cordata,33090
4319,7132,1081520,Monteverdia ilicifolia,33090
4320,7133,124781,Kadsura heteroclita,33090
4321,7135,1745183,Ageratum fastigiatum,33090
4322,7136,1255808,Polyalthia bullata,33090
4323,7137,1585253,Lallemantia royleana,33090
4324,7138,4049,Hydrocotyle sibthorpioides,33090
4325,7144,117167,Cyclocarya paliurus,33090
4326,7145,2843217,Rhaphiolepis bibas,33090
4327,7146,325716,Ducrosia anethifolia,33090
4328,7148,413484,Vitex rotundifolia,33090
4329,7150,226208,Salvia miltiorrhiza,33090
4330,7151,186521,Sorbus commixta,33090
4331,7152,50543,Trichosanthes cucumerina,33090
4332,7155,166818,Allium paradoxum,33090
4333,7156,714457,Clinacanthus nutans,33090
4334,7158,470571,Hosta plantaginea,33090
4335,7159,127986,Matricaria chamomilla var. recutita,33090
4336,7160,48106,Centella asiatica,33090
4337,7161,158927,Calophyllum inophyllum,33090
4338,7163,263974,Bacopa monnieri,33090
4339,7165,509014,Saraca indica,33090
4340,7166,483857,Rydingia integrifolia,33090
4341,7167,2849586,Anethum foeniculum,33090
4342,7169,89652,Ipomoea obscura,33090
4343,7170,296036,Phyllanthus emblica,33090
4344,7175,97441,Viola odorata,33090
4345,7176,91135,Sedum hispanicum,33090
4346,7181,94328,Zingiber officinale,33090
4347,7183,509004,Ticanto crista,33090
4348,7184,48101,Angelica dahurica,33090
4349,7185,4052,Hedera helix,33090
4350,7186,99658,Xanthoceras sorbifolium,33090
4351,7188,2794963,Lantana caatingensis,33090
4352,7189,4013,Toxicodendron vernicifluum,33090
4353,7190,4058,Catharanthus roseus,33090
4354,7192,2726070,Solidago microglossa,33090
4355,7195,169606,Tagetes lucida,33090
4356,7196,141548,Chonemorpha fragrans,33090
4357,7197,44586,Panax notoginseng,33090
4358,7199,1114304,Satureja khuzistanica,33090
4359,7200,56065,Pongamia pinnata,33090
4360,7203,3735,Moringa oleifera,33090
4361,7204,53170,Scutellaria orientalis,33090
4362,7206,193339,Stachys lavandulifolia,33090
4363,7207,137221,Rheum palmatum,33090
4364,7212,1205696,Blainvillea acmella,33090
4365,7214,180581,Withania coagulans,33090
4366,7215,146995,Chrysanthemum indicum,33090
4367,7216,44588,Panax quinquefolius,33090
4368,7218,649199,Astragalus membranaceus,33090
4369,7219,222567,Strobilanthes cusia,33090
4370,7220,94219,Dendrobium nobile,33090
4371,7222,2024916,Nepeta bracteata,33090
4372,7224,226208,Salvia miltiorrhiza,33090
4373,7225,1073848,Mikania glomerata,33090
4374,7225,1049779,Mikania laevigata,33090
4375,7226,294739,Mentha pulegium,33090
4376,7227,1205696,Blainvillea acmella,33090
4377,7231,296036,Phyllanthus emblica,33090
4378,7232,258162,Berberis fortunei,33090
4379,7235,382036,Parastrephia lucida,33090
4380,7238,34199,Aloe vera,33090
4381,7240,34199,Aloe vera,33090
4382,7242,308281,Diplotaxis harra,33090
4383,7243,542673,Lippia origanoides,33090
4384,7244,94286,Platycodon grandiflorus,33090
4385,7245,4054,Panax ginseng,33090
4386,7246,248837,Meconopsis horridula,33090
4387,7248,3528,Phytolacca acinosa,33090
4388,7249,63066,Holoptelea integrifolia,33090
4389,7250,13331,Akebia quinata,33090
4390,7253,13668,Sansevieria cylindrica,33090
4391,7255,43851,Schinus molle,33090
4392,7257,309271,Ficus benghalensis,33090
4393,7258,4058,Catharanthus roseus,33090
4394,7259,4392,Eucommia ulmoides,33090
4395,7260,64029,Actaea dahurica,33090
4396,7261,491995,Stephanotis volubilis,33090
4397,7263,4458,Arum maculatum,33090
4398,7265,3673,Momordica charantia,33090
4399,7267,568785,Thymus daenensis,33090
4400,7270,184783,Areca catechu,33090
4401,7271,572115,Phlomoides rotata,33090
4402,7272,1642859,Ormosia hosiei,33090
4403,7273,112817,Casearia sylvestris,33090
4404,7274,1903715,Populus qiongdaoensis,33090
4405,7275,516545,Lagopsis supina,33090
4406,7279,553056,Gentiana rigescens,33090
4407,7280,293060,Phyllanthus amarus,33090
4408,7281,263974,Bacopa monnieri,33090
4409,7282,172057,Centaurium erythraea,33090
4410,7283,346951,Senna bicapsularis,33090
4411,7284,97750,Kaempferia galanga,33090
4412,7285,1006121,Tetrastigma hemsleyanum,33090
4413,7286,119830,Solanum torvum,33090
4414,7287,199623,Alpinia officinarum,33090
4415,7288,175694,Andrographis paniculata,33090
4416,7291,89640,Ipomoea carnea,33090
4417,7293,190515,Siraitia grosvenorii,33090
4418,7295,47091,Lessertia frutescens,33090
4419,7297,992651,Boscia albitrunca,33090
4420,7300,49214,Salvia lavandulifolia,33090
4421,7303,106335,Hibiscus syriacus,33090
4422,7304,72402,Senna alexandrina,33090
4423,7307,566045,Baccaurea ramiflora,33090
4424,7308,137456,Sanguisorba minor,33090
4425,7310,100506,Ophiopogon japonicus,33090
4426,7311,1338412,Artemisia aucheri,33090
4427,7312,167602,Trichopus zeylanicus,33090
4428,7313,65561,Hypericum perforatum,33090
4429,7314,489434,Prangos ferulacea,33090
4430,7316,133305,Buddleja saligna,33090
4431,7317,13816,Marsilea quadrifolia,33090
4432,7318,136209,Curcuma aromatica,33090
4433,7319,153559,Styrax tonkinensis,33090
4434,7321,319147,Bridelia ferruginea,33090
4435,7322,165712,Actinidia macrosperma,33090
4436,7323,50768,Gentiana straminea,33090
4437,7324,986232,Mesosphaerum pectinatum,33090
4438,7326,259893,Artemisia argyi,33090
4439,7327,199627,Wurfbainia villosa,33090
4440,7328,35626,Hyoscyamus muticus,33090
4441,7331,226208,Salvia miltiorrhiza,33090
4442,7332,151065,Dodonaea viscosa,33090
4443,7333,266091,Gynochthodes officinalis,33090
4444,7335,105884,Lonicera japonica,33090
4445,7336,226208,Salvia miltiorrhiza,33090
4446,7337,137227,Rheum undulatum,33090
4447,7339,226208,Salvia miltiorrhiza,33090
4448,7340,161934,Beta vulgaris,33090
4449,7341,56519,Anvillea garcinii,33090
4450,7342,263974,Bacopa monnieri,33090
4451,7343,39338,Melissa officinalis,33090
4452,7345,4058,Catharanthus roseus,33090
4453,7347,98373,Dendropanax morbifer,33090
4454,7348,142615,Dendrobium officinale,33090
4455,7349,454931,Jatropha gossypiifolia,33090
4456,7351,74635,Rosa canina,33090
4457,7352,13345,Ardisia crenata,33090
4458,7353,367484,Fumaria vaillantii,33090
4459,7354,72332,Artemisia absinthium,33090
4460,7356,68527,Aegle marmelos,33090
4461,7357,231648,Clematis florida,33090
4462,7358,228805,Arisaema bockii,33090
4463,7359,124779,Kadsura angustifolia,33090
4464,7360,126418,Forsythia suspensa,33090
4465,7361,1028379,Achillea santolina,33090
4466,7362,1378008,Tarenna asiatica,33090
4467,7363,73976,Asteriscus graveolens,33090
4468,7364,48106,Centella asiatica,33090
4469,7365,415160,Emilia sonchifolia,33090
4470,7366,65409,Scutellaria baicalensis,33090
4471,7367,65409,Scutellaria baicalensis,33090
4472,7374,175694,Andrographis paniculata,33090
4473,7375,138033,Vachellia nilotica,33090
4474,7377,112863,Lycium barbarum,33090
4475,7378,69375,Adenium obesum,33090
4476,7381,458696,Tripterygium wilfordii,33090
4477,7382,226208,Salvia miltiorrhiza,33090
4478,7383,318068,Xanthium strumarium,33090
4479,7385,57912,Agrimonia eupatoria,33090
4480,7386,48106,Centella asiatica,33090
4481,7389,53176,Teucrium chamaedrys,33090
4482,7391,28909,Cynodon dactylon,33090
4483,7395,185002,Plantago ovata,33090
4484,7397,640695,Tetracera scandens,33090
4485,7399,270183,Bupleurum kaoi,33090
4486,7401,594549,Lychnophora ericoides,33090
4487,7402,39387,Gypsophila vaccaria,33090
4488,7404,136217,Curcuma longa,33090
4489,7405,136122,Litsea glutinosa,33090
4490,7406,35875,Allium fistulosum,33090
4491,7407,65558,Capparis spinosa,33090
4492,7408,377274,Melianthus comosus,33090
4493,7410,45171,Paeonia suffruticosa,33090
4494,7411,235758,Miliusa velutina,33090
4495,7412,1433323,Berberis orthobotrys,33090
4496,7413,170351,Mitragyna speciosa,33090
4497,7414,65561,Hypericum perforatum,33090
4498,7417,458531,Eurycoma longifolia,33090
4499,7419,3589,Basella alba,33090
4500,7421,45172,Plumbago auriculata,33090
4501,7423,1819812,Ziziphus oxyphylla,33090
4502,7424,126910,Withania somnifera,33090
4503,7425,459629,Embelia ribes,33090
4504,7426,1504638,Elsholtzia rugulosa,33090
4505,7429,223891,Solanum virginianum,33090
4506,7431,3483,Cannabis sativa,33090
4507,7433,1541663,Stachys multicaulis,33090
4508,7441,354617,Ibervillea sonorae,33090
4509,7442,208511,Merwilla plumbea,33090
4510,7443,83951,Oroxylum indicum,33090
4511,7444,481130,Romulea tempskyana,33090
4512,7446,74635,Rosa canina,33090
4513,7447,659594,Berberis lycium,33090
4514,7448,143198,Echinops spinosissimus,33090
4515,7450,137456,Sanguisorba minor,33090
4516,7451,3818,Arachis hypogaea,33090
4517,7453,49168,Rhododendron molle,33090
4518,7455,292239,Mentha arvensis,33090
4519,7456,73976,Asteriscus graveolens,33090
4520,7457,175518,Pluchea indica,33090
4521,7458,34199,Aloe vera,33090
4522,7459,56857,Macleaya cordata,33090
4523,7461,158596,Pelargonium endlicherianum,33090
4524,7462,180498,Jatropha curcas,33090
4525,7463,563988,Thymus persicus,33090
4526,7466,569628,Dioscorea oppositifolia,33090
4527,7467,38868,Salvia officinalis,33090
4528,7468,587664,Leonurus cardiaca,33090
4529,7469,662772,Aconitum coreanum,33090
4530,7470,45184,Turnera ulmifolia,33090
4531,7471,175694,Andrographis paniculata,33090
4532,7472,22663,Punica granatum,33090
4533,7473,379232,Elaeodendron transvaalense,33090
4534,7476,4465,Acorus calamus,33090
4535,7478,1417791,Pelargonium sidoides,33090
4536,7481,186965,Petasites japonicus,33090
4537,7482,92927,Sarcandra glabra,33090
4538,7484,29719,Mentha spicata,33090
4539,7486,46385,Eleutherococcus trifoliatus,33090
4540,7487,71251,Chelidonium majus,33090
4541,7488,226208,Salvia miltiorrhiza,33090
4542,7489,4058,Catharanthus roseus,33090
4543,7490,994668,Celastrus paniculatus,33090
4544,7491,670324,Pleurolobus gangeticus,33090
4545,7492,503355,Chlorophytum borivilianum,33090
4546,7493,1574107,Cereus jamacaru,33090
4547,7495,120290,Psidium guajava,33090
4548,7497,41233,Petrea volubilis,33090
4549,7498,231905,Garcinia dulcis,33090
4550,7501,680227,Millingtonia hortensis,33090
4551,7505,261448,Coptis teeta,33090
4552,7506,1085461,Mallotus oblongifolius,33090
4553,7508,34254,Lithospermum erythrorhizon,33090
4554,7509,50507,Schisandra chinensis,33090
4555,7511,483143,Biancaea sappan,33090
4556,7512,405945,Leonurus sibiricus,33090
4557,7513,62927,Paeonia jishanensis,33090
4558,7518,223891,Solanum virginianum,33090
4559,7521,215227,Papaver bracteatum,33090
4560,7522,43501,Hintonia latiflora,33090
4561,7524,503355,Chlorophytum borivilianum,33090
4562,7525,72333,Artemisia afra,33090
4563,7527,681502,Urera baccifera,33090
4564,7528,1640450,Trichilia adolfi,33090
4565,7531,764601,Olea dioica,33090
4566,7532,282753,Achillea nobilis,33090
4567,7537,89639,Ipomoea asarifolia,33090
4568,7538,339780,Stemona parviflora,33090
4569,7539,49314,Annona cherimola,33090
4570,7540,1711438,Eucalyptus oleosa,33090
4571,7541,175694,Andrographis paniculata,33090
4572,7542,158548,Aristolochia indica,33090
4573,7543,4058,Catharanthus roseus,33090
4574,7545,1563425,Duguetia furfuracea,33090
4575,7547,334483,Syzygium jambos,33090
4576,7549,296036,Phyllanthus emblica,33090
4577,7550,925357,Lippia javanica,33090
4578,7551,13385,Calluna vulgaris,33090
4579,7555,1486033,Baccharis trimera,33090
4580,7556,252529,Citrullus colocynthis,33090
4581,7561,948713,Senna auriculata,33090
4582,7564,4058,Catharanthus roseus,33090
4583,7565,4058,Catharanthus roseus,33090
4584,7569,1532790,Dittrichia graveolens,33090
4585,7570,930814,Boerhavia diffusa,33090
4586,7571,169191,Schinus terebinthifolia,33090
4587,7572,543570,Echium angustifolium,33090
4588,7573,986255,Marsypianthes chamaedrys,33090
4589,7574,86864,Codonopsis pilosula,33090
4590,7575,113208,Physalis angulata,33090
4591,7576,4058,Catharanthus roseus,33090
4592,7577,452790,Ruta chalepensis,33090
4593,7578,183085,Synedrella nodiflora,33090
4594,7580,45171,Paeonia suffruticosa,33090
4595,7581,232881,Bonellia macrocarpa,33090
4596,7582,28503,Sambucus ebulus,33090
4597,7583,555479,Nigella sativa,33090
4598,7584,191889,Libidibia ferrea,33090
4599,7585,126910,Withania somnifera,33090
4600,7590,554535,Arnebia densiflora,33090
4601,7591,714511,Tadehagi triquetrum,33090
4602,7593,319598,Phyllanthus muellerianus,33090
4603,7594,542673,Lippia origanoides,33090
4604,7595,124780,Kadsura coccinea,33090
4605,7599,49605,Rhododendron groenlandicum,33090
4606,7600,128608,Cinnamomum verum,33090
4607,7602,53751,Echinacea purpurea,33090
4608,7604,34199,Aloe vera,33090
4609,7605,4058,Catharanthus roseus,33090
4610,7606,172053,Zeltnera beyrichii,33090
4611,7607,458696,Tripterygium wilfordii,33090
4612,7608,43366,Clitoria ternatea,33090
4613,7609,204151,Orthosiphon aristatus,33090
4614,7612,992730,Maesa lanceolata,33090
4615,7614,91113,Orostachys fimbriata,33090
4616,7615,289767,Semecarpus anacardium,33090
4617,7616,285590,Tinospora cordifolia,33090
4618,7618,215227,Papaver bracteatum,33090
4619,7619,99446,Semiliquidambar cathayensis,33090
4620,7620,455371,Spatholobus suberectus,33090
4621,7622,159697,Ajania pacifica,33090
4622,7624,46142,Petiveria alliacea,33090
4623,7625,47091,Lessertia frutescens,33090
4624,7627,292353,Ouret lanata,33090
4625,7628,141191,Lawsonia inermis,33090
4626,7629,185002,Plantago ovata,33090
4627,7630,159057,Micromelum falcatum,33090
4628,7631,1401048,Premna latifolia,33090
4629,7633,35974,Santalum album,33090
4630,7634,48386,Perilla frutescens,33090
4631,7635,285590,Tinospora cordifolia,33090
4632,7637,159033,Citrus aurantiifolia,33090
4633,7639,4068,Gymnema sylvestre,33090
4634,7640,613112,Boswellia serrata,33090
4635,7641,199633,Curcuma comosa,33090
4636,7642,39352,Origanum vulgare,33090
4637,7645,75953,Lactuca indica,33090
4638,7648,213405,Ardisia gigantifolia,33090
4639,7650,345123,Leea macrophylla,33090
4640,7651,4058,Catharanthus roseus,33090
4641,7652,76149,Plumbago zeylanica,33090
4642,7653,3435,Persea americana,33090
4643,7654,475914,Moltkia petraea,33090
4644,7657,48106,Centella asiatica,33090
4645,7658,96455,Persicaria tinctoria,33090
4646,7659,63812,Peumus boldus,33090
4647,7660,634991,Flemingia philippinensis,33090
4648,7662,4112,Solanum nigrum,33090
4649,7664,175197,Ribes fasciculatum,33090
4650,7665,86728,Magnolia cylindrica,33090
4651,7667,38868,Salvia officinalis,33090
4652,7673,291326,Scrophularia ningpoensis,33090
4653,7677,105371,Curcuma amada,33090
4654,7680,374975,Dioscorea composita,33090
4655,7681,16924,Davidia involucrata,33090
4656,7683,117167,Cyclocarya paliurus,33090
4657,7684,50305,Eleutherococcus nodiflorus,33090
4658,7687,1172996,Commiphora caudata,33090
4659,7688,4146,Olea europaea,33090
4660,7688,3494,Ficus carica,33090
4661,7690,137221,Rheum palmatum,33090
4662,7694,591961,Changnienia amoena,33090
4663,7695,379528,Curcuma mangga,33090
4664,7696,1202414,Fissistigma polyanthoides,33090
4665,7697,13329,Achillea millefolium,33090
4666,7700,430993,Hertia cheirifolia,33090
4667,7706,13363,Borago officinalis,33090
4668,7707,439689,Evolvulus alsinoides,33090
4669,7708,43071,Eryngium planum,33090
4670,7710,141189,Woodfordia fruticosa,33090
4671,7711,231906,Garcinia hanburyi,33090
4672,7712,553056,Gentiana rigescens,33090
4673,7713,3806,Bauhinia purpurea,33090
4674,7714,387693,Mandevilla coccinea,33090
4675,7715,43366,Clitoria ternatea,33090
4676,7716,4217,Arctium lappa,33090
4677,7719,82207,Polygonatum odoratum,33090
4678,7721,329212,Turnera diffusa,33090
4679,7722,97751,Kaempferia parviflora,33090
4680,7723,3311,Ginkgo biloba,33090
4681,7725,1184223,Dicoma anomala,33090
4682,7726,39414,Plantago lanceolata,33090
4683,7727,49827,Glycyrrhiza glabra,33090
4684,7728,383670,Telfairia occidentalis,33090
4685,7729,1685682,Ziziphora clinopodioides subsp. bungeana,33090
4686,7730,4054,Panax ginseng,33090
4687,7731,569628,Dioscorea oppositifolia,33090
4688,7732,72935,Euthamia graminifolia,33090
4689,7733,210369,Tribulus terrestris,33090
4690,7734,126903,Physalis peruviana,33090
4691,7735,1565985,Calendula tripterocarpa,33090
4692,7736,217498,Acalypha wilkesiana,33090
4693,7737,3735,Moringa oleifera,33090
4694,7738,59895,Cynara cardunculus var. scolymus,33090
4695,7740,168368,Tournefortia hirsutissima,33090
4696,7743,330163,Dysphania ambrosioides,33090
4697,7746,138603,Gunnera perpensa,33090
4698,7747,681286,Curculigo orchioides,33090
4699,7749,945803,Rumex gmelinii,33090
4700,7751,560826,Setaria flavida,33090
4701,7752,94328,Zingiber officinale,33090
4702,7753,226208,Salvia miltiorrhiza,33090
4703,7755,458696,Tripterygium wilfordii,33090
4704,7756,321567,Peltophorum africanum,33090
4705,7759,48386,Perilla frutescens,33090
4706,7761,483232,Coscinium fenestratum,33090
4707,7762,130385,Piper auritum,33090
4708,7763,83375,Aesculus turbinata,33090
4709,7766,165353,Angelica sinensis,33090
4710,7766,35874,Dioscorea bulbifera,33090
4711,7767,126910,Withania somnifera,33090
4712,7768,99300,Rehmannia glutinosa,33090
4713,7770,197454,Xenostegia tridentata,33090
4714,7771,117798,Aloe ferox,33090
4715,7772,119260,Cinnamomum aromaticum,33090
4716,7773,126910,Withania somnifera,33090
4717,7775,291326,Scrophularia ningpoensis,33090
4718,7776,85864,Magnolia officinalis,33090
4719,7777,89636,Ipomoea aquatica,33090
4720,7781,3893,Pueraria montana var. lobata,33090
4721,7782,175694,Andrographis paniculata,33090
4722,7783,285590,Tinospora cordifolia,33090
4723,7784,13329,Achillea millefolium,33090
4724,7789,38859,Mentha longifolia,33090
4725,7790,927723,Artemisia mendozana,33090
4726,7791,146505,Ilex cornuta,33090
4727,7793,13329,Achillea millefolium,33090
4728,7796,41568,Chrysanthemum x morifolium,33090
4729,7798,4432,Nelumbo nucifera,33090
4730,7799,210348,Brucea javanica,33090
4731,7804,387127,Coccinia grandis,33090
4732,7805,141317,Justicia adhatoda,33090
4733,7806,19953,Valeriana officinalis,33090
4734,7808,262425,Chelone glabra,33090
4735,7809,39271,Agastache rugosa,33090
4736,7811,454931,Jatropha gossypiifolia,33090
4737,7813,120290,Psidium guajava,33090
4738,7814,65561,Hypericum perforatum,33090
4739,7816,260636,Orthosiphon stamineus,33090
