id,uid,sci_name,kingdom
20229,38705,Phyllostachys edulis,33090
20230,200492,Sophora alopecuroides,33090
20232,296858,Greenwayodendron oliveri,33090
20234,210355,Epilobium hirsutum,33090
20235,649199,Astragalus membranaceus,33090
20236,379279,Prunus africana,33090
20237,185080,Cynanchum thesioides,33090
20240,4577,Zea mays,33090
20241,1034059,Uraria picta,33090
20242,117953,Dendrobium fimbriatum,33090
20244,653097,Phanera vahlii,33090
20247,65561,Hypericum perforatum,33090
20249,141191,Lawsonia inermis,33090
20250,257352,Rhynchostylis retusa,33090
20251,282542,Hypericum japonicum,33090
20254,199168,Corema album,33090
20255,117167,Cyclocarya paliurus,33090
20256,38868,Salvia officinalis,33090
20259,294739,Mentha pulegium,33090
20261,509014,Saraca indica,33090
20262,2984255,Zingiber cassumunar,33090
20263,35608,Artemisia annua,33090
20264,659593,Berberis asiatica,33090
20267,57921,Hagenia abyssinica,33090
20268,141317,Justicia adhatoda,33090
20272,327332,Liparis nervosa,33090
20275,178137,Syncarpia glomulifera,33090
20276,53923,Senna alata,33090
20277,29722,Amaranthus tricolor,33090
20279,3311,Ginkgo biloba,33090
20281,34256,Mentha x piperita,33090
20282,35626,Hyoscyamus muticus,33090
20283,39414,Plantago lanceolata,33090
20284,595250,Cordia verbenacea,33090
20286,141191,Lawsonia inermis,33090
20287,1755145,Gnaphalium polycaulon,33090
20288,176616,Ageratina adenophora,33090
20289,223870,Artemisia princeps,33090
20291,161034,Moringa stenopetala,33090
20292,261450,Coptis chinensis,33090
20293,1501483,Monochasma savatieri,33090
20295,100506,Ophiopogon japonicus,33090
20296,3311,Ginkgo biloba,33090
20298,158548,Aristolochia indica,33090
20299,141317,Justicia adhatoda,33090
20301,51953,Elaeis guineensis,33090
20305,3735,Moringa oleifera,33090
20307,4442,Camellia sinensis,33090
20308,4432,Nelumbo nucifera,33090
20309,35924,Paeonia lactiflora,33090
20311,4326,Salvadora persica,33090
20313,63479,Nerium oleander,33090
20314,1679381,Glochidion ellipticum,33090
20317,73981,Pallenis spinosa,33090
20321,361442,Vitex negundo,33090
20323,555479,Nigella sativa,33090
20323,52570,Trachyspermum ammi,33090
20324,161756,Isatis tinctoria,33090
20326,397648,Stryphnodendron adstringens,33090
20327,2699671,Ouratea semiserrata,33090
20330,126910,Withania somnifera,33090
20331,260142,Syzygium cumini,33090
20333,41220,Gloriosa superba,33090
20334,320345,Lippia alba,33090
20335,328402,Zanthoxylum simulans,33090
20337,83819,Polygonum cuspidatum,33090
20339,443222,Toona sinensis,33090
20341,478095,Acalypha indica,33090
20342,56857,Macleaya cordata,33090
20343,1486033,Baccharis trimera,33090
20346,44586,Panax notoginseng,33090
20347,123597,Cedrus atlantica,33090
20349,52462,Cuminum cyminum,33090
20350,543564,Alkanna tinctoria,33090
20351,4465,Acorus calamus,33090
20352,3988,Ricinus communis,33090
20358,42337,Bidens pilosa,33090
20360,226208,Salvia miltiorrhiza,33090
20362,119830,Solanum torvum,33090
20363,1365883,Vitex megapotamica,33090
20364,35608,Artemisia annua,33090
20366,49840,Sophora flavescens,33090
20370,4465,Acorus calamus,33090
20375,48106,Centella asiatica,33090
20378,49987,Satureja hortensis,33090
20379,1114768,Haplopappus multifolius,33090
20379,3027748,Haplopappus taeda,33090
20380,263974,Bacopa monnieri,33090
20383,29719,Mentha spicata,33090
20384,53751,Echinacea purpurea,33090
20387,2759425,Crateva unilocularis,33090
20388,231032,Dracaena fragrans,33090
20389,13337,Annona muricata,33090
20392,649199,Astragalus membranaceus,33090
20394,13654,Reinwardtia indica,33090
20396,79559,Careya arborea,33090
20398,4020,Tropaeolum majus,33090
20400,66656,Durio zibethinus,33090
20402,252459,Eysenhardtia platycarpa,33090
20403,128375,Uncaria tomentosa,33090
20404,1958856,Cecropia telenitida,33090
20406,259893,Artemisia argyi,33090
20408,460607,Ferula ammoniacum,33090
20408,460607,Ferula ammoniacum,33090
20409,4047,Coriandrum sativum,33090
20410,1804071,Homalomena aromatica,33090
20411,118431,Dianthus chinensis,33090
20413,3870,Lupinus albus,33090
20414,1752150,Zanthoxylum piasezkii,33090
20415,114324,Thermopsis turkestanica,33090
20416,359514,Bupleurum marginatum,33090
20417,107308,Dalbergia sissoo,33090
20420,74613,Glycyrrhiza uralensis,33090
20422,151071,Nephelium lappaceum,33090
20423,173276,Ephedra monosperma,33090
20424,101652,Lilium rosthornii,33090
20425,82324,Lilium nepalense,33090
20427,647089,Derris reticulata,33090
20428,4054,Panax ginseng,33090
20429,475162,Moricandia sinaica,33090
20430,114476,Gardenia jasminoides,33090
20434,1081520,Monteverdia ilicifolia,33090
20435,649199,Astragalus membranaceus,33090
20437,1423375,Abutilon fruticosum,33090
20439,98373,Dendropanax morbifer,33090
20440,72332,Artemisia absinthium,33090
20440,145754,Malva sylvestris,33090
20441,29760,Vitis vinifera,33090
20441,2849586,Anethum foeniculum,33090
20441,3483,Cannabis sativa,33090
20441,22663,Punica granatum,33090
20442,74635,Rosa canina,33090
20444,355589,Huperzia serrata,33090
20447,316697,Alchornea cordifolia,33090
20452,1533088,Globularia alypum,33090
20453,141189,Woodfordia fruticosa,33090
20454,13337,Annona muricata,33090
20455,197236,Caralluma europaea,33090
20457,293060,Moeroris amara,33090
20460,155132,Akebia trifoliata,33090
20461,124943,Azadirachta indica,33090
20465,65771,Scilla peruviana,33090
20467,39352,Origanum vulgare,33090
20468,47091,Lessertia frutescens,33090
20468,219280,Xysmalobium undulatum,33090
20469,97751,Kaempferia parviflora,33090
20471,289842,Ephedra pachyclada,33090
20473,1266742,Artemisia spicigera,33090
20475,38869,Salvia sclarea,33090
20477,469459,Acmella oleracea,33090
20477,1205696,Blainvillea acmella,33090
20478,46147,Portulaca oleracea,33090
20482,117167,Cyclocarya paliurus,33090
20483,261423,Polygonatum sibiricum,33090
20484,100506,Ophiopogon japonicus,33090
20485,441183,Blumea lacera,33090
20488,4058,Catharanthus roseus,33090
20489,316758,Baliospermum montanum,33090
20491,141545,Cerbera manghas,33090
20494,520841,Indigofera spicata,33090
20495,228354,Tephrosia purpurea,33090
20496,80913,Kalanchoe pinnata,33090
20500,43573,Sarcocephalus latifolius,33090
20504,2926268,Verbesina macrophylla,33090
20505,345232,Geranium koreanum,33090
20509,46147,Portulaca oleracea,33090
20511,2707520,Baccharis reticularia,33090
20512,51231,Aralia cachemirica,33090
20513,272140,Lycoris longituba,33090
20514,3559,Chenopodium album,33090
20516,226208,Salvia miltiorrhiza,33090
20520,205536,Solanum capsicoides,33090
20521,1640457,Trichilia catigua,33090
20521,329212,Turnera diffusa,33090
20522,1924207,Myrcia bella,33090
20523,65409,Scutellaria baicalensis,33090
20524,4285,Cornus mas,33090
20524,4285,Cornus mas,33090
20524,4679,Allium cepa,33090
20526,285590,Tinospora cordifolia,33090
20527,191881,Guilandina bonduc,33090
20528,90693,Osmunda japonica,33090
20529,28511,Pogostemon cablin,33090
20531,49827,Glycyrrhiza glabra,33090
20532,84005,Arbutus unedo,33090
20533,65561,Hypericum perforatum,33090
20535,1752146,Andrographis alata,33090
20536,82207,Polygonatum odoratum,33090
20537,4442,Camellia sinensis,33090
20537,4442,Camellia sinensis,33090
20538,324593,Saussurea costus,33090
20540,39350,Ocimum basilicum,33090
20541,51240,Juglans regia,33090
20541,113636,Populus tremula,33090
20543,452457,Persicaria capitata,33090
20550,49827,Glycyrrhiza glabra,33090
20551,72645,Molineria capitulata,33090
20552,49666,Paris polyphylla,33090
20554,35608,Artemisia annua,33090
20557,326968,Ziziphus jujuba,33090
20560,1489966,Xylopia vielana,33090
20561,112863,Lycium barbarum,33090
20562,542673,Lippia origanoides,33090
20563,3097545,Gentiana crassa subsp. rigescens,33090
20564,692147,Scrophularia kakudensis,33090
20567,1207382,Rheum ribes,33090
20568,1365883,Vitex megapotamica,33090
20569,37334,Citrus maxima,33090
20570,93608,Sinopodophyllum hexandrum,33090
20571,53170,Scutellaria orientalis,33090
20572,34199,Aloe vera,33090
20573,126910,Withania somnifera,33090
20574,39350,Ocimum basilicum,33090
20576,197796,Plantago asiatica,33090
20578,379228,Dodonaea viscosa subsp. angustifolia,33090
20578,280022,Rhamnus prinoides,33090
20579,332450,Minthostachys verticillata,33090
20580,392637,Salvia scrophulariifolia,33090
20584,72386,Artemisia arborescens,33090
20585,34199,Aloe vera,33090
20586,65558,Capparis spinosa,33090
20587,38868,Salvia officinalis,33090
20588,320345,Lippia alba,33090
20590,1472306,Cecropia pachystachya,33090
20591,39350,Ocimum basilicum,33090
20591,49987,Satureja hortensis,33090
20593,39338,Melissa officinalis,33090
20595,49666,Paris polyphylla,33090
20598,4068,Gymnema sylvestre,33090
20601,53719,Eclipta prostrata,33090
20602,151065,Dodonaea viscosa,33090
20603,2998225,Satureja macrantha,33090
20604,41228,Plectranthus barbatus,33090
20612,328783,Costus spiralis,33090
20614,157934,Ophiorrhiza pumila,33090
20617,130404,Piper methysticum,33090
20621,53751,Echinacea purpurea,33090
20621,3483,Cannabis sativa,33090
20622,648859,Wurfbainia longiligularis,33090
20626,205937,Crinum asiaticum,33090
20629,555479,Nigella sativa,33090
20632,647291,Ulmus wallichiana,33090
20636,2942076,Dactylorhiza hatagirea,33090
20637,57912,Agrimonia eupatoria,33090
20638,2942076,Dactylorhiza hatagirea,33090
20638,49666,Paris polyphylla,33090
20639,503355,Chlorophytum borivilianum,33090
20640,3046117,Calea urticifolia,33090
20641,205369,Artemisia judaica,33090
20642,66629,Fagonia indica,33090
20646,68527,Aegle marmelos,33090
20647,587679,Scutellaria scordifolia,33090
20649,35874,Dioscorea bulbifera,33090
20650,41398,Nyctanthes arbor-tristis,33090
20651,483815,Leucas ciliata,33090
20652,273505,Rumex abyssinicus,33090
20652,94328,Zingiber officinale,33090
20652,136217,Curcuma longa,33090
20654,13385,Calluna vulgaris,33090
20655,278077,Bergenia ciliata,33090
20657,452790,Ruta chalepensis,33090
20658,128668,Ocotea odorifera,33090
20660,476039,Thalictrum minus,33090
20661,354523,Tetradium ruticarpum,33090
20662,226208,Salvia miltiorrhiza,33090
20664,181239,Commiphora leptophloeos,33090
20665,180498,Jatropha curcas,33090
20666,39338,Melissa officinalis,33090
20668,2604031,Flourensia fiebrigii,33090
20671,1194989,Allophylus spicatus,33090
20672,63483,Pergularia daemia,33090
20674,491995,Stephanotis volubilis,33090
20676,4049,Hydrocotyle sibthorpioides,33090
20678,172057,Centaurium erythraea,33090
20679,2872265,Ranunculus wallichianus,33090
20680,165353,Angelica sinensis,33090
20682,2993895,Corydalis longicalcarata,33090
20685,3711,Brassica rapa,33090
20686,93788,Malvaviscus arboreus,33090
20686,478324,Alchemilla kiwuensis,33090
20686,191453,Drymaria cordata,33090
20686,1548301,Markhamia lutea,33090
20687,2364039,Campomanesia phaea,33090
20688,82755,Gymnanthemum amygdalinum,33090
20689,1628388,Tephrosia bracteolata,33090
20690,124768,Celosia cristata,33090
20692,47037,Alhagi maurorum,33090
20693,141467,Calotropis procera,33090
20694,4443,Camellia japonica,33090
20695,387127,Coccinia grandis,33090
20698,204149,Ocimum tenuiflorum,33090
20698,29802,Rubia tinctorum,33090
20700,366663,Asarum heterotropoides,33090
20701,44586,Panax notoginseng,33090
20702,91201,Gastrodia elata,33090
20704,332450,Minthostachys verticillata,33090
20707,39639,Narcissus pseudonarcissus,33090
20708,244352,Mondia whitei,33090
20709,39338,Melissa officinalis,33090
20709,925377,Aloysia citrodora,33090
20711,285817,Digitalis ferruginea,33090
20712,155132,Akebia trifoliata,33090
20713,3735,Moringa oleifera,33090
20716,1464625,Fumaria parviflora,33090
20717,137221,Rheum palmatum,33090
20718,216080,Piper crocatum,33090
20720,76149,Plumbago zeylanica,33090
20722,714504,Sorbaria kirilowii,33090
20723,428897,Castilleja tenuiflora,33090
20724,113446,Echium plantagineum,33090
20728,1620150,Mitracarpus hirtus,33090
20730,85864,Magnolia officinalis,33090
20731,3501,Urtica dioica,33090
20732,2849586,Anethum foeniculum,33090
20733,492004,Leptadenia reticulata,33090
20738,52822,Alstonia scholaris,33090
20739,55670,Stevia rebaudiana,33090
20740,2182724,Nepeta coerulescens,33090
20742,1177002,Gynochthodes cochinchinensis,33090
20743,526193,Euphorbia ebracteolata,33090
20744,4307,Euonymus alatus,33090
20747,100525,Polygonatum cirrhifolium,33090
20748,354501,Melicope pteleifolia,33090
20749,57928,Sibbaldianthe bifurca,33090
20750,97319,Prunus japonica,33090
20751,184140,Sicyos edulis,33090
20752,77289,Ormocarpum sennoides,33090
20753,228395,Lycoris radiata,33090
20754,183260,Hibiscus sabdariffa,33090
20755,57912,Agrimonia eupatoria,33090
20757,55670,Stevia rebaudiana,33090
20761,141317,Justicia adhatoda,33090
20763,3735,Moringa oleifera,33090
20766,2743220,Campomanesia sessiliflora,33090
20768,57939,Potentilla fragarioides,33090
20769,4378,Dillenia indica,33090
20771,469930,Garcinia kola,33090
20772,119949,Myrtus communis,33090
20772,328419,Aristolochia fontanesii,33090
20775,415160,Emilia sonchifolia,33090
20778,41496,Calendula officinalis,33090
20785,1045232,Meistera muricarpa,33090
20786,13447,Conium maculatum,33090
20791,85293,Viburnum opulus,33090
20793,204180,Coleus amboinicus,33090
20794,49827,Glycyrrhiza glabra,33090
20797,85288,Thunbergia coccinea,33090
20797,875646,Senegalia polyacantha,33090
20797,342581,Abies spectabilis,33090
20797,1262116,Clerodendrum colebrookianum,33090
20798,1040889,Strychnos icaja,33090
20799,1338412,Artemisia aucheri,33090
20804,69904,Tecoma stans,33090
20804,478095,Acalypha indica,33090
20804,318060,Abutilon indicum,33090
20806,171929,Anacardium occidentale,33090
20808,190902,Mentha aquatica,33090
20815,1071199,Pterocarpus santalinus,33090
20817,68527,Aegle marmelos,33090
20819,4112,Solanum nigrum,33090
20823,263848,Urena lobata,33090
20824,337382,Erodium guttatum,33090
20826,930814,Boerhavia diffusa,33090
20827,69904,Tecoma stans,33090
20832,124943,Azadirachta indica,33090
20835,82755,Gymnanthemum amygdalinum,33090
20837,39350,Ocimum basilicum,33090
20838,16752,Houttuynia cordata,33090
20839,97750,Kaempferia galanga,33090
20839,97751,Kaempferia parviflora,33090
20839,199647,Kaempferia pulchra,33090
20840,43536,Oldenlandia corymbosa,33090
20847,4072,Capsicum annuum,33090
20851,39350,Ocimum basilicum,33090
20852,218620,Phlebodium aureum,33090
20855,1082757,Origanum syriacum,33090
20859,1281418,Ipomoea staphylina,33090
20860,122308,Plumbago indica,33090
20865,66668,Sterculia tragacantha,33090
20866,189799,Tamarix nilotica,33090
20867,79557,Barringtonia asiatica,33090
20871,29719,Mentha spicata,33090
20872,91135,Sedum hispanicum,33090
20875,669302,Isodon lophanthoides var. gerardianus,33090
20877,1592062,Spondias pinnata,33090
20878,204151,Orthosiphon aristatus,33090
20881,309331,Ficus palmata,33090
20892,454549,Traganum nudatum,33090
20893,210369,Tribulus terrestris,33090
20894,66654,Bombax buonopozense,33090
20895,178107,Qualea grandiflora,33090
20896,13337,Annona muricata,33090
20897,210369,Tribulus terrestris,33090
20898,653064,Bauhinia monandra,33090
20899,52862,Thevetia peruviana,33090
20902,714503,Sophora tonkinensis,33090
20911,13674,Schisandra sphenanthera,33090
20913,313920,Blumea balsamifera,33090
20914,2606822,Trigonostemon lii,33090
20917,1357586,Gardenia gummifera,33090
20924,1168213,Viola betonicifolia,33090
20926,64480,Actinidia polygama,33090
20928,1068673,Terminalia pendula,33090
20929,1037421,Premna odorata,33090
20934,22663,Punica granatum,33090
20938,161034,Moringa stenopetala,33090
20940,3735,Moringa oleifera,33090
20943,244092,Heliotropium bacciferum,33090
20943,751877,Zataria multiflora,33090
20945,339321,Rubia cordifolia,33090
20947,41496,Calendula officinalis,33090
20950,43536,Oldenlandia corymbosa,33090
20952,82755,Gymnanthemum amygdalinum,33090
20955,191881,Guilandina bonduc,33090
20956,710102,Calligonum polygonoides,33090
20957,555479,Nigella sativa,33090
20962,22663,Punica granatum,33090
20964,49992,Thymus vulgaris,33090
20967,108536,Malva nicaeensis,33090
20974,3663,Cucurbita pepo,33090
20978,346951,Senna bicapsularis,33090
20980,489393,Seseli rigidum,33090
20980,1534645,Seseli pallasii,33090
20982,154291,Dendrobium chrysanthum,33090
20985,555479,Nigella sativa,33090
20991,2708791,Deinbollia pinnata,33090
20993,3735,Moringa oleifera,33090
20997,1210469,Eleutherine bulbosa,33090
20998,175694,Andrographis paniculata,33090
20999,175694,Andrographis paniculata,33090
21002,49212,Salvia hispanica,33090
21016,321550,Libidibia coriaria,33090
21019,489326,Dennettia tripetala,33090
21021,329779,Solanum incanum,33090
21024,69109,Adansonia digitata,33090
21026,112863,Lycium barbarum,33090
21027,175694,Andrographis paniculata,33090
21029,170927,Primula veris,33090
21030,3483,Cannabis sativa,33090
21031,334482,Syzygium guineense,33090
21035,43891,Swietenia macrophylla,33090
21037,39350,Ocimum basilicum,33090
21038,648879,Streblus asper,33090
21040,136217,Curcuma longa,33090
21041,189803,Tamarix ramosissima,33090
21043,63360,Liquidambar orientalis,33090
21047,204974,Entada rheedei,33090
21051,285590,Tinospora cordifolia,33090
21052,137457,Sanguisorba officinalis,33090
21053,235806,Monoon longifolium,33090
21055,2604976,Dorstenia barnimiana,33090
21059,268878,Salvia dorystaechas,33090
21061,649199,Astragalus membranaceus,33090
21061,187269,Adenophora triphylla,33090
21061,198266,Ulmus pumila,33090
21062,493943,Acampe praemorsa,33090
21065,300990,Bridelia tomentosa,33090
21066,58039,Juniperus communis,33090
21069,3435,Persea americana,33090
21070,200696,Hydrogonium orientale,33090
21071,43366,Clitoria ternatea,33090
21072,191881,Guilandina bonduc,33090
21073,2662999,Pajanelia longifolia,33090
21076,191881,Guilandina bonduc,33090
21077,334690,Euphorbia nivulia,33090
21079,162718,Copaifera salikounda,33090
21084,309429,Ficus hirta,33090
21084,125261,Alpinia oxyphylla,33090
21086,63476,Hemidesmus indicus,33090
21087,175694,Andrographis paniculata,33090
21088,13217,Piper betle,33090
21088,361442,Vitex negundo,33090
21089,58860,Tamarindus indica,33090
21091,549436,Allophylus edulis,33090
21091,549437,Cupania vernalis,33090
21092,2020753,Helianthemum germanicopolitanum,33090
21093,2382139,Asteracantha longifolia,33090
21094,909143,Echinops echinatus,33090
21096,3483,Cannabis sativa,33090
21097,3494,Ficus carica,33090
21098,34199,Aloe vera,33090
21099,55670,Stevia rebaudiana,33090
21103,252529,Citrullus colocynthis,33090
21106,124781,Kadsura heteroclita,33090
21112,143573,Geschollia calcarata,33090
21113,92921,Silybum marianum,33090
21115,3483,Cannabis sativa,33090
21116,52462,Cuminum cyminum,33090
21118,46385,Eleutherococcus trifoliatus,33090
21122,39352,Origanum vulgare,33090
21123,298517,Adenia hondala,33090
21124,60121,Cornus sessilis,33090
21132,292357,Ouret sanguinolenta,33090
21133,39388,Verbascum thapsus,33090
21135,171251,Citrus medica,33090
21136,3972,Viscum album,33090
21137,35708,Arundo donax,33090
21137,184783,Areca catechu,33090
21138,127986,Matricaria chamomilla var. recutita,33090
21139,213405,Ardisia gigantifolia,33090
21143,184783,Areca catechu,33090
21149,73976,Asteriscus graveolens,33090
21151,751879,Ziziphora clinopodioides,33090
21154,16752,Houttuynia cordata,33090
21154,48106,Centella asiatica,33090
21155,50866,Aconitum ferox,33090
21160,92921,Silybum marianum,33090
21162,457166,Scutellaria hirta,33090
21164,34274,Gossypium herbaceum,33090
21164,107604,Talinum paniculatum,33090
21165,272846,Asparagus racemosus,33090
21167,114226,Plumbago europaea,33090
21169,190221,Rubus canescens,33090
21171,167337,Chrysopogon zizanioides,33090
21174,94328,Zingiber officinale,33090
21176,3735,Moringa oleifera,33090
21177,264982,Prosopis farcta,33090
21180,49666,Paris polyphylla,33090
21181,49666,Paris polyphylla,33090
21182,39367,Salvia rosmarinus,33090
21184,4146,Olea europaea,33090
21184,51240,Juglans regia,33090
21185,43879,Peganum harmala,33090
21187,148722,Plathymenia reticulata,33090
21190,138033,Vachellia nilotica,33090
21191,377494,Elwendia persica,33090
21196,292385,Vitellaria paradoxa,33090
21199,531823,Aesculus indica,33090
21201,3897,Styphnolobium japonicum,33090
21203,335180,Cistus munbyi,33090
21204,128608,Cinnamomum verum,33090
21205,85246,Plumeria obtusa,33090
21206,622458,Capparis decidua,33090
21207,1160305,Maesa indica,33090
21212,227498,Arisaema heterophyllum,33090
21213,182111,Ficus deltoidea,33090
21214,4558,Sorghum bicolor,33090
21217,498071,Ziziphus nummularia,33090
21222,13427,Cichorium intybus,33090
21228,4378,Dillenia indica,33090
21231,141317,Justicia adhatoda,33090
21234,43729,Simarouba glauca,33090
21235,92921,Silybum marianum,33090
21237,1389516,Aloe megalacantha,33090
21244,4682,Allium sativum,33090
21245,884040,Juniperus polycarpos,33090
21247,105373,Roscoea alpina,33090
21248,3668,Lagenaria siceraria,33090
21250,39350,Ocimum basilicum,33090
21251,555479,Nigella sativa,33090
21252,83951,Oroxylum indicum,33090
21253,48106,Centella asiatica,33090
21254,52570,Trachyspermum ammi,33090
21256,4129,Cuscuta reflexa,33090
21257,294739,Mentha pulegium,33090
21258,487764,Rhodiola quadrifida,33090
21259,119264,Cinnamomum insularimontanum,33090
21260,136217,Curcuma longa,33090
21263,260142,Syzygium cumini,33090
21267,4222,Carthamus tinctorius,33090
21270,100514,Asparagus cochinchinensis,33090
21271,61308,Juniperus phoenicea,33090
21273,72332,Artemisia absinthium,33090
21274,1441374,Lavandula dentata,33090
21277,206309,Sesbania grandiflora,33090
21278,63479,Nerium oleander,33090
21280,555479,Nigella sativa,33090
21281,1132828,Colocasia affinis,33090
21282,53852,Cassia fistula,33090
21282,4547,Saccharum officinarum,33090
21282,371650,Albizia lebbeck,33090
21283,3765,Rosa x damascena,33090
21285,76959,Clausena excavata,33090
21288,1179236,Ficus subincisa,33090
21289,65561,Hypericum perforatum,33090
21291,3893,Pueraria montana var. lobata,33090
21292,197236,Caralluma europaea,33090
21293,680227,Millingtonia hortensis,33090
21294,1532790,Dittrichia graveolens,33090
21296,3483,Cannabis sativa,33090
21297,40686,Salix viminalis,33090
21299,4058,Catharanthus roseus,33090
21300,57656,Acer tataricum subsp. ginnala,33090
21302,54760,Aquilegia fragrans,33090
21302,1291454,Aquilegia pubiflora,33090
21303,1056476,Zanthoxylum oxyphyllum,33090
21310,82070,Squilla maritima,33090
21311,329783,Solanum lycocarpum,33090
21312,587579,Khaya senegalensis,33090
21314,97723,Alpinia zerumbet,33090
21318,47083,Melilotus officinalis,33090
21320,389499,Nephrolepis biserrata,33090
21321,2004482,Coleus madagascariensis,33090
21322,93788,Malvaviscus arboreus,33090
21325,49987,Satureja hortensis,33090
21326,184783,Areca catechu,33090
21328,74635,Rosa canina,33090
21329,483811,Leucas aspera,33090
21330,65561,Hypericum perforatum,33090
21333,66014,Cymbopogon citratus,33090
21335,1037045,Iris postii,33090
21336,384038,Cyclopia intermedia,33090
21338,4112,Solanum nigrum,33090
21339,324593,Saussurea costus,33090
21340,418402,Pseudostellaria heterophylla,33090
21348,1134482,Muehlenbeckia volcanica,33090
21349,1891217,Heliotropium crispum,33090
21350,557693,Pulicaria jaubertii,33090
21351,119188,Pulicaria incisa,33090
21352,124943,Azadirachta indica,33090
21352,126910,Withania somnifera,33090
21353,110733,Rhynchanthus beesianus,33090
21354,314051,Otoglyphis factorovskyi,33090
21355,1352902,Aniba rosaeodora,33090
21356,126910,Withania somnifera,33090
21357,261420,Polygonatum kingianum,33090
21358,92921,Silybum marianum,33090
21361,226208,Salvia miltiorrhiza,33090
21362,57919,Geum urbanum,33090
21363,13337,Annona muricata,33090
21364,186521,Sorbus commixta,33090
21366,49511,Piper longum,33090
21367,57912,Agrimonia eupatoria,33090
21371,239687,Euphorbia kansui,33090
21372,19953,Valeriana officinalis,33090
21374,215227,Papaver bracteatum,33090
21377,329794,Solanum paniculatum,33090
21378,1824872,Matricaria aurea,33090
21381,57655,Sapindus mukorossi,33090
21382,2762383,Mangifera longipes,33090
21385,34182,Chlorophytum comosum,33090
21388,46150,Anredera cordifolia,33090
21390,992684,Dracaena aletriformis,33090
21394,294739,Mentha pulegium,33090
21397,1497598,Eremurus persicus,33090
21402,555479,Nigella sativa,33090
21404,226208,Salvia miltiorrhiza,33090
21405,571613,Thapsia thapsioides,33090
21409,211151,Cyanthillium cinereum,33090
21410,654836,Momordica dioica,33090
21414,130426,Allium chinense,33090
21415,190804,Corynandra viscosa,33090
21416,3128664,Ziziphus spina,33090
21416,3649,Carica papaya,33090
21418,4577,Zea mays,33090
21419,53737,Sphagneticola trilobata,33090
21421,212266,Pigea enneasperma,33090
21422,175694,Andrographis paniculata,33090
21423,357970,Angelica biserrata,33090
21426,223870,Artemisia princeps,33090
21428,204149,Ocimum tenuiflorum,33090
21431,124779,Kadsura angustifolia,33090
21433,4202,Sambucus nigra,33090
21435,326968,Ziziphus jujuba,33090
21436,58860,Tamarindus indica,33090
21439,191881,Guilandina bonduc,33090
21441,1340885,Symplocos racemosa,33090
21444,39269,Agastache foeniculum,33090
21445,495256,Lagotis brevituba,33090
21446,389499,Nephrolepis biserrata,33090
21449,2052714,Crataegus gracilior,33090
21451,226208,Salvia miltiorrhiza,33090
21453,39338,Melissa officinalis,33090
21455,49987,Satureja hortensis,33090
21457,142615,Dendrobium officinale,33090
21458,65409,Scutellaria baicalensis,33090
21459,202969,Hylotelephium erythrostictum,33090
21460,1225699,Brachypterum scandens,33090
21461,528268,Ligustrum quihoui,33090
21464,52312,Rudbeckia fulgida,33090
21465,3765,Rosa x damascena,33090
21468,3483,Cannabis sativa,33090
21469,39324,Dracocephalum officinale,33090
21471,457265,Euphorbia resinifera,33090
21471,41230,Marrubium vulgare,33090
21474,65561,Hypericum perforatum,33090
21478,268886,Salvia africana,33090
21478,47091,Lessertia frutescens,33090
21479,13337,Annona muricata,33090
21483,119949,Myrtus communis,33090
21485,4682,Allium sativum,33090
21490,648879,Streblus asper,33090
21492,41228,Plectranthus barbatus,33090
21493,152092,Fritillaria przewalskii,33090
21494,41486,Atractylodes lancea,33090
21499,72337,Artemisia campestris,33090
21500,165083,Gundelia tournefortii,33090
21501,1747698,Dillenia pentagyna,33090
21502,649199,Astragalus membranaceus,33090
21503,216016,Mesembryanthemum tortuosum,33090
21506,291681,Melanortocarya obtusifolia,33090
21512,246365,Dacryodes edulis,33090
21516,223753,Aquilaria malaccensis,33090
21522,85571,Citrus reticulata,33090
21525,161395,Cistanche deserticola,33090
21530,354075,Fridericia speciosa,33090
21534,3866,Leucaena leucocephala,33090
21539,113208,Physalis angulata,33090
21541,992648,Barleria albostellata,33090
21543,4060,Rauvolfia serpentina,33090
21544,2849586,Anethum foeniculum,33090
21545,751877,Zataria multiflora,33090
21546,117953,Dendrobium fimbriatum,33090
21547,49992,Thymus vulgaris,33090
21548,3097545,Gentiana crassa subsp. rigescens,33090
21551,871890,Gelasia pygmaea,33090
21552,690309,Cotoneaster acuminatus,33090
21553,49684,Penthorum chinense,33090
21557,4686,Asparagus officinalis,33090
21561,59170,Valeriana jatamansi,33090
21562,622458,Capparis decidua,33090
21569,42337,Bidens pilosa,33090
21570,119830,Solanum torvum,33090
21572,3498,Morus alba,33090
21577,4054,Panax ginseng,33090
21585,38851,Gentiana lutea,33090
21586,119949,Myrtus communis,33090
21587,82096,Eleutherococcus senticosus,33090
21590,13429,Cinnamomum camphora,33090
21594,3885,Phaseolus vulgaris,33090
21597,293060,Moeroris amara,33090
21598,3242077,Isatis indigotica,33090
21603,180103,Garcinia cowa,33090
21604,4684,Allium ursinum,33090
21605,3483,Cannabis sativa,33090
21607,3735,Moringa oleifera,33090
21611,1255808,Polyalthia bullata,33090
21612,293060,Moeroris amara,33090
21613,210369,Tribulus terrestris,33090
21614,511510,Rorida droserifolia,33090
21615,175694,Andrographis paniculata,33090
21616,4054,Panax ginseng,33090
