"","id","uid","sci_name"
"5012",7467,"38868","Salvia officinalis"
"5013",7468,"587664","Leonurus cardiaca"
"5014",7469,"662772","Aconitum coreanum"
"5015",7470,"45184","Turnera ulmifolia"
"5016",7471,"27334","Penicillium expansum"
"5017",7471,"175694","Andrographis paniculata"
"5018",7472,"22663","Punica granatum"
"5019",7473,"379232","Elaeodendron transvaalense"
"5020",7476,"4465","Acorus calamus"
"5021",7477,"5077","Penicillium citrinum"
"5022",7478,"1417791","Pelargonium sidoides"
"5023",7481,"186965","Petasites japonicus"
"5024",7482,"92927","Sarcandra glabra"
"5025",7484,"29719","Mentha spicata"
"5026",7486,"46385","Eleutherococcus trifoliatus"
"5027",7487,"71251","Chelidonium majus"
"5028",7488,"226208","Salvia miltiorrhiza"
"5029",7489,"4058","Catharanthus roseus"
"5030",7490,"994668","Celastrus paniculatus"
"5031",7491,"670324","Pleurolobus gangeticus"
"5032",7492,"503355","Chlorophytum borivilianum"
"5033",7493,"1574107","Cereus jamacaru"
"5034",7495,"120290","Psidium guajava"
"5035",7497,"41233","Petrea volubilis"
"5036",7498,"231905","Garcinia dulcis"
"5037",7501,"680227","Millingtonia hortensis"
"5038",7505,"261448","Coptis teeta"
"5039",7506,"1085461","Mallotus oblongifolius"
"5040",7508,"34254","Lithospermum erythrorhizon"
"5041",7509,"50507","Schisandra chinensis"
"5042",7511,"483143","Biancaea sappan"
"5043",7512,"405945","Leonurus sibiricus"
"5044",7513,"62927","Paeonia jishanensis"
"5045",7518,"223891","Solanum virginianum"
"5046",7521,"215227","Papaver bracteatum"
"5047",7522,"43501","Hintonia latiflora"
"5048",7524,"503355","Chlorophytum borivilianum"
"5049",7525,"72333","Artemisia afra"
"5050",7527,"681502","Urera baccifera"
"5051",7528,"1640450","Trichilia adolfi"
"5052",7531,"764601","Olea dioica"
"5053",7532,"282753","Achillea nobilis"
"5054",7533,"36651","Penicillium digitatum"
"5055",7537,"89639","Ipomoea asarifolia"
"5056",7538,"339780","Stemona parviflora"
"5057",7539,"49314","Annona cherimola"
"5058",7540,"1711438","Eucalyptus oleosa"
"5059",7541,"175694","Andrographis paniculata"
"5060",7542,"158548","Aristolochia indica"
"5061",7543,"4058","Catharanthus roseus"
"5062",7545,"1563425","Duguetia furfuracea"
"5063",7545,"7227","Drosophila melanogaster"
"5064",7546,"1950114","Berkleasmium sp."
"5065",7547,"334483","Syzygium jambos"
"5066",7549,"296036","Phyllanthus emblica"
"5067",7550,"925357","Lippia javanica"
"5068",7551,"13385","Calluna vulgaris"
"5069",7555,"1486033","Baccharis trimera"
"5070",7556,"252529","Citrullus colocynthis"
"5071",7561,"948713","Senna auriculata"
"5072",7564,"4058","Catharanthus roseus"
"5073",7565,"4058","Catharanthus roseus"
"5074",7566,"7227","Drosophila melanogaster"
"5075",7569,"1532790","Dittrichia graveolens"
"5076",7570,"930814","Boerhavia diffusa"
"5077",7571,"169191","Schinus terebinthifolia"
"5078",7572,"543570","Echium angustifolium"
"5079",7573,"986255","Marsypianthes chamaedrys"
"5080",7574,"86864","Codonopsis pilosula"
"5081",7575,"113208","Physalis angulata"
"5082",7576,"4058","Catharanthus roseus"
"5083",7577,"452790","Ruta chalepensis"
"5084",7578,"183085","Synedrella nodiflora"
"5085",7580,"1769349","Chaetomium sp."
"5086",7580,"45171","Paeonia suffruticosa"
"5087",7581,"232881","Bonellia macrocarpa"
"5088",7582,"28503","Sambucus ebulus"
"5089",7583,"555479","Nigella sativa"
"5090",7584,"191889","Libidibia ferrea"
"5091",7585,"126910","Withania somnifera"
"5092",7590,"554535","Arnebia densiflora"
"5093",7591,"714511","Tadehagi triquetrum"
"5094",7593,"319598","Phyllanthus muellerianus"
"5095",7594,"542673","Lippia origanoides"
"5096",7595,"124780","Kadsura coccinea"
"5097",7599,"49605","Rhododendron groenlandicum"
"5098",7600,"128608","Cinnamomum verum"
"5099",7602,"53751","Echinacea purpurea"
"5100",7604,"34199","Aloe vera"
"5101",7605,"4058","Catharanthus roseus"
"5102",7606,"172053","Zeltnera beyrichii"
"5103",7607,"458696","Tripterygium wilfordii"
"5104",7608,"43366","Clitoria ternatea"
"5105",7609,"204151","Orthosiphon aristatus"
"5106",7612,"992730","Maesa lanceolata"
"5107",7614,"91113","Orostachys fimbriata"
"5108",7615,"289767","Semecarpus anacardium"
"5109",7616,"285590","Tinospora cordifolia"
"5110",7618,"215227","Papaver bracteatum"
"5111",7619,"99446","Semiliquidambar cathayensis"
"5112",7620,"455371","Spatholobus suberectus"
"5113",7622,"159697","Ajania pacifica"
"5114",7623,"1379400","Ophiocordyceps xuefengensis"
"5115",7624,"46142","Petiveria alliacea"
"5116",7625,"47091","Lessertia frutescens"
"5117",7627,"292353","Ouret lanata"
"5118",7628,"141191","Lawsonia inermis"
"5119",7629,"185002","Plantago ovata"
"5120",7630,"159057","Micromelum falcatum"
"5121",7631,"1401048","Premna latifolia"
"5122",7633,"35974","Santalum album"
"5123",7634,"1119534","Nocardioides perillae"
"5124",7634,"48386","Perilla frutescens"
"5125",7635,"285590","Tinospora cordifolia"
"5126",7637,"159033","Citrus aurantiifolia"
"5127",7639,"4068","Gymnema sylvestre"
"5128",7640,"613112","Boswellia serrata"
"5129",7641,"199633","Curcuma comosa"
"5130",7642,"1667","Arthrobacter sp."
"5131",7642,"39352","Origanum vulgare"
"5132",7645,"75953","Lactuca indica"
"5133",7648,"213405","Ardisia gigantifolia"
"5134",7650,"345123","Leea macrophylla"
"5135",7651,"4058","Catharanthus roseus"
"5136",7652,"76149","Plumbago zeylanica"
"5137",7653,"3435","Persea americana"
"5138",7654,"475914","Moltkia petraea"
"5139",7657,"48106","Centella asiatica"
"5140",7658,"96455","Persicaria tinctoria"
"5141",7659,"63812","Peumus boldus"
"5142",7660,"634991","Flemingia philippinensis"
"5143",7662,"27381","Funneliformis mosseae"
"5144",7662,"4112","Solanum nigrum"
"5145",7664,"175197","Ribes fasciculatum"
"5146",7665,"86728","Magnolia cylindrica"
"5147",7667,"38868","Salvia officinalis"
"5148",7667,"8175","Sparus aurata"
"5149",7673,"291326","Scrophularia ningpoensis"
"5150",7677,"105371","Curcuma amada"
"5151",7680,"374975","Dioscorea composita"
"5152",7681,"16924","Davidia involucrata"
"5153",7683,"117167","Cyclocarya paliurus"
"5154",7684,"50305","Eleutherococcus nodiflorus"
"5155",7687,"1172996","Commiphora caudata"
"5156",7688,"4146","Olea europaea"
"5157",7688,"3494","Ficus carica"
"5158",7690,"137221","Rheum palmatum"
"5159",7694,"591961","Changnienia amoena"
"5160",7695,"379528","Curcuma mangga"
"5161",7696,"1202414","Fissistigma polyanthoides"
"5162",7697,"13329","Achillea millefolium"
"5163",7700,"430993","Hertia cheirifolia"
"5164",7706,"13363","Borago officinalis"
"5165",7707,"439689","Evolvulus alsinoides"
"5166",7708,"43071","Eryngium planum"
"5167",7710,"141189","Woodfordia fruticosa"
"5168",7711,"231906","Garcinia hanburyi"
"5169",7712,"553056","Gentiana rigescens"
"5170",7713,"3806","Bauhinia purpurea"
"5171",7714,"387693","Mandevilla coccinea"
"5172",7715,"43366","Clitoria ternatea"
"5173",7716,"4217","Arctium lappa"
"5174",7719,"82207","Polygonatum odoratum"
"5175",7721,"329212","Turnera diffusa"
"5176",7722,"97751","Kaempferia parviflora"
"5177",7723,"3311","Ginkgo biloba"
"5178",7725,"1184223","Dicoma anomala"
"5179",7726,"39414","Plantago lanceolata"
"5180",7727,"49827","Glycyrrhiza glabra"
"5181",7728,"383670","Telfairia occidentalis"
"5182",7729,"1685682","Ziziphora clinopodioides subsp. bungeana"
"5183",7730,"4054","Panax ginseng"
"5184",7731,"569628","Dioscorea oppositifolia"
"5185",7732,"72935","Euthamia graminifolia"
"5186",7733,"210369","Tribulus terrestris"
"5187",7734,"126903","Physalis peruviana"
"5188",7735,"1565985","Calendula tripterocarpa"
"5189",7736,"217498","Acalypha wilkesiana"
"5190",7737,"3735","Moringa oleifera"
"5191",7738,"59895","Cynara cardunculus var. scolymus"
"5192",7740,"168368","Tournefortia hirsutissima"
"5193",7743,"146774","Callosobruchus chinensis"
"5194",7743,"330163","Dysphania ambrosioides"
"5195",7746,"138603","Gunnera perpensa"
"5196",7747,"681286","Curculigo orchioides"
"5197",7749,"945803","Rumex gmelinii"
"5198",7751,"560826","Setaria flavida"
"5199",7752,"94328","Zingiber officinale"
"5200",7753,"226208","Salvia miltiorrhiza"
"5201",7755,"458696","Tripterygium wilfordii"
"5202",7756,"321567","Peltophorum africanum"
"5203",7759,"48386","Perilla frutescens"
"5204",7761,"483232","Coscinium fenestratum"
"5205",7762,"130385","Piper auritum"
"5206",7763,"83375","Aesculus turbinata"
"5207",7766,"165353","Angelica sinensis"
"5208",7766,"35874","Dioscorea bulbifera"
"5209",7767,"126910","Withania somnifera"
"5210",7768,"61646","Lelliottia amnigena"
"5211",7768,"99300","Rehmannia glutinosa"
"5212",7770,"197454","Xenostegia tridentata"
"5213",7771,"117798","Aloe ferox"
"5214",7772,"119260","Cinnamomum aromaticum"
"5215",7773,"126910","Withania somnifera"
"5216",7775,"291326","Scrophularia ningpoensis"
"5217",7776,"85864","Magnolia officinalis"
"5218",7777,"89636","Ipomoea aquatica"
"5219",7781,"3893","Pueraria montana var. lobata"
"5220",7782,"175694","Andrographis paniculata"
"5221",7783,"285590","Tinospora cordifolia"
"5222",7784,"13329","Achillea millefolium"
"5223",7789,"38859","Mentha longifolia"
"5224",7790,"927723","Artemisia mendozana"
"5225",7791,"146505","Ilex cornuta"
"5226",7793,"13329","Achillea millefolium"
"5227",7796,"41568","Chrysanthemum x morifolium"
"5228",7798,"4432","Nelumbo nucifera"
"5229",7799,"210348","Brucea javanica"
"5230",7804,"387127","Coccinia grandis"
"5231",7804,"5661","Leishmania donovani"
"5232",7805,"141317","Justicia adhatoda"
"5233",7806,"19953","Valeriana officinalis"
"5234",7808,"262425","Chelone glabra"
"5235",7809,"39271","Agastache rugosa"
"5236",7811,"454931","Jatropha gossypiifolia"
"5237",7813,"120290","Psidium guajava"
"5238",7814,"65561","Hypericum perforatum"
"5239",7816,"260636","Orthosiphon stamineus"
"5240",7821,"266091","Gynochthodes officinalis"
"5241",7822,"4058","Catharanthus roseus"
"5242",7823,"1898873","Mosla scabra"
"5243",7825,"377125","Apocynum venetum"
"5244",7827,"199225","Pinellia ternata"
"5245",7828,"1527831","Bidens bipinnata"
"5246",7830,"40353","Echis carinatus"
"5247",7831,"86864","Codonopsis pilosula"
"5248",7832,"1914461","Micromonospora terminaliae"
"5249",7836,"142615","Dendrobium officinale"
"5250",7838,"353935","Fridericia platyphylla"
"5251",7840,"48106","Centella asiatica"
"5252",7841,"65672","Serendipita indica"
"5253",7841,"34199","Aloe vera"
"5254",7842,"1378002","Morinda pubescens"
"5255",7843,"49619","Rhododendron anthopogon"
"5256",7844,"162890","Pterogyne nitens"
"5257",7845,"58046","Platycladus orientalis"
"5258",7847,"204144","Ocimum gratissimum"
"5259",7848,"203015","Rhodiola rosea"
"5260",7850,"53751","Echinacea purpurea"
"5261",7851,"326968","Ziziphus jujuba"
"5262",7852,"279769","Aconitum heterophyllum"
"5263",7853,"220483","Cakile maritima"
"5264",7854,"98504","Matricaria chamomilla"
"5265",7856,"2849020","Nepeta tenuifolia"
"5266",7858,"1548556","Chiliadenus iphionoides"
"5267",7860,"295326","Populus fremontii"
"5268",7861,"538471","Carlina acaulis"
"5269",7864,"92950","Cladosporium sphaerospermum"
"5270",7864,"171251","Citrus medica"
"5271",7865,"1523243","Gentiana kurroo"
"5272",7866,"59324","Gymnadenia conopsea"
"5273",7868,"885948","Daphne tangutica"
"5274",7869,"13708","Tagetes erecta"
"5275",7870,"5323","Pleurotus eryngii"
"5276",7870,"99300","Rehmannia glutinosa"
"5277",7871,"59982","Myrsine africana"
"5278",7873,"65561","Hypericum perforatum"
"5279",7874,"359","Agrobacterium rhizogenes"
"5280",7874,"204149","Ocimum tenuiflorum"
"5281",7876,"180015","Dracocephalum kotschyi"
"5282",7877,"205369","Artemisia judaica"
"5283",7878,"640648","Davilla elliptica"
"5284",7880,"992730","Maesa lanceolata"
"5285",7881,"34199","Aloe vera"
"5286",7881,"4679","Allium cepa"
"5287",7882,"55571","Dioscorea alata"
"5288",7883,"344756","Microsorum scolopendria"
"5289",7884,"49684","Penthorum chinense"
"5290",7887,"175197","Ribes fasciculatum"
"5291",7889,"180103","Garcinia cowa"
"5292",7895,"1679355","Cleidion brevipetiolatum"
"5293",7896,"52462","Cuminum cyminum"
"5294",7897,"43537","Ophiorrhiza mungos"
"5295",7899,"116726","Phedimus aizoon"
"5296",7903,"1931","Streptomyces sp."
"5297",7903,"593754","Dracaena cochinchinensis"
"5298",7906,"461349","Euphrasia rostkoviana"
"5299",7908,"161756","Isatis tinctoria"
"5300",7911,"263974","Bacopa monnieri"
"5301",7912,"165353","Angelica sinensis"
"5302",7913,"97751","Kaempferia parviflora"
"5303",7914,"3809","Acacia confusa"
"5304",7915,"199627","Wurfbainia villosa"
"5305",7916,"146096","Bougainvillea spectabilis"
"5306",7920,"2833435","Jatropha mollissima"
"5307",7921,"205937","Crinum asiaticum"
"5308",7922,"211924","Newbouldia laevis"
"5309",7923,"457184","Persicaria maculosa"
"5310",7925,"20340","Ceratonia siliqua"
"5311",7926,"1044925","Pyracantha crenulata"
"5312",7927,"22294","Pseudowintera colorata"
"5313",7930,"170351","Mitragyna speciosa"
"5314",7934,"171896","Helleborus niger"
"5315",7935,"452457","Persicaria capitata"
"5316",7937,"65561","Hypericum perforatum"
"5317",7938,"93608","Sinopodophyllum hexandrum"
"5318",7939,"3617","Fagopyrum esculentum"
"5319",7941,"99300","Rehmannia glutinosa"
"5320",7944,"137226","Rheum tanguticum"
"5321",7945,"114476","Gardenia jasminoides"
"5322",7946,"199627","Wurfbainia villosa"
"5323",7947,"3656","Cucumis melo"
"5324",7948,"76405","Cunninghamella echinulata"
"5325",7949,"82207","Polygonatum odoratum"
"5326",7950,"555479","Nigella sativa"
"5327",7951,"416093","Cissus aralioides"
"5328",7952,"52312","Rudbeckia fulgida"
"5329",7953,"154293","Dendrobium huoshanense"
"5330",7955,"1461642","Lavandula mairei"
"5331",7956,"65672","Serendipita indica"
"5332",7959,"379217","Cissampelos capensis"
"5333",7960,"568785","Thymus daenensis"
"5334",7961,"2607460","Kelussia odoratissima"
"5335",7962,"360621","Heracleum persicum"
"5336",7964,"137178","Selaginella tamariscina"
"5337",7966,"65561","Hypericum perforatum"
"5338",7967,"217322","Sphaeralcea angustifolia"
"5339",7968,"128375","Uncaria tomentosa"
"5340",7969,"271242","Calycophyllum spruceanum"
"5341",7972,"4465","Acorus calamus"
"5342",7973,"948959","Vatairea guianensis"
"5343",7975,"660624","Jasminum sambac"
"5344",7976,"765730","Xylanthemum fisherae"
"5345",7977,"161395","Cistanche deserticola"
"5346",7978,"94327","Alpinia galanga"
"5347",7978,"69820","Spodoptera litura"
"5348",7979,"246360","Commiphora wightii"
"5349",7980,"137221","Rheum palmatum"
"5350",7984,"41568","Chrysanthemum x morifolium"
"5351",7985,"65561","Hypericum perforatum"
"5352",7986,"35608","Artemisia annua"
"5353",7988,"103999","Codonopsis lanceolata"
"5354",7989,"83951","Oroxylum indicum"
"5355",7991,"337941","Trichoderma koningiopsis"
"5356",7991,"259893","Artemisia argyi"
"5357",7996,"248302","Euploca strigosa"
"5358",7998,"155109","Cyclopia subternata"
"5359",7999,"38851","Gentiana lutea"
"5360",8001,"16911","Curtisia dentata"
"5361",8002,"355589","Huperzia serrata"
"5362",8003,"191453","Drymaria cordata"
"5363",8004,"42337","Bidens pilosa"
"5364",8005,"7227","Drosophila melanogaster"
"5365",8006,"447485","Hemsleya chinensis"
"5366",8007,"48042","Levisticum officinale"
"5367",8008,"126435","Lantana camara"
"5368",8009,"7175","Culex pipiens"
"5369",8010,"141467","Calotropis procera"
"5370",8011,"105373","Roscoea alpina"
"5371",8012,"3735","Moringa oleifera"
"5372",8016,"57926","Potentilla anserina"
"5373",8018,"387127","Coccinia grandis"
"5374",8019,"263974","Bacopa monnieri"
"5375",8020,"120290","Psidium guajava"
"5376",8021,"3649","Carica papaya"
"5377",8022,"63066","Holoptelea integrifolia"
"5378",8027,"13217","Piper betle"
"5379",8027,"5741","Giardia intestinalis"
"5380",8029,"107604","Talinum paniculatum"
"5381",8030,"172057","Centaurium erythraea"
"5382",8031,"396313","Rhazya stricta"
"5383",8034,"1125368","Cipura paludosa"
"5384",8037,"323674","Dioscorea prazeri"
"5385",8040,"630320","Helichrysum melaleucum"
"5386",8042,"392621","Cunila galioides"
"5387",8045,"1035550","Brunfelsia grandiflora"
"5388",8047,"181185","Cordia myxa"
"5389",8048,"85214","Ipomoea mauritiana"
"5390",8049,"359","Agrobacterium rhizogenes"
"5391",8049,"526790","Phlogacanthus thyrsiflorus"
"5392",8051,"561176","Jiangella alba"
"5393",8052,"3483","Cannabis sativa"
"5394",8056,"4058","Catharanthus roseus"
"5395",8057,"70070","Kigelia africana"
"5396",8059,"2607460","Kelussia odoratissima"
"5397",8060,"273621","Euphorbia pekinensis"
"5398",8063,"138017","Senegalia catechu"
"5399",8064,"197426","Operculina turpethum"
"5400",8065,"52499","Anethum ridolfia"
"5401",8066,"259893","Artemisia argyi"
"5402",8069,"65558","Capparis spinosa"
"5403",8069,"3988","Ricinus communis"
"5404",8069,"115671","Solanum villosum"
"5405",8070,"54477","Vitex agnus-castus"
"5406",8071,"436207","Arnica montana"
"5407",8071,"2707859","Solidago chilensis"
"5408",8072,"261450","Coptis chinensis"
"5409",8073,"43891","Swietenia macrophylla"
"5410",8075,"136217","Curcuma longa"
"5411",8076,"586405","Tirpitzia sinensis"
"5412",8077,"361442","Vitex negundo"
"5413",8078,"214053","Viola tricolor"
"5414",8080,"213405","Ardisia gigantifolia"
"5415",8082,"3735","Moringa oleifera"
"5416",8083,"263974","Bacopa monnieri"
"5417",8085,"289665","Cissus verticillata"
"5418",8088,"5691","Trypanosoma brucei"
"5419",8088,"5833","Plasmodium falciparum"
"5420",8091,"1427529","Piper regnellii"
"5421",8092,"38846","Euphorbia peplus"
"5422",8096,"59170","Valeriana jatamansi"
"5423",8097,"91218","Juglans mandshurica"
"5424",8098,"1898849","Bothriospermum chinense"
"5425",8099,"35608","Artemisia annua"
"5426",8101,"105884","Lonicera japonica"
"5427",8102,"1090620","Barringtonia acutangula"
"5428",8103,"6306","Meloidogyne incognita"
"5429",8105,"714457","Clinacanthus nutans"
"5430",8106,"45172","Plumbago auriculata"
"5431",8108,"1933732","Salvia leriifolia"
"5432",8109,"489434","Prangos ferulacea"
"5433",8111,"63476","Hemidesmus indicus"
"5434",8112,"568785","Thymus daenensis"
"5435",8113,"4020","Tropaeolum majus"
"5436",8115,"27381","Funneliformis mosseae"
"5437",8115,"35608","Artemisia annua"
"5438",8116,"175694","Andrographis paniculata"
"5439",8118,"92921","Silybum marianum"
"5440",8119,"108409","Cissampelos pareira"
"5441",8121,"300975","Hymenocardia acida"
"5442",8123,"269684","Preussia africana"
"5443",8123,"69008","Juniperus oxycedrus"
"5444",8124,"226208","Salvia miltiorrhiza"
"5445",8125,"373122","Arnebia euchroma"
"5446",8126,"204149","Ocimum tenuiflorum"
"5447",8128,"4392","Eucommia ulmoides"
"5448",8129,"119172","Carpesium abrotanoides"
"5449",8130,"180015","Dracocephalum kotschyi"
"5450",8131,"751877","Zataria multiflora"
"5451",8133,"2006157","Penicillium setosum"
"5452",8133,"126910","Withania somnifera"
"5453",8134,"4058","Catharanthus roseus"
"5454",8136,"54719","Ligusticum porteri"
"5455",8137,"239565","Dryopteris fragrans"
"5456",8139,"295139","Leptospermum scoparium"
"5457",8140,"264951","Paecilomyces variotii"
"5458",8141,"204149","Ocimum tenuiflorum"
"5459",8142,"1220708","Garcinia pedunculata"
"5460",8143,"200489","Saussurea involucrata"
"5461",8144,"199658","Renealmia alpinia"
"5462",8147,"65561","Hypericum perforatum"
"5463",8148,"33152","Ephedra sinica"
"5464",8149,"112863","Lycium barbarum"
"5465",8153,"4392","Eucommia ulmoides"
"5466",8154,"1222052","Hyoscyamus senecionis"
"5467",8159,"97754","Kaempferia rotunda"
"5468",8160,"199627","Wurfbainia villosa"
"5469",8161,"3956","Combretum indicum"
"5470",8162,"190804","Corynandra viscosa"
"5471",8163,"28509","Glechoma hederacea"
"5472",8166,"54215","Volkameria glabra"
"5473",8168,"221260","Paris polyphylla var. yunnanensis"
"5474",8171,"182111","Ficus deltoidea"
"5475",8172,"53893","Lespedeza cuneata"
"5476",8174,"142615","Dendrobium officinale"
"5477",8175,"555479","Nigella sativa"
"5478",8181,"226208","Salvia miltiorrhiza"
"5479",8183,"255894","Eremophila bignoniiflora"
"5480",8184,"203270","Berberis aquifolium"
"5481",8186,"3326","Larix laricina"
"5482",8187,"329875","Rauvolfia verticillata"
"5483",8190,"57928","Sibbaldianthe bifurca"
"5484",8191,"318058","Ixeris chinensis"
"5485",8192,"53719","Eclipta prostrata"
"5486",8193,"13217","Piper betle"
"5487",8194,"3501","Urtica dioica"
"5488",8194,"4045","Apium graveolens"
"5489",8194,"94328","Zingiber officinale"
"5490",8195,"4686","Asparagus officinalis"
"5491",8197,"1441374","Lavandula dentata"
"5492",8198,"313920","Blumea balsamifera"
"5493",8201,"2901850","Murraya exotica"
"5494",8202,"39352","Origanum vulgare"
"5495",8204,"1933732","Salvia leriifolia"
"5496",8206,"233706","Manilkara hexandra"
"5497",8207,"180498","Jatropha curcas"
"5498",8208,"65409","Scutellaria baicalensis"
"5499",8209,"41228","Plectranthus barbatus"
"5500",8211,"4054","Panax ginseng"
"5501",8212,"80369","Imperata cylindrica"
"5502",8213,"182111","Ficus deltoidea"
"5503",8214,"714472","Justicia gendarussa"
"5504",8215,"96455","Persicaria tinctoria"
"5505",8217,"2849586","Anethum foeniculum"
"5506",8218,"34199","Aloe vera"
"5507",8221,"329212","Turnera diffusa"
"5508",8222,"43166","Citrus aurantium"
"5509",8224,"1805964","Inula hupehensis"
"5510",8226,"40383","Paecilomyces sp."
"5511",8227,"99038","Glebionis coronaria"
"5512",8233,"47091","Lessertia frutescens"
"5513",8234,"29727","Eruca vesicaria subsp. sativa"
"5514",8235,"65409","Scutellaria baicalensis"
"5515",8239,"141467","Calotropis procera"
"5516",8240,"41398","Nyctanthes arbor-tristis"
"5517",8240,"8127","Oreochromis mossambicus"
"5518",8240,"644","Aeromonas hydrophila"
"5519",8241,"649199","Astragalus membranaceus"
"5520",8242,"296034","Phyllanthus niruri"
"5521",8243,"1338412","Artemisia aucheri"
"5522",8244,"436207","Arnica montana"
"5523",8250,"74613","Glycyrrhiza uralensis"
"5524",8251,"282722","Achillea biebersteinii"
"5525",8252,"195526","Polygonatum cyrtonema"
"5526",8253,"82096","Eleutherococcus senticosus"
"5527",8254,"166823","Allium scorodoprasum"
"5528",8256,"589746","Anthemis gilanica"
"5529",8257,"260718","Phyllanthus acidus"
"5530",8258,"46091","Chenopodiastrum murale"
"5531",8259,"4058","Catharanthus roseus"
"5532",8260,"228636","Krameria lappacea"
"5533",8261,"1752146","Andrographis alata"
"5534",8262,"43366","Clitoria ternatea"
"5535",8264,"29722","Amaranthus tricolor"
"5536",8266,"182084","Gynostemma pentaphyllum"
"5537",8267,"183085","Synedrella nodiflora"
"5538",8268,"155299","Litsea cubeba"
"5539",8269,"756587","Senna garrettiana"
"5540",8270,"261450","Coptis chinensis"
"5541",8272,"41230","Marrubium vulgare"
"5542",8273,"43366","Clitoria ternatea"
"5543",8274,"65561","Hypericum perforatum"
"5544",8275,"1972104","Peperomia dindygulensis"
"5545",8276,"203015","Rhodiola rosea"
"5546",8278,"1443264","Satureja sahendica"
"5547",8279,"1503126","Rogeria longiflora"
"5548",8280,"126910","Withania somnifera"
"5549",8281,"171929","Anacardium occidentale"
"5550",8281,"120290","Psidium guajava"
"5551",8282,"4465","Acorus calamus"
"5552",8283,"1260214","Leucas cephalotes"
"5553",8284,"175694","Andrographis paniculata"
"5554",8286,"128002","Tanacetum vulgare"
"5555",8287,"152093","Fritillaria taipaiensis"
"5556",8288,"137457","Sanguisorba officinalis"
"5557",8292,"4222","Carthamus tinctorius"
"5558",8294,"403091","Hancornia speciosa"
"5559",8296,"63779","Impatiens balsamina"
"5560",8297,"91218","Juglans mandshurica"
"5561",8298,"209086","Crinum bulbispermum"
"5562",8300,"78374","Zamioculcas zamiifolia"
"5563",8302,"164990","Souroubea sympetala"
"5564",8303,"49857","Annona montana"
"5565",8304,"137893","Saussurea medusa"
"5566",8307,"50189","Torreya nucifera"
"5567",8308,"52451","Bupleurum chinense"
"5568",8309,"1366957","Farsetia stylosa"
"5569",8310,"28509","Glechoma hederacea"
"5570",8311,"200915","Xanthogaleruca luteola"
"5571",8312,"82206","Agave amica"
"5572",8313,"13385","Calluna vulgaris"
"5573",8314,"1037045","Iris postii"
"5574",8315,"992648","Barleria albostellata"
"5575",8318,"2081478","Euscaphis konishii"
"5576",8319,"69375","Adenium obesum"
"5577",8320,"84857","Alstonia boonei"
"5578",8322,"65561","Hypericum perforatum"
"5579",8325,"43522","Morinda citrifolia"
"5580",8326,"210369","Tribulus terrestris"
"5581",8327,"42337","Bidens pilosa"
"5582",8328,"165353","Angelica sinensis"
"5583",8329,"46147","Portulaca oleracea"
"5584",8330,"76025","Fallopia multiflora"
"5585",8331,"233891","Scutellaria incana"
"5586",8332,"4060","Rauvolfia serpentina"
"5587",8333,"49605","Rhododendron groenlandicum"
"5588",8334,"52822","Alstonia scholaris"
"5589",8335,"201012","Carapa guianensis"
"5590",8338,"39338","Melissa officinalis"
"5591",8339,"171251","Citrus medica"
"5592",8340,"118891","Anthyllis vulneraria"
"5593",8343,"4378","Dillenia indica"
"5594",8344,"458697","Typhonium flagelliforme"
"5595",8344,"7955","Danio rerio"
"5596",8345,"904593","Gynura divaricata"
"5597",8348,"751846","Origanum elongatum"
"5598",8350,"4054","Panax ginseng"
"5599",8351,"242170","Scabiosa atropurpurea"
"5600",8352,"239673","Selinum vaginatum"
"5601",8353,"52570","Trachyspermum ammi"
"5602",8354,"82485","Trillium govanianum"
"5603",8355,"130426","Allium chinense"
"5604",8359,"53751","Echinacea purpurea"
"5605",8360,"2364061","Rourea induta"
"5606",8361,"137671","Bistorta amplexicaulis"
"5607",8364,"36618","Osteomeles schwerinae"
"5608",8366,"226208","Salvia miltiorrhiza"
"5609",8367,"37334","Citrus maxima"
"5610",8368,"2902004","Crepis rigescens"
"5611",8369,"55169","Botryosphaeria dothidea"
"5612",8371,"76149","Plumbago zeylanica"
"5613",8372,"132963","Warburgia salutaris"
"5614",8374,"83558","Chlamydia pneumoniae"
"5615",8377,"1341699","Senegalia pennata"
"5616",8378,"46147","Portulaca oleracea"
"5617",8379,"3262","Equisetum hyemale"
"5618",8380,"29780","Mangifera indica"
"5619",8383,"566022","Promicromonospora xylanilytica"
"5620",8383,"714482","Maytenus austroyunnanensis"
"5621",8384,"65561","Hypericum perforatum"
"5622",8386,"89652","Ipomoea obscura"
"5623",8389,"53751","Echinacea purpurea"
"5624",8390,"44588","Panax quinquefolius"
"5625",8392,"292385","Vitellaria paradoxa"
"5626",8393,"285590","Tinospora cordifolia"
"5627",8394,"1715225","Curvularia sp."
"5628",8394,"930814","Boerhavia diffusa"
"5629",8397,"1050242","Dichocarpum auriculatum"
"5630",8398,"4112","Solanum nigrum"
"5631",8399,"59895","Cynara cardunculus var. scolymus"
"5632",8403,"295139","Leptospermum scoparium"
"5633",8404,"127999","Tanacetum parthenium"
"5634",8405,"142860","Euphorbia tirucalli"
"5635",8406,"159425","Passiflora incarnata"
"5636",8407,"483143","Biancaea sappan"
"5637",8409,"226208","Salvia miltiorrhiza"
"5638",8410,"46147","Portulaca oleracea"
